period,prac,patients,gp_fte,gp_fte_fq,nurse_fte,dpc_fte,admin_fte,gp_exrl_fte,nurses_fte,date,gp_fte_fq_per10k
202409,C86002,8293.0,5.424,,,1.786666667,8.730318736,,0.8,2024-09-30,
202412,C86002,8252.0,5.424,,,1.786666667,8.731235312,,0.8,2024-12-31,
202503,C86002,8289.0,5.424,,,1.786666667,8.731682348,,0.8,2025-03-31,
202506,C86002,8289.0,5.424,,,1.786666667,9.493333334,,1.093333333,2025-06-30,
202509,C86002,8251.0,4.3573333333,,1.0933333333,1.7866666667,9.4933333335,,,2025-09-30,
202512,C86002,8244.0,4.7733333333,,1.0666666667,1.2533333333,9.1733333334,,,2025-12-31,
202603,C86002,8253.0,5.84,,1.0666666667,1.2533333333,9.1733333334,,,2026-03-31,
201803,C86003,9665.0,5.110133333,5.110133333,3.413333333,0.533333333,11.30666667,,,2018-03-31,5.28725642317641
201806,C86003,9702.0,5.110133333,5.110133333,3.413333333,0.533333333,11.30666667,,,2018-06-30,5.267092695320553
201809,C86003,9775.0,5.110133333,5.110133333,3.413333333,0.533333333,11.30666667,,,2018-09-30,5.227757885421995
201812,C86003,9814.0,4.298735822,4.298735822,2.84,1.339854554,11.42666667,,,2018-12-31,4.380207684939882
201903,C86003,9823.0,4.287151018,4.287151018,2.84,1.338670587,11.42666667,,,2019-03-31,4.3644009141810045
201906,C86003,9788.0,4.278556509,,,1.339799067,11.42666667,4.278556509,2.84,2019-06-30,
201909,C86003,9749.0,4.271660719,4.271660719,2.08,1.342721184,11.4,,,2019-09-30,4.381639879987691
201912,C86003,9761.0,4.262287098,,,1.345761418,11.4,4.262287098,2.08,2019-12-31,
202006,C86003,9749.0,0.613333333,,,1.548261996,11.73333333,0.613333333,2.893333333,2020-06-30,
202009,C86003,9749.0,0.613333333,,,1.150288043,12.76,0.613333333,2.893333333,2020-09-30,
202012,C86003,9726.0,0.613333333,,,1.152022307,12.76,0.613333333,2.893333333,2020-12-31,
202103,C86003,9631.0,0.613333333,,,1.153977369,12.76,0.613333333,2.893333333,2021-03-31,
202106,C86003,9590.0,0.613333333,,,1.155831515,12.76,,2.893333333,2021-06-30,
202109,C86003,9538.0,0.613333333,,,1.159172461,12.76,,2.893333333,2021-09-30,
202112,C86003,9507.0,0.613333333,,,3.134808324,11.17333333,,3.293333333,2021-12-31,
202203,C86003,9463.0,4.373333333,,,3.656326465,11.58666667,,3.346666667,2022-03-31,
202206,C86003,9475.0,4.373333333,,,3.658631028,11.58666667,,3.346666667,2022-06-30,
202209,C86003,9442.0,4.373333333,,,3.66116636,11.58666667,,3.346666667,2022-09-30,
202212,C86003,9404.0,4.373333333,,,3.661375673,11.58666667,,3.346666667,2022-12-31,
202303,C86003,9355.0,5.12,,,2.676278316,10.70666667,,3.346666667,2023-03-31,
202306,C86003,9407.0,5.12,,,2.677603556,10.70666667,,3.346666667,2023-06-30,
202309,C86003,9448.0,5.12,,,2.678602442,10.70666667,,3.346666667,2023-09-30,
202312,C86003,9518.0,5.12,,,2.680664374,10.70666667,,3.346666667,2023-12-31,
202403,C86003,9539.0,4.373333333,,,1.973333333,7.08,,2.36,2024-03-31,
202406,C86003,9581.0,4.373333333,,,1.973333333,6.36,,2.36,2024-06-30,
202409,C86003,9660.0,4.373333333,,,1.973333333,11.25333333,,2.36,2024-09-30,
202412,C86003,9682.0,5.653333333,,,1.973333333,11.2,,2.36,2024-12-31,
202503,C86003,9699.0,5.653333333,,,1.973333333,11.32,,2.36,2025-03-31,
202506,C86003,9711.0,5.92,,,1.973333333,11.73333333,,2.36,2025-06-30,
202509,C86003,9742.0,5.92,,2.36,1.9733333334,11.7333333334,,,2025-09-30,
202512,C86003,9766.0,5.92,,1.9333333333,1.9733333334,13.7866666669,,,2025-12-31,
202603,C86003,9751.0,5.92,,1.9333333333,1.9733333334,11.1866666668,,,2026-03-31,
201803,C86005,5560.0,3.340266667,3.340266667,1.506666667,1.586666667,7.893333333,,,2018-03-31,6.007673861510791
201806,C86005,5480.0,3.340266667,3.340266667,1.506666667,1.586666667,7.893333333,,,2018-06-30,6.095377129562043
201809,C86005,5393.0,3.340266667,3.340266667,1.506666667,1.586666667,7.893333333,,,2018-09-30,6.193707893565733
201812,C86005,5380.0,1.866666667,1.866666667,1.16,0.733333333,5.866666667,,,2018-12-31,3.469640644981413
201903,C86005,5339.0,2.071794872,1.866666667,1.16,0.733333333,5.866666667,,,2019-03-31,3.4962851976025475
201906,C86005,5298.0,1.866666667,,,0.733333333,6.4,1.866666667,1.693333333,2019-06-30,
201909,C86005,5273.0,1.866666667,1.866666667,1.693333333,0.733333333,6.4,,,2019-09-30,3.540046779821733
201912,C86005,5263.0,1.866666667,,,0.733333333,6.186666667,1.866666667,1.693333333,2019-12-31,
202006,C86005,5257.0,1.866666667,,,0.733333333,6.186666667,1.866666667,1.693333333,2020-06-30,
202009,C86005,5219.0,1.866666667,,,0.733333333,6.186666667,1.866666667,1.693333333,2020-09-30,
202012,C86005,5176.0,1.866666667,,,0.733333333,6.186666667,1.866666667,1.693333333,2020-12-31,
202103,C86005,5124.0,1.866666667,,,0.733333333,6.053333333,1.866666667,1.693333333,2021-03-31,
202106,C86005,5070.0,1.866666667,,,0.733333333,6.053333333,,1.693333333,2021-06-30,
202109,C86005,5036.0,1.866666667,,,0.733333333,6.053333333,,1.693333333,2021-09-30,
202112,C86005,5005.0,1.866666667,,,0.733333333,5.546666667,,1.8,2021-12-31,
202203,C86005,4978.0,1.866666667,,,0.733333333,5.546666667,,1.8,2022-03-31,
202206,C86005,4960.0,1.866666667,,,0.733333333,5.546666667,,1.8,2022-06-30,
202209,C86005,4930.0,1.866666667,,,0.733333333,5.546666667,,1.8,2022-09-30,
202212,C86005,4920.0,1.866666667,,,0.733333333,5.546666667,,1.8,2022-12-31,
202303,C86005,4891.0,1.866666667,,,0.733333333,5.12,,1.8,2023-03-31,
202306,C86005,4876.0,1.866666667,,,0.733333333,5.653333333,,1.8,2023-06-30,
202309,C86005,4891.0,1.866666667,,,0.733333333,5.653333333,,1.8,2023-09-30,
202312,C86005,4881.0,1.866666667,,,0.733333333,5.653333333,,1.8,2023-12-31,
202403,C86005,4874.0,1.866666667,,,0.733333333,5.653333333,,1.8,2024-03-31,
202406,C86005,4876.0,1.866666667,,,0.733333333,5.653333333,,1.8,2024-06-30,
202409,C86005,4866.0,1.866666667,,,0.733333333,5.653333333,,1.8,2024-09-30,
202412,C86005,4838.0,1.866666667,,,0.733333333,5.653333333,,1.8,2024-12-31,
202503,C86005,4803.0,1.866666667,,,0.733333333,5.653333333,,1.8,2025-03-31,
202506,C86005,4769.0,1.866666667,,,0.733333333,5.653333333,,1.8,2025-06-30,
202509,C86005,4774.0,1.8666666666,,1.8000000001,0.7333333333,5.6533333332,,,2025-09-30,
202512,C86005,4753.0,1.8666666666,,1.8000000001,0.7333333333,5.6533333332,,,2025-12-31,
202603,C86005,4708.0,1.8666666666,,1.8000000001,0.7333333333,5.6533333332,,,2026-03-31,
201803,C86006,9806.0,,,2.506666667,1.973333333,11.69333333,,,2018-03-31,
201806,C86006,9871.0,,,3.68,1.973333333,12.78666667,,,2018-06-30,
201809,C86006,9952.0,,,3.68,1.973333333,12.78666667,,,2018-09-30,
201812,C86006,9974.0,3.924849744,3.924849744,3.68,1.973333333,12.78666667,,,2018-12-31,3.935080954481652
201903,C86006,10007.0,3.917840332,3.917840332,3.68,1.973333333,12.78666667,,,2019-03-31,3.9150997621664834
201906,C86006,10093.0,3.913413386,,,1.973333333,12.78666667,3.913413386,3.68,2019-06-30,
201909,C86006,10117.0,3.910073246,3.910073246,3.68,1.973333333,12.78666667,,,2019-09-30,3.864854448947316
201912,C86006,10130.0,3.90437349,,,1.973333333,12.78666667,3.90437349,3.68,2019-12-31,
202006,C86006,10147.0,3.897143156,,,1.973333333,12.78666667,3.897143156,3.68,2020-06-30,
202009,C86006,10135.0,3.891546555,,,1.973333333,12.78666667,3.891546555,3.68,2020-09-30,
202012,C86006,10118.0,3.885752135,,,1.973333333,12.78666667,3.885752135,3.68,2020-12-31,
202103,C86006,10112.0,3.879012273,,,1.973333333,12.78666667,3.879012273,3.68,2021-03-31,
202106,C86006,10163.0,3.875358128,,,1.973333333,12.78666667,,3.68,2021-06-30,
202109,C86006,10156.0,3.867108179,,,1.973333333,12.78666667,,3.68,2021-09-30,
202112,C86006,10128.0,3.85685037,,,1.973333333,12.78666667,,3.68,2021-12-31,
202203,C86006,10142.0,3.850831611,,,1.973333333,12.78666667,,3.68,2022-03-31,
202206,C86006,10182.0,3.850197785,,,1.973333333,12.78666667,,3.68,2022-06-30,
202209,C86006,10157.0,3.848871471,,,1.973333333,12.78666667,,3.68,2022-09-30,
202212,C86006,10187.0,3.845173126,,,1.973333333,12.78666667,,3.68,2022-12-31,
202303,C86006,10232.0,3.838796512,,,1.973333333,12.78666667,,3.68,2023-03-31,
202306,C86006,10242.0,3.831899793,,,1.973333333,12.78666667,,3.68,2023-06-30,
202309,C86006,10314.0,3.829977732,,,1.973333333,12.78666667,,3.68,2023-09-30,
202312,C86006,10393.0,3.823676675,,,1.973333333,12.78666667,,3.68,2023-12-31,
202403,C86006,10387.0,3.820715841,,,1.973333333,12.78666667,,3.68,2024-03-31,
202406,C86006,10406.0,3.820281799,,,1.973333333,12.78666667,,3.68,2024-06-30,
202409,C86006,10417.0,3.818195281,,,1.973333333,12.78666667,,3.68,2024-09-30,
202412,C86006,10458.0,3.817945579,,,1.973333333,12.78666667,,3.68,2024-12-31,
202503,C86006,10493.0,3.816601287,,,1.973333333,12.78666667,,3.68,2025-03-31,
202506,C86006,10502.0,3.842499203,,,1.973333333,12.78666667,,3.68,2025-06-30,
202509,C86006,10470.0,3.8404615479,,3.68,1.9733333334,12.7866666668,,,2025-09-30,
202512,C86006,10444.0,4.56,,3.0266666667,2.44,12.8133333332,,,2025-12-31,
202603,C86006,10411.0,4.56,,3.5333333334,2.44,12.8133333332,,,2026-03-31,
201803,C86007,11486.0,7.670666667,4.000533333,4.0,0.533333333,11.58666667,,,2018-03-31,3.482964768413721
201806,C86007,11676.0,7.670666667,4.000533333,4.0,0.533333333,11.58666667,,,2018-06-30,3.4262875411099687
201809,C86007,11976.0,10.08053333,4.000533333,4.0,0.533333333,11.58666667,,,2018-09-30,3.3404586948897794
201812,C86007,12167.0,8.426666667,4.16,4.0,0.533333333,10.88,,,2018-12-31,3.4190844086463383
201903,C86007,12409.0,9.173333334,4.16,4.0,0.533333333,10.88,,,2019-03-31,3.352405512128294
201906,C86007,12589.0,6.933333334,,,0.533333333,10.88,4.16,4.0,2019-06-30,
201909,C86007,12765.0,9.813333334,4.266666667,5.866666667,1.8,15.21333333,,,2019-09-30,3.34247290795143
201912,C86007,12938.0,11.30666667,,,1.8,16.01333333,4.906666667,5.866666667,2019-12-31,
202006,C86007,13151.0,8.96,,,1.8,14.52,4.266666667,5.866666667,2020-06-30,
202009,C86007,13275.0,10.56,,,1.8,16.45333333,5.866666667,5.413333333,2020-09-30,
202012,C86007,13420.0,7.786666667,,,1.8,16.45333333,5.866666667,5.413333333,2020-12-31,
202103,C86007,13599.0,11.52,,,1.8,16.45333333,5.866666667,5.413333333,2021-03-31,
202106,C86007,13884.0,10.66666667,,,1.8,16.45333333,,5.413333333,2021-06-30,
202109,C86007,14164.0,11.2,,,1.8,16.45333333,,5.413333333,2021-09-30,
202112,C86007,14478.0,10.98666667,,,1.8,16.45333333,,5.413333333,2021-12-31,
202203,C86007,14810.0,11.52,,,2.76,18.58666667,,5.413333333,2022-03-31,
202206,C86007,15086.0,9.6,,,2.76,18.58666667,,5.413333333,2022-06-30,
202209,C86007,15365.0,13.65333333,,,2.72,20.8,,7.213333333,2022-09-30,
202212,C86007,15793.0,14.18666667,,,2.72,20.8,,7.213333333,2022-12-31,
202303,C86007,16016.0,13.76,,,2.72,20.8,,7.213333333,2023-03-31,
202306,C86007,16277.0,13.76,,,2.72,19.26666667,,4.8,2023-06-30,
202309,C86007,16430.0,15.36,,,2.72,18.66666667,,4.6,2023-09-30,
202312,C86007,16639.0,16.21333333,,,1.76,19.2,,8.026666667,2023-12-31,
202403,C86007,16928.0,16.64,,,1.76,19.2,,8.026666667,2024-03-31,
202406,C86007,17247.0,16.85333333,,,1.76,20.2,,8.026666667,2024-06-30,
202409,C86007,17522.0,16.16,,,1.76,19.49333333,,8.026666667,2024-09-30,
202412,C86007,17828.0,15.30666667,,,2.4,21.4,,9.453333333,2024-12-31,
202503,C86007,18190.0,17.44,,,1.76,19.97333333,,9.453333333,2025-03-31,
202506,C86007,18486.0,16.64,,,1.76,19.77333333,,9.453333333,2025-06-30,
202509,C86007,18955.0,17.0666666668,,9.1066666667,1.76,22.7733333333,,,2025-09-30,
202512,C86007,19235.0,17.0666666668,,9.1066666667,2.4266666667,21.7733333333,,,2025-12-31,
202603,C86007,19572.0,17.9200000001,,8.84,2.4266666667,24.84,,,2026-03-31,
201803,C86009,7937.0,2.820266667,2.820266667,2.946666667,6.08,12.48,,,2018-03-31,3.5533156948469196
201806,C86009,7956.0,2.820266667,2.820266667,2.946666667,6.08,12.48,,,2018-06-30,3.544829898190045
201809,C86009,7978.0,3.886933333,2.820266667,3.68,5.706666667,11.81333333,,,2018-09-30,3.53505473426924
201812,C86009,7953.0,4.5784,2.445066667,3.626666667,5.946666667,11.65333333,,,2018-12-31,3.0743954067647423
201903,C86009,7957.0,3.135323077,2.445066667,3.626666667,5.946666667,11.65333333,,,2019-03-31,3.0728499019731053
201906,C86009,7938.0,2.445066667,,,5.946666667,11.65333333,2.445066667,3.626666667,2019-06-30,
201909,C86009,7937.0,2.445066667,2.445066667,3.626666667,5.946666667,11.65333333,,,2019-09-30,3.080593003653773
201912,C86009,7925.0,3.385066667,,,5.946666667,14.45333333,3.385066667,3.626666667,2019-12-31,
202006,C86009,7914.0,3.524553846,,,5.946666667,14.45333333,3.385066667,2.986666667,2020-06-30,
202009,C86009,7922.0,3.524553846,,,6.48,13.52,3.385066667,2.986666667,2020-09-30,
202012,C86009,7882.0,3.452758974,,,6.746666667,12.13333333,3.385066667,2.986666667,2020-12-31,
202103,C86009,7885.0,3.385066667,,,5.266666667,11.97333333,3.385066667,2.986666667,2021-03-31,
202106,C86009,7827.0,3.385066667,,,5.266666667,11.57333333,,2.986666667,2021-06-30,
202109,C86009,7718.0,3.385066667,,,5.266666667,11.57333333,,2.986666667,2021-09-30,
202112,C86009,7686.0,2.38,,,4.413333333,13.61333333,,2.226666667,2021-12-31,
202203,C86009,7643.0,2.38,,,4.413333333,13.61333333,,2.226666667,2022-03-31,
202206,C86009,7635.0,2.38,,,3.72,10.2,,1.226666667,2022-06-30,
202209,C86009,7560.0,2.38,,,3.72,10.2,,1.226666667,2022-09-30,
202212,C86009,7486.0,2.38,,,3.86,12.86666667,,0.906666667,2022-12-31,
202303,C86009,7444.0,2.38,,,3.86,12.86666667,,0.906666667,2023-03-31,
202306,C86009,7448.0,2.38,,,3.86,12.86666667,,0.906666667,2023-06-30,
202309,C86009,7427.0,0.94,,,3.113333333,11.42666667,,2.026666667,2023-09-30,
202312,C86009,7409.0,0.94,,,3.113333333,11.42666667,,2.026666667,2023-12-31,
202403,C86009,7426.0,0.94,,,3.113333333,11.42666667,,2.026666667,2024-03-31,
202406,C86009,7415.0,0.94,,,3.113333333,11.42666667,,2.026666667,2024-06-30,
202409,C86009,7438.0,1.366666667,,,3.113333333,9.4,,2.386666667,2024-09-30,
202412,C86009,7450.0,1.366666667,,,1.513333333,11.82666667,,2.386666667,2024-12-31,
202503,C86009,7448.0,4.78,,,0.98,12.94666667,,2.386666667,2025-03-31,
202506,C86009,7472.0,4.78,,,0.98,12.94666667,,2.386666667,2025-06-30,
202509,C86009,7473.0,3.9266666667,,2.3866666667,0.98,12.9466666666,,,2025-09-30,
202512,C86009,7453.0,3.5266666667,,1.9066666667,0.98,11.9333333332,,,2025-12-31,
202603,C86009,7442.0,2.46,,1.9066666667,0.98,11.9333333332,,,2026-03-31,
201803,C86011,13172.0,4.8904,4.8904,7.306666667,1.2,18.57333333,,,2018-03-31,3.712723959914971
201806,C86011,13269.0,4.8904,4.8904,7.306666667,1.2,18.57333333,,,2018-06-30,3.6855829376742784
201809,C86011,13290.0,4.8904,4.8904,7.306666667,1.2,18.57333333,,,2018-09-30,3.679759217456734
201812,C86011,13301.0,5.386666667,5.386666667,4.546666667,1.2,18.21333333,,,2018-12-31,4.049820815728141
201903,C86011,13295.0,5.386666667,5.386666667,4.546666667,1.2,18.21333333,,,2019-03-31,4.051648489657766
201906,C86011,13304.0,5.386666667,,,1.2,18.64,5.386666667,4.066666667,2019-06-30,
201909,C86011,13264.0,6.453333333,5.386666667,4.066666667,1.2,18.64,,,2019-09-30,4.06111781287696
201912,C86011,13312.0,5.466666667,,,1.2,18.64,4.4,4.52,2019-12-31,
202006,C86011,13327.0,6.533333333,,,1.2,17.84,4.4,4.146666667,2020-06-30,
202009,C86011,13288.0,6.533333333,,,1.2,17.84,4.4,4.146666667,2020-09-30,
202012,C86011,13280.0,6.533333333,,,1.2,16.98666667,4.4,4.146666667,2020-12-31,
202103,C86011,13319.0,6.533333333,,,1.2,16.98666667,4.4,4.146666667,2021-03-31,
202106,C86011,13108.0,6.533333333,,,1.2,16.98666667,,4.146666667,2021-06-30,
202109,C86011,13060.0,6.533333333,,,1.2,16.98666667,,4.146666667,2021-09-30,
202112,C86011,13046.0,7.68,,,1.333333333,16.54666667,,4.373333333,2021-12-31,
202203,C86011,13135.0,8.746666667,,,1.333333333,16.54666667,,4.373333333,2022-03-31,
202206,C86011,13197.0,8.533333333,,,1.573333333,18.41333333,,4.773333333,2022-06-30,
202209,C86011,13298.0,8.32,,,1.573333333,18.41333333,,4.773333333,2022-09-30,
202212,C86011,13394.0,7.466666667,,,1.573333333,18.41333333,,4.773333333,2022-12-31,
202303,C86011,13493.0,7.653333333,,,1.573333333,18.88,,4.133333333,2023-03-31,
202306,C86011,13597.0,7.653333333,,,1.573333333,18.18666667,,4.133333333,2023-06-30,
202309,C86011,13699.0,7.653333333,,,1.573333333,18.18666667,,4.133333333,2023-09-30,
202312,C86011,13802.0,7.653333333,,,1.573333333,19.89333333,,5.933333333,2023-12-31,
202403,C86011,13826.0,7.653333333,,,1.573333333,20.4,,5.68,2024-03-31,
202406,C86011,13875.0,8.506666667,,,1.573333333,20.34666667,,5.08,2024-06-30,
202409,C86011,13899.0,7.653333333,,,1.573333333,20.45333333,,4.44,2024-09-30,
202412,C86011,13922.0,6.8,,,1.04,21.12,,4.44,2024-12-31,
202503,C86011,13940.0,7.866666667,,,1.04,21.78666667,,4.44,2025-03-31,
202506,C86011,13959.0,7.44,,,1.04,19.96,,4.546666667,2025-06-30,
202509,C86011,13989.0,7.2266666666,,4.5466666667,1.04,19.9600000002,,,2025-09-30,
202512,C86011,14002.0,8.8533333333,,4.5466666667,1.04,21.8800000002,,,2025-12-31,
202603,C86011,14038.0,9.4933333334,,4.5466666667,1.04,21.8800000002,,,2026-03-31,
201803,C86012,5589.0,3.029066667,3.029066667,1.826666667,0.426666667,7.266666667,,,2018-03-31,5.41969344605475
201806,C86012,5631.0,3.029066667,3.029066667,1.826666667,0.426666667,7.266666667,,,2018-06-30,5.379269520511455
201809,C86012,5635.0,4.095733333,3.029066667,1.826666667,0.426666667,7.266666667,,,2018-09-30,5.375451050576752
201812,C86012,5591.0,4.095733333,3.029066667,1.826666667,0.426666667,7.266666667,,,2018-12-31,5.417754725451618
201903,C86012,5605.0,3.371282052,2.28,1.906666667,0.666666667,7.453333333,,,2019-03-31,4.067796610169491
201906,C86012,5613.0,3.346666667,,,0.666666667,7.453333333,2.28,1.906666667,2019-06-30,
201909,C86012,5631.0,4.413333333,2.28,1.906666667,0.666666667,7.453333333,,,2019-09-30,4.049014384656366
201912,C86012,5621.0,3.304615385,,,1.146666667,6.626666667,1.52,1.906666667,2019-12-31,
202006,C86012,5603.0,4.426666667,,,2.133333333,6.546666667,2.826666667,1.906666667,2020-06-30,
202009,C86012,5623.0,5.813333333,,,2.133333333,6.546666667,2.826666667,1.906666667,2020-09-30,
202012,C86012,5632.0,5.813333333,,,2.133333333,6.546666667,2.826666667,1.906666667,2020-12-31,
202103,C86012,5637.0,5.813333333,,,2.133333333,6.32,2.826666667,1.52,2021-03-31,
202106,C86012,5665.0,6.573333333,,,2.133333333,6.32,,1.52,2021-06-30,
202109,C86012,5655.0,7.0,,,2.133333333,6.32,,1.52,2021-09-30,
202112,C86012,5643.0,7.0,,,2.133333333,5.92,,1.52,2021-12-31,
202203,C86012,5649.0,7.213333334,,,2.133333333,7.44,,1.453333333,2022-03-31,
202206,C86012,5657.0,7.213333334,,,2.133333333,7.44,,1.453333333,2022-06-30,
202209,C86012,5717.0,8.066666667,,,2.133333333,7.44,,1.453333333,2022-09-30,
202212,C86012,5684.0,8.066666667,,,2.133333333,7.44,,1.453333333,2022-12-31,
202303,C86012,5636.0,8.066666667,,,2.133333333,7.44,,1.453333333,2023-03-31,
202306,C86012,5609.0,7.946666667,,,2.133333333,7.52,,1.453333333,2023-06-30,
202309,C86012,5618.0,6.88,,,2.133333333,6.72,,1.453333333,2023-09-30,
202312,C86012,5660.0,5.493333333,,,2.133333333,6.72,,1.453333333,2023-12-31,
202403,C86012,5640.0,7.093333333,,,2.133333333,6.72,,1.453333333,2024-03-31,
202406,C86012,5647.0,7.093333333,,,2.133333333,6.72,,1.453333333,2024-06-30,
202409,C86012,5633.0,5.813333333,,,2.133333333,6.72,,1.453333333,2024-09-30,
202412,C86012,5617.0,5.16,,,2.133333333,6.186666667,,1.453333333,2024-12-31,
202503,C86012,5584.0,5.693333333,,,2.133333333,6.186666667,,1.453333333,2025-03-31,
202506,C86012,5576.0,5.693333333,,,2.133333333,6.186666667,,1.453333333,2025-06-30,
202509,C86012,5564.0,5.16,,1.4533333333,2.1333333334,6.1866666668,,,2025-09-30,
202512,C86012,5522.0,6.2266666667,,1.4533333333,2.1333333334,6.1866666668,,,2025-12-31,
202603,C86012,5497.0,7.9333333333,,1.4533333333,2.1333333334,6.1866666668,,,2026-03-31,
201803,C86013,8953.0,5.4504,3.6704,3.96,1.226666667,12.4,,,2018-03-31,4.099631408466435
201806,C86013,8951.0,5.4504,3.6704,3.96,1.226666667,12.4,,,2018-06-30,4.100547424868729
201809,C86013,8925.0,4.203733333,3.6704,3.96,1.226666667,12.4,,,2018-09-30,4.1124929971988795
201812,C86013,8893.0,4.244573372,3.711240039,0.0,0.0,0.0,,,2018-12-31,4.173214931968965
201903,C86013,8868.0,4.773184989,3.706518323,0.0,0.0,0.0,,,2019-03-31,4.179655303337844
201906,C86013,8849.0,4.770841825,,,0.0,0.0,3.704175158,0.0,2019-06-30,
201909,C86013,8854.0,5.409279509,3.702612843,0.0,0.0,0.0,,,2019-09-30,4.181853222272419
201912,C86013,8811.0,5.580512821,,,1.32,13.30666667,2.786666667,2.733333333,2019-12-31,
202006,C86013,8787.0,4.493333333,,,0.76,14.29333333,2.786666667,2.733333333,2020-06-30,
202009,C86013,8766.0,5.986666667,,,0.613333333,12.10666667,4.92,2.733333333,2020-09-30,
202012,C86013,8755.0,5.986666667,,,0.613333333,13.52,4.92,1.933333333,2020-12-31,
202103,C86013,8765.0,7.053333333,,,1.28,14.37333333,4.92,3.026666667,2021-03-31,
202106,C86013,8752.0,5.986666667,,,0.613333333,13.38666667,,2.946666667,2021-06-30,
202109,C86013,8707.0,6.333333333,,,0.613333333,12.56,,2.946666667,2021-09-30,
202112,C86013,8687.0,6.333333333,,,0.613333333,12.56,,2.946666667,2021-12-31,
202203,C86013,8643.0,6.333333333,,,0.613333333,12.56,,2.946666667,2022-03-31,
202206,C86013,8649.0,6.333333333,,,0.613333333,12.56,,2.946666667,2022-06-30,
202209,C86013,8660.0,7.4,,,0.613333333,12.56,,2.946666667,2022-09-30,
202212,C86013,8663.0,6.333333333,,,0.613333333,12.56,,2.946666667,2022-12-31,
202303,C86013,8619.0,7.08,,,0.613333333,12.56,,2.946666667,2023-03-31,
202306,C86013,8725.0,7.08,,,0.613333333,12.56,,2.946666667,2023-06-30,
202309,C86013,8731.0,6.12,,,0.613333333,12.56,,2.946666667,2023-09-30,
202312,C86013,8717.0,6.76,,,0.613333333,12.56,,2.946666667,2023-12-31,
202403,C86013,8732.0,6.76,,,0.613333333,12.56,,2.946666667,2024-03-31,
202406,C86013,8733.0,6.76,,,0.613333333,12.56,,2.946666667,2024-06-30,
202409,C86013,8741.0,6.973333333,,,0.613333333,12.56,,2.946666667,2024-09-30,
202412,C86013,8690.0,6.12,,,0.613333333,12.56,,2.946666667,2024-12-31,
202503,C86013,8701.0,6.333333333,,,0.613333333,12.56,,2.946666667,2025-03-31,
202506,C86013,8704.0,6.333333333,,,0.613333333,12.56,,2.946666667,2025-06-30,
202509,C86013,8678.0,6.12,,2.9466666666,0.6133333333,12.56,,,2025-09-30,
202512,C86013,8663.0,6.12,,2.9466666666,0.6133333333,12.56,,,2025-12-31,
