gp_code,partner_fte,salaried_fte,locum_fte,registrar_fte,foundation_other_fte,nurse_fte,dpc_fte,admin_fte
E82055,6.3999999999999995,0.08,0.0,1.92,0.0,3.266666667,3.6,19.3
E82056,2.586666667,1.333333333,0.0,2.56,0.0,1.653333333,0.533333333,10.17333333
E82058,6.026666666,1.92,0.0,2.346666667,0.0,3.626666667,3.773333333,14.52
E82059,3.466666667,2.133333333,0.0,1.066666667,0.0,1.36,0.773333333,10.24154901
E82060,5.888533333,6.193066667,0.0,7.466666666,0.0,3.88,6.886666667,26.50501568
E82061,2.497866667,2.7904,1.246666667,1.493333333,0.0,3.96,0.7,18.22666667
E82062,7.84,0.0,0.0,4.693333334,0.0,3.546666667,0.6,20.04
E82063,4.4799999999999995,0.0,0.0,4.266666667,0.0,3.453333333,0.8,12.74
E82064,1.44,1.253333333,0.0,1.066666667,0.0,1.546666667,1.0,6.746666667
E82066,1.066666667,0.0,0.0,0.0,0.0,0.453333333,0.186666667,3.826666667
E82067,3.306666667,1.906666667,0.0,0.0,0.0,3.6,0.586666667,19.61333333
E82068,3.226666667,0.533333333,0.0,1.92,0.0,1.026666667,3.546666667,12.52
E82069,1.0,0.444266667,0.0,0.0,0.0,0.8,3.426666667,9.733333333
E82070,0.853333333,0.213333333,0.0,0.0,0.0,0.0,0.533333333,2.613333333
E82071,8.373333333,2.266666667,0.0,2.133333334,0.0,1.986666667,2.0,18.0
E82073,5.773333333,18.32,0.808970408,2.133333334,0.0,7.826666667,10.56,52.12
E82074,4.266666667,5.901333333999999,1.44,6.186666667,0.0,5.333333333,3.173333333,28.25066667
E82075,6.893333333999999,1.5999999999999999,0.0,1.706666667,0.0,3.84,1.52,14.84
E82077,2.794666667,1.941333333,0.0,5.546666667,0.0,2.4,0.453333333,10.42
E82078,2.72,2.493333333,0.382303741,1.066666667,0.0,2.693333333,2.0,11.80666667
E82079,1.0,0.0,1.92,0.0,0.0,2.2,1.826666667,12.77333333
E82081,1.333333333,4.88,0.0,0.0,0.0,1.68,2.766666667,19.26666667
E82082,1.28,1.24,0.0,0.0,0.0,2.146666667,0.653333333,8.96
E82083,2.826666667,0.0,0.0,0.533333333,0.0,0.96,0.533333333,12.04
E82084,2.999733333,5.871733333,0.773333333,2.133333334,0.0,3.0,1.906666667,16.98666667
E82085,2.666666667,6.8,0.0,0.0,0.0,0.826666667,3.24,19.58666667
E82086,4.402666667,2.397333333,0.0,7.786666667,0.0,4.984533333,7.173333333,17.98
E82088,2.749333334,2.961333333,0.0,1.706666667,0.0,3.32,0.4,14.61333333
E82090,4.8,3.2,0.0,0.0,0.0,1.6,0.0,8.1
E82091,1.533333333,1.106666667,0.0,1.066666667,0.0,0.2,4.0,5.92
E82092,5.426666667,1.786666667,0.0,3.733333334,0.0,5.346666667,1.36,16.06
E82093,3.530666667,0.64,0.382303741,1.066666667,0.0,2.213333333,0.8,13.14
E82094,1.426666667,2.8,0.0,3.2000000010000003,0.0,1.346666667,0.8,10.99866667
E82096,2.664,2.026666667,0.0,1.066666666,0.0,1.826666667,0.013333333,12.25333333
E82098,2.44,1.586666667,0.0,1.493333333,0.0,0.373333333,2.493333333,7.146666667
E82099,4.853333333,3.618666667,0.0,3.84,0.0,2.48,0.0,11.22933333
E82100,4.946666667,0.666666667,0.0,3.626666667,0.0,2.506666667,2.013333333,11.44
E82102,3.52,4.2466666669999995,0.48,1.066666667,0.0,3.24,2.986666667,19.22666667
E82105,0.0,0.306666667,0.0,0.0,0.0,0.693333333,0.346666667,4.08
E82106,3.04,2.76,0.0,4.266666666,0.0,1.453333333,4.68,13.87333333
E82107,2.56,1.066666667,0.0,1.066666667,0.0,2.226666667,1.066666667,11.50666667
E82111,2.026666666,0.0,0.0,1.066666667,0.0,1.2,1.68,3.653333333
E82113,2.133333333,0.0,0.0,0.0,0.0,1.0,0.0,5.38
E82115,1.846666667,0.48,0.0,1.066666667,0.0,2.64,2.64,12.10666667
E82117,3.430933333,0.444,0.0,0.0,0.0,1.413333333,0.853333333,8.826666667
E82121,1.066666667,0.0,0.8,0.0,0.0,0.426666667,2.453333333,4.96
E82123,4.266666667,0.0,0.0,5.013333334,0.0,3.026666667,0.666666667,13.12
E82124,3.16,8.602666667,1.022303741,4.586666666999999,0.0,2.76,1.8,42.80501568
E82129,6.56,1.323181277,0.0,0.533333333,0.0,2.053333333,3.04,16.42666667
E82132,0.0,1.4,0.0,0.0,0.0,2.613333333,1.773333333,5.533333333
E82133,1.653333333,0.666666667,0.0,0.0,0.0,1.0,3.24,9.106666667
E82626,1.333333333,0.853333333,0.0,0.0,0.0,0.0,1.0,3.146666667
E82638,1.848533333,1.3679999999999999,0.0,1.92,0.0,2.32,1.426666667,8.126666667
E82643,0.109333333,0.72,0.0,0.0,0.0,0.56,0.0,3.946666667
E82652,1.626666667,0.0,0.0,0.0,0.0,0.32,0.0,1.68
E82654,2.0,0.0,0.0,1.6,0.0,1.293333333,2.0,14.50666667
E82655,1.493333333,0.0,0.0,0.0,0.0,0.853333333,1.533333333,1.84
E82657,0.888,1.866666667,0.0,0.0,0.0,1.626666667,0.0,3.626666667
E82661,2.792,0.8,0.0,0.0,0.0,2.426666667,0.8,8.426666667
E83003,2.8,1.68,0.0,1.706666667,0.0,0.533333333,1.0,12.54666667
E83005,1.066666667,0.330666667,0.0,0.0,0.0,0.133333333,0.8,6.030666667
E83006,2.133333333,2.693333333,0.0,2.133333334,0.0,1.506666667,0.0,8.0
E83007,1.986666667,0.64,0.213333333,0.0,0.0,0.586666667,0.0,8.333333333
E83008,2.146666667,0.0,0.0,0.0,0.0,0.0,1.653333333,6.68
E83009,1.093333333,2.272,0.133333333,0.0,0.0,1.0,0.594666667,8.093333333
E83010,2.493333333,1.36,0.0,2.56,0.0,2.36,0.8,14.07066667
E83011,3.5,2.16,0.0,2.133333333,0.0,1.52,0.96,7.133333333
E83012,2.933333333,1.28,0.0,1.92,0.0,2.88,0.0,8.506666667
E83013,2.4,1.333333333,0.0,2.133333334,0.0,0.293333333,0.533333333,6.413333333
E83016,5.021866667,4.210133333,0.0,3.52,0.0,1.746666667,9.173333333,25.44
E83017,4.12,2.88,0.0,2.986666667,0.0,1.786666667,4.053333333,20.41333333
E83018,5.16,5.693333333,0.0,5.12,0.0,3.453333333,1.0,18.38666667
E83020,3.2,3.32,0.0,0.0,0.0,2.013333333,3.453333333,16.37333333
E83021,2.266666667,3.8,0.0,1.92,0.0,1.246666667,1.6,17.26666667
E83024,4.6,1.653333334,0.0,2.133333333,0.0,2.64,1.0,11.96
E83025,2.776,0.0,0.0,0.0,0.0,1.186666667,0.986666667,7.573333333
E83026,1.466666667,0.0,0.0,0.0,0.0,0.866666667,1.413333333,5.186666667
E83027,0.986666667,5.604533333,0.213333333,0.0,0.0,0.96,2.173333333,8.12
E83028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38
E83030,0.746666667,1.386666667,0.0,0.0,0.0,0.76,2.24,9.066666667
E83031,1.666666667,1.4784,0.0,0.0,0.0,0.693333333,0.0,7.013333333
E83032,5.333333333,4.119466667,0.0,1.92,0.0,3.186666667,2.0,19.98666667
E83034,1.6800000000000002,0.0,0.0,0.0,0.0,0.373333333,0.0,6.2
E83035,2.186666666,4.853333333,0.0,2.133333334,0.0,4.813333333,2.226666667,16.88
E83038,0.24,0.0,0.0,0.0,0.0,1.64,6.533333333,17.12
E83039,2.853333333,0.453333333,0.0,0.0,0.0,0.88,0.88,5.986666667
E83041,1.066666667,0.0,0.506666667,0.0,0.0,0.56,0.693333333,4.64
E83044,1.930666667,1.52,0.0,0.0,0.0,0.0,0.986666667,7.44
E83045,1.68,3.066666667,0.0,0.0,0.0,0.24,0.933333333,8.12
E83046,0.885333333,2.221866667,0.0,1.066666667,0.0,1.52,1.426666667,5.48
E83049,1.0,1.066666667,0.0,0.0,0.0,1.4,3.6,9.373333333
E83050,2.533333333,0.0,0.0,0.0,0.0,0.853333333,1.0,6.986666667
E83053,5.2,3.518283065,0.0,1.813333334,0.0,1.746666667,0.72,19.86045965
E83600,2.133333334,0.88,0.0,1.066666667,0.0,0.533333333,0.0,5.8
E83613,1.466666667,3.861333333,0.0,1.066666667,0.0,0.0,0.0,13.88
E83621,1.333333333,3.297333333,0.0,2.346666667,0.0,1.093333333,2.0,10.25333333
E83622,1.7226666659999998,2.384,0.0,0.0,0.0,0.48,0.0,10.26
E83637,1.493333334,0.666666667,0.0,0.0,0.0,0.0,3.026666667,7.4
E83638,1.066666667,0.64,0.0,0.0,0.0,1.52,1.106666667,4.533333333
E83639,4.16,0.0,0.0,0.0,0.0,0.0,0.0,7.88
E83649,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.106666667
E83653,1.893333333,2.220533333,0.0,0.0,0.0,1.213333333,0.32,7.893333333
E83668,0.933333333,0.0,0.0,0.0,0.0,0.533333333,0.0,2.96
E84002,0.64,1.92,0.0,4.266666667,0.0,0.266666667,1.48,10.33333333
E84003,0.533333333,2.506666667,0.0,0.0,0.0,0.0,4.466666667,10.85333333
E84004,2.773333333,0.64,0.0,0.0,0.0,0.0,0.0,8.773333333
E84005,1.613333333,1.421333333,0.0,0.0,0.0,0.973333333,2.613333333,8.666666667
E84006,2.554133333,2.221866667,0.0,4.0533333339999995,0.0,0.746666667,2.693333333,10.64666667
E84007,1.066666667,0.0,0.0,0.0,0.0,0.0,1.0,4.626666667
E84008,2.453333333,1.386666667,0.0,1.066666667,0.0,2.306666667,1.853333333,11.93333333
E84009,3.906666667,1.773333333,0.0,3.2,0.0,2.24,4.066666667,16.57333333
E84011,0.0,0.0,0.0,0.0,0.0,0.213333333,2.066666667,1.410031362
E84012,2.266666667,2.0,0.533333333,0.0,0.0,0.0,2.12,8.853333333
E84013,1.333333333,1.92,0.0,2.986666667,0.0,2.706666667,1.28,6.933333333
E84014,0.0,2.6,0.8,2.133333334,0.0,0.0,3.2,9.986666667
E84015,4.2,0.96,0.0,4.266666667,0.0,1.24,3.0,9.706666667
E84017,4.1333333329999995,0.0,0.0,0.0,0.0,0.96,0.0,4.893333333
E84018,2.133333333,2.673333333,0.0,1.066666667,0.0,0.426666667,1.586666667,7.973333333
E84020,0.64,1.333333333,0.0,0.0,0.0,0.0,4.32,2.48
E84021,2.133333333,1.013333333,0.0,4.8,0.0,0.533333333,3.706666667,15.30666667
E84022,0.96,1.973333333,0.0,2.133333334,0.0,1.2,1.68,7.6
E84024,6.666666665999999,5.68,0.0,3.2,0.0,3.22,7.306666667,24.86666667
E84025,3.3333333339999998,4.105782529,0.0,1.706666667,0.0,1.906666667,1.733333333,25.0781397
E84028,2.026666666,1.066666667,0.0,0.0,0.0,0.426666667,0.0,5.946666667
E84030,1.0,0.333333333,0.0,0.0,0.0,0.64,1.146666667,3.386666667
E84031,2.0,2.2399999999999998,0.0,2.666666667,0.0,0.533333333,4.493333333,12.38501568
E84032,1.44,1.6,0.0,0.0,0.0,0.48,2.266666667,7.373333333
E84033,2.946666667,0.0,0.0,0.0,0.0,0.933333333,0.84,9.0
E84036,0.64,2.72,0.0,0.853333333,0.0,1.757866667,3.826666667,11.14666667
E84039,2.773333333,0.853333333,0.0,1.066666667,0.0,2.226666667,10.49333333,18.62666667
E84040,1.0,0.0,1.28,0.0,0.0,0.4,2.6,6.333333333
E84042,2.1408,1.386666667,0.0,0.0,0.0,0.354666667,0.750202116,7.101543891
E84044,4.133333333,0.0,0.133333333,1.706666667,0.0,2.12,0.693333333,8.1
E84048,1.066666667,2.106666667,0.0,0.0,0.0,0.693333333,0.666666667,4.666666667
E84049,1.066666667,0.773333333,0.0,0.0,0.0,0.64,2.106666667,5.866666667
E84051,2.058666667,1.421333333,0.0,2.133333333,0.0,0.8,1.653333333,6.72
E84053,2.133333334,0.0,0.0,0.0,0.0,0.48,1.84,5.866666667
E84057,0.0,0.598283065,0.0,0.0,0.0,0.0,0.0,0.0
E84058,5.24,7.456982529,0.0,2.773333333,0.0,2.6,2.746666667,27.73003136
E84059,0.533333333,0.306666667,0.373333333,0.0,0.0,0.293333333,3.24,3.533333333
E84061,2.986666667,5.733333333,0.0,6.4,0.0,0.0,5.466666667,10.91333333
E84062,1.466666667,1.536,0.0,0.64,0.0,0.573333333,0.933333333,4.36
E84063,2.0,0.0,0.506666666,0.0,0.0,0.426666667,1.306666667,3.306666667
E84066,3.2,1.066666667,0.64,0.0,0.0,0.0,1.173333333,32.34666667
E84067,3.013333333,0.0,0.0,0.0,0.0,0.8,1.4,6.933333333
E84068,3.218666667,2.994666666,0.0,2.56,0.0,5.133333333,3.093333333,17.58
E84069,5.36,0.0,0.0,1.066666667,0.0,2.506666667,2.0,3.36
E84070,1.066666667,0.0,0.853333333,0.0,0.0,0.6,0.306666667,4.546666667
E84074,4.066666667,0.0,0.0,0.0,0.0,0.6,2.626666667,13.66666667
E84075,0.0,1.866666667,1.44,0.0,0.0,0.906666667,3.2,8.0
E84076,2.08,1.973333333,0.0,0.0,0.0,0.986666667,0.96,6.28
E84078,2.16,0.0,0.986666667,0.0,0.0,0.773333333,0.16,5.186666667
E84080,3.686666667,0.0,0.0,1.066666667,0.0,0.186666667,1.76,7.333333333
E84083,2.053333334,0.986666667,0.266666667,0.0,0.0,0.8,0.0,3.04
E84086,2.133333334,1.066666667,0.0,0.0,0.0,0.0,0.56,5.073333333
E84601,1.066666667,0.0,0.4,0.0,0.0,2.066666667,1.6,5.386666667
E84617,2.066666667,0.32,0.0,0.0,0.0,0.0,0.16,4.693333333
E84620,2.0,0.0,0.0,0.0,0.0,0.746666667,2.066666667,5.533333333
E84626,2.0,0.0,0.0,0.0,0.0,0.36,0.0,2.8
E84635,1.0,1.386666667,0.72,0.0,0.0,1.266666667,1.0,5.266666667
E84637,1.0,0.0,0.0,0.0,0.0,0.12,0.52,4.653333333
E84638,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.866666667
E84645,0.0,2.666666667,0.0,0.0,0.0,1.106666667,1.0,6.52
E84646,2.933333334,0.0,0.973333333,0.0,0.0,0.746666667,0.88,3.813333333
E84647,0.853333333,0.2,0.0,0.0,0.0,0.0,1.306666667,4.213333333
E84653,1.0,0.88,0.0,1.066666667,0.0,1.173333333,0.0,8.68
E84656,1.12,2.133333333,0.0,1.6,0.0,0.453333333,0.733333333,6.946666667
E84658,1.0,1.592,0.0,1.066666667,0.0,0.4,0.0,3.28
E84663,2.066666667,0.0,0.0,0.0,0.0,0.0,2.373333333,4.173333333
E84665,0.0,1.226666667,0.0,0.0,0.0,0.0,1.56,11.05333333
E84674,0.746666667,0.64,0.0,0.0,0.0,1.426666667,1.92,2.453333333
E84676,0.4,0.426666667,0.0,0.0,0.0,0.0,0.213333333,3.52
E84678,2.0,0.56,0.0,0.0,0.0,0.0,0.746666667,3.2
E84680,1.066666666,0.0,0.0,0.0,0.0,0.0,0.08,4.853333333
E84684,2.4,0.0,0.0,0.0,0.0,0.506666667,0.0,3.16
E84685,0.0,2.666666667,1.08,0.0,0.0,0.986666667,1.96,6.513333333
E84693,1.733333334,1.322666667,0.0,1.6,0.0,3.253333333,3.034463524,8.066666667
E84699,0.533333333,0.0,0.32,0.0,0.0,0.666666667,1.093333333,3.24
E84701,0.8,0.8,0.0,0.0,0.0,0.48,0.626666667,3.96
E84702,4.08,0.4,0.0,0.853333333,0.0,0.906666667,0.0,4.4
E84704,1.093333333,0.0,0.0,0.0,0.0,0.426666667,0.0,1.493333333
E84709,2.8,2.32,0.0,2.56,0.0,2.0,2.826666667,8.818666667
E85001,1.866666667,2.216,0.546666667,0.0,0.0,1.893333333,3.56,8.92
E85003,5.386666667,3.346666667,0.0,3.84,0.0,2.0,8.853333333,30.36
E85004,1.066666667,1.253333333,0.0,1.066666667,0.0,0.693333333,1.0,6.765333333
E85005,0.666666667,0.666666667,0.0,0.0,0.0,0.0,0.96,3.653333333
E85006,0.0,1.6,0.0,3.519999999,0.0,0.68,1.0,4.773333333
E85007,2.613333334,2.706666667,0.0,0.0,0.0,1.213333333,2.226666667,11.49333333
E85008,3.061333333,1.36,0.0,1.92,0.0,1.0,3.12,7.4
E85012,1.6,0.0,1.1866666670000001,0.0,0.0,1.146666667,0.373333333,4.92
E85013,0.666666667,0.44,0.0,0.0,0.0,0.906666667,0.0,5.886666667
E85014,2.0,1.386666667,0.0,0.0,0.0,0.56,2.04,7.706666667
E85015,2.0,0.0,0.2,0.0,0.0,0.746666667,2.453333333,4.973333333
E85016,2.4533333330000002,6.322666667,0.0,4.693333334,0.0,0.693333333,6.666666667,13.45333333
E85019,2.72,0.0,0.0,5.333333333,0.0,1.0,1.6,6.266666667
E85020,6.346666666999999,5.279999999999999,0.0,2.9866666669999997,0.0,1.853333333,14.13333333,18.06666667
E85021,0.96,0.0,0.0,0.0,0.0,0.0,1.173333333,4.813333334
E85023,0.746666667,0.0,0.0,0.0,0.0,0.6,2.333333333,3.44
E85024,1.6,0.426666667,0.0,0.0,0.0,0.64,1.453333333,3.546666667
E85025,0.0,2.013333333,0.0,1.066666667,0.0,0.493333333,1.666666667,8.0
E85026,2.56,1.386666667,0.0,10.24,0.0,1.813333333,1.2,6.346666667
E85028,2.933333333,2.552,0.0,2.133333334,0.0,1.64,3.653333333,6.446666667
E85029,2.586666666,0.666666667,0.0,0.0,0.0,0.0,2.0,6.64
E85030,1.12,4.564266667,0.0,2.666666666,0.0,2.56,3.213333333,7.733333333
E85032,1.0,1.2,0.0,0.0,0.0,0.0,0.693333333,4.893333333
E85033,2.773333334,1.778666667,0.0,1.066666667,0.0,2.0,0.0,7.826666667
E85034,1.28,0.0,0.0,0.0,0.0,1.426666667,1.226666667,5.96
E85035,1.253333333,0.0,0.0,0.0,0.0,0.96,0.0,3.16
E85038,1.466666667,0.32,0.0,0.0,0.0,0.4,0.933333333,3.96
E85040,4.106666666,0.56,0.0,0.0,0.0,0.8,1.386666667,9.16
E85041,1.52,0.0,0.0,0.0,0.0,1.186666667,0.0,4.266666667
E85042,1.426666667,0.64,0.0,2.133333334,0.0,0.853333333,0.64,5.0
E85045,0.666666667,0.0,0.906666667,0.0,0.0,0.266666667,0.0,1.866666667
E85046,1.386666667,1.333333333,0.0,1.066666667,0.0,0.906666667,0.0,5.653333334
E85048,1.0,0.426666667,0.0,0.0,0.0,0.0,4.4,8.12
E85049,1.0,1.333333333,0.906666667,0.0,0.0,0.533333333,1.573333333,5.746666667
E85050,2.533333333,1.386666667,0.0,0.0,0.0,1.906666667,1.573333333,6.946666667
E85051,0.106666667,1.0,0.186666667,0.0,0.0,2.333333333,0.853333333,6.146666667
E85052,1.013333333,0.0,1.12,0.0,0.0,0.426666667,0.0,8.52
E85053,1.0,0.0,0.0,0.0,0.0,1.0,0.533333333,5.8
E85054,4.2,2.798933333,0.0,2.56,0.0,2.32,1.253333333,10.08
E85055,3.626666667,4.35663171,0.533333333,2.9866666669999997,0.0,2.6,7.0,19.12
E85056,2.773333333,0.266666667,0.986666667,0.0,0.0,1.64,0.0,0.0
E85057,3.0,1.866666667,0.0,4.053333332999999,0.0,1.0,1.48,9.08
E85058,1.986666667,0.746666667,0.0,0.0,0.0,0.506666667,0.826666667,3.2
E85059,3.493333333,0.0,0.0,0.0,0.0,0.986666667,1.306666667,6.986666667
E85060,2.64,0.8,0.0,2.133333334,0.0,0.674666667,0.0,5.653333333
E85061,0.986666667,1.0,0.0,0.0,0.0,0.0,0.986666667,4.906666667
E85062,1.0,3.198933333,0.0,2.133333334,0.0,1.533333333,2.786666667,6.133333333
E85064,0.426666667,1.928,0.0,0.0,0.0,0.0,3.153333333,5.453333333
E85066,0.266666667,0.853333333,0.0,0.0,0.0,0.72,0.0,3.386666667
E85069,0.666666667,0.802666667,0.306666667,0.0,0.0,0.0,1.093333333,4.106666667
E85071,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.653333333
E85074,0.986666667,0.893333333,0.0,0.0,0.0,0.4,0.8,5.706666667
E85075,1.266666667,0.0,0.533333333,0.0,0.0,0.426666667,2.186666667,4.026666667
E85077,1.866666667,0.0,0.0,0.0,0.0,0.506666667,0.0,4.213333333
E85083,1.066666667,0.997333333,1.346666667,0.0,0.0,0.96,1.066666667,5.066666667
E85088,1.28,0.0,0.266666667,0.0,0.0,1.28,0.96,4.266666667
E85090,0.48,0.0,0.293333333,0.0,0.0,0.64,1.306666667,5.426666667
E85091,0.853333333,0.0,0.853333333,0.0,0.0,0.4,0.48,4.186666667
E85096,2.6666666670000003,1.2,0.0,0.0,0.0,1.0,0.573333333,4.5
E85098,0.986666667,0.333333333,0.0,0.0,0.0,1.16,2.64,5.466666667
E85099,0.72,0.72,0.0,0.0,0.0,0.666666667,0.346666667,4.973333333
E85103,0.8,0.213333333,0.533333333,0.0,0.0,1.653333333,0.6,4.653333333
E85107,4.413363451,0.0,0.0,1.066666667,0.0,0.0,1.32,9.793866667
E85108,0.666666667,1.186666667,0.0,0.0,0.0,1.213333333,0.613333333,5.94
E85109,0.533333333,0.0,0.72,0.0,0.0,0.426666667,1.213333333,5.466666667
E85111,1.0,0.0,0.4,0.0,0.0,0.293333333,0.426666667,4.786666667
E85112,1.4,0.0,0.0,0.0,0.0,0.613333333,0.0,7.426666667
E85113,3.066666667,0.0,1.173333333,0.0,0.0,0.933333333,1.333333333,6.413333333
E85114,4.226666667,1.533333333,0.0,2.773333334,0.0,1.36,1.786666667,6.466666667
E85115,2.013363451,0.453333333,0.0,0.0,0.0,0.0,0.48,2.88
E85116,0.0,0.0,0.4,0.0,0.0,3.173333333,0.813333333,3.253333333
E85118,2.613333334,1.28,0.0,0.0,0.0,0.64,1.626666667,4.453333333
E85119,2.133333334,1.437333333,0.0,0.0,0.0,1.0,1.466666667,8.6
E85120,3.560533334,1.109333333,0.0,1.92,0.0,2.626666667,4.133333333,8.02
E85121,2.133333333,0.8,1.173333333,0.0,0.0,0.786666667,1.373333333,21.94666667
E85122,2.44,1.84,0.0,4.266666667,0.0,2.0,6.44,12.72
E85123,1.706666667,2.046666667,0.0,1.813333334,0.0,0.64,1.8,8.186666667
E85124,2.746666667,11.78,0.0,0.0,0.0,1.8,3.0,5.533333333
E85125,1.6,0.48,0.0,1.92,0.0,0.533333333,0.8,3.333333333
E85126,0.8,0.0,1.28,0.0,0.0,1.04,1.04,7.173333333
E85127,2.0,2.586666667,0.0,0.0,0.0,2.186666667,3.0,8.626666667
E85128,1.0,4.517333333,0.0,0.853333333,0.0,1.533333333,5.426666667,12.38666667
E85129,2.133333333,0.453333333,0.0,0.0,0.0,2.413333333,0.0,8.013333333
E85130,1.093333334,1.08,0.0,0.0,0.0,0.786666667,0.586666667,5.106666667
E85600,2.053333333,1.213333333,0.226666667,1.066666667,0.0,0.589333333,0.2712,4.086666667
E85605,2.133333333,2.32,0.0,0.0,0.0,3.013333333,1.753333333,7.48
E85617,1.2,0.0,0.426666667,0.0,0.0,0.426666667,0.853333333,3.133333333
E85623,2.133333333,0.48,0.0,0.0,0.0,0.373333333,0.32,1.96
E85624,0.6,0.437333333,1.066666667,0.0,0.0,1.04,1.2,8.453333333
E85628,3.253333333,0.506666667,0.0,0.0,0.0,0.8,0.853333333,10.16
E85633,2.0,0.0,1.0,0.0,0.0,1.066666667,2.066666667,7.613333333
E85635,1.866666666,0.0,0.48,0.0,0.0,0.346666667,0.52,3.8
E85636,2.72,4.866666667,0.0,4.266666667,0.0,1.0,7.2,18.10666667
E85640,2.133333334,0.0,0.0,0.0,0.0,0.186666667,1.186666667,3.533333333
E85643,2.066666667,0.0,0.0,0.0,0.0,0.0,0.0,2.613333333
E85649,1.066666667,0.0,0.0,0.0,0.0,0.32,0.0,2.346666667
E85656,1.6,0.0,0.413333333,0.0,0.0,1.44,3.093333333,9.786666667
E85657,1.746666667,2.326666667,0.0,0.0,0.0,1.666666667,0.666666667,8.813333334
E85658,1.8533333330000001,0.0,0.64,0.0,0.0,1.186666667,0.413333333,5.92
E85659,0.8,4.266666667,0.0,0.0,0.0,0.533333333,0.266666667,6.106666667
E85663,2.133333333,0.0,0.453333333,0.0,0.0,1.0,3.08,8.053333333
E85677,1.066666667,0.0,1.253333333,0.0,0.0,0.426666667,0.0,6.64
E85680,1.56,1.614133333,0.0,2.133333334,0.0,1.893333333,1.48,9.653333333
E85681,3.629904503,0.0,0.782303741,0.0,0.0,2.186666667,1.807796857,4.264105279
E85682,0.72,0.0,0.48,0.0,0.0,0.96,0.8,4.386666667
E85683,0.0,1.933333333,0.0,0.0,0.0,0.746666667,0.08,4.64
E85685,0.6,2.472,0.0,3.8400000000000003,0.0,1.16,1.0,8.026666667
E85687,0.426666667,0.426666667,0.0,0.0,0.0,0.0,0.0,4.24
E85693,2.386666667,2.19656613,0.0,0.0,0.0,1.173333333,2.453333333,7.36
E85694,0.533333333,0.773333333,0.0,0.0,0.0,0.106666667,1.646666667,1.853333333
E85696,3.2,0.0,0.8,0.0,0.0,0.4,1.36,2.933333333
E85697,0.0,2.7600000000000002,0.0,0.0,0.0,0.6,0.0,4.266666667
E85699,0.666666667,0.986666667,0.0,0.0,0.0,1.533333333,1.6,5.52
E85707,1.92,0.213333333,0.213333333,1.066666667,0.0,0.613333333,0.0,3.44
E85708,1.013333333,0.0,0.8,0.0,0.0,0.24,0.0,5.48
E85712,2.266666667,0.0,0.0,0.0,0.0,0.64,1.64,4.946666667
E85713,1.0,0.0,1.0,0.0,0.0,0.666666667,1.066666667,7.584105279
E85715,1.0,1.5,0.0,0.0,0.0,0.64,3.053333333,6.986666667
E85716,2.133333334,2.435466667,0.0,0.64,0.0,0.586666667,8.533333334,8.38
E85718,0.8,0.0,0.08,0.0,0.0,0.213333333,0.16,3.64
E85719,3.5466666659999997,1.986666667,0.0,0.0,0.0,1.146666667,1.853333333,8.733333333
E85721,0.533333333,0.0,0.08,0.0,0.0,0.0,0.266666667,1.92
E85725,1.56,1.667466667,0.213333333,1.6,0.0,1.28,0.0,7.313333333
E85726,0.8,0.0,0.0,0.0,0.0,0.426666667,0.0,4.626666667
E85734,2.026666666,0.0,0.0,0.0,0.0,0.506666667,0.213333333,1.306666667
E85735,0.8,0.0,0.0,0.0,0.0,0.0,1.506666667,4.253333333
E85736,4.0,5.2,0.0,3.133333333,0.0,1.24,1.746666667,7.48
E85739,0.0,0.0,3.306666667,0.0,0.0,0.0,1.68,7.4
E85743,0.8,0.133333333,0.053333333,0.0,0.0,0.64,0.266666667,3.173333333
E85744,0.0,1.173333333,0.213333333,0.0,0.0,1.333333333,2.066666667,10.14666667
E85745,2.0,0.0,0.0,0.0,0.0,0.48,3.78,7.12
E85746,1.786666667,0.853333333,0.0,1.066666667,0.0,0.4,0.76,2.96
E85748,1.066666667,1.813333333,0.0,0.0,0.0,0.693333333,0.693333333,7.573333333
E85750,1.6,1.555466667,0.0,1.706666667,0.0,0.213333333,0.64,1.0
E86001,4.640000000000001,2.626666667,0.72,3.093333333,0.0,3.586666667,1.786666667,8.266666667
E86004,1.066666667,0.0,0.0,0.0,0.0,2.053333333,2.346666667,10.25333333
E86005,1.333333333,2.106666667,0.8533333329999999,0.0,0.0,0.96,0.293333333,6.253333333
E86006,0.906666667,2.16,0.382303741,0.853333333,0.0,1.066666667,0.52,7.96
E86007,0.666666667,1.973333333,0.0,0.0,0.0,1.0,1.84,13.99088793
E86009,2.704,0.933333333,0.0,0.0,0.0,1.073333333,0.426666667,7.093333333
E86010,3.24,0.0,0.0,0.0,0.0,2.24,1.773333333,9.973333333
E86011,1.0,0.0,0.0,4.266666667,0.0,0.32,0.346666667,5.346666667
E86012,2.946666666,2.706666667,0.0,1.92,0.0,1.76,2.24,11.41333333
E86014,1.066666667,2.026666667,0.0,1.6,0.0,0.986666667,1.0,7.373333334
E86015,4.888,1.12,0.444533333,5.12,0.0,4.026666667,2.6,13.02826667
