gp_code,practice_name,registered_patients,weighted_patients,weighting_ratio
B82045,CENTRAL DALES PRACTICE,4132.0,5496.63,1.330258954501452
B82046,STAITHES SURGERY,3107.5,4012.46,1.291218020917136
B82047,UNITY HEALTH,19330.75,13168.62,0.6812265432018934
B82049,THIRSK DOCTORS SURGERY,8037.5,9005.44,1.1204279937791604
B82050,MOWBRAY HOUSE SURGERY,21386.75,23934.61,1.119132640536781
B82053,DYNELEY HOUSE SURGERY,15079.75,16091.19,1.0670727299855767
B82054,SCARBOROUGH MEDICAL GROUP,15887.25,19129.35,1.2040693008544587
B82057,SPRINGBANK SURGERY,7422.5,7359.91,0.9915675311552711
B82059,CHURCH AVENUE MEDICAL GROUP,11218.0,11508.56,1.0259012301658048
B82060,EASTGATE MEDICAL GROUP,12878.75,12918.64,1.0030973502863243
B82061,BENTHAM MEDICAL PRACTICE,7437.0,8885.48,1.194766707005513
B82063,AYTON AND SNAINTON MEDICAL PRACTICE,9540.75,11953.24,1.2528616723003956
B82064,TOLLERTON SURGERY,3552.5,3735.28,1.05145109078114
B82066,GLEBE HOUSE SURGERY,9891.5,11818.4,1.1948036192690694
B82067,STOCKWELL ROAD SURGERY,8326.25,8207.27,0.9857102537156583
B82068,HELMSLEY SURGERY,3640.25,4347.19,1.1942009477371058
B82069,BEECH HOUSE SURGERY,7527.5,7720.51,1.0256406509465295
B82071,THE OLD SCHOOL MEDICAL PRACTICE,7485.25,7518.95,1.0045021876356834
B82072,THE FRIARY SURGERY,5037.5,5559.83,1.1036883374689825
B82073,SOUTH MILFORD SURGERY,10772.75,11237.3,1.0431226938339793
B82074,POSTERNGATE SURGERY,18638.5,19417.5,1.0417952088419133
B82075,MAYFORD HOUSE SURGERY,9629.75,10523.8,1.0928424933149874
B82077,KIRKBYMOORSIDE SURGERY,6115.5,6907.34,1.1294808274057722
B82078,LEYBURN MEDICAL PRACTICE,6145.5,7786.34,1.2669986168741356
B82079,STILLINGTON SURGERY,3709.25,4401.36,1.1865902810541213
B82080,MY HEALTH GROUP,18851.25,19567.5,1.0379948279291824
B82081,ELVINGTON MEDICAL PRACTICE,7267.5,7719.78,1.0622332301341588
B82083,YORK MEDICAL GROUP,44775.25,40344.08,0.9010352817683878
B82086,ESK VALLEY MEDICAL PRACTICE,5073.0,6204.97,1.2231362113148039
B82088,BROOK SQUARE SURGERY,10552.75,10913.89,1.0342223591007083
B82091,PARK PARADE SURGERY,7715.5,7419.24,0.9616019700602683
B82097,SCOTT ROAD MEDICAL CENTRE,11410.25,11289.7,0.9894349378847966
B82098,JORVIK GILLYGATE PRACTICE,26150.5,24759.67,0.9468144012542781
B82100,FRONT STREET SURGERY,8368.0,8823.87,1.0544777724665393
B82101,SLEIGHTS AND SANDSEND MEDICAL PRACTICE,5231.75,6513.68,1.2450289100205476
B82104,HAREWOOD MEDICAL PRACTICE,8390.75,7843.95,0.934833000625689
B82105,TADCASTER MEDICAL CENTRE,9408.0,9952.13,1.0578369472789115
B82106,HACKNESS ROAD SURGERY,4549.25,5120.92,1.1256624718360169
B82609,AMPLEFORTH SURGERY,4094.25,4600.43,1.1236319228185871
B82619,TERRINGTON SURGERY,1743.5,2058.82,1.180854602810439
B82622,REETH MEDICAL CENTRE,1527.75,1960.48,1.2832466044837179
B82628,HUNMANBY SURGERY,4225.75,5512.54,1.304511625155298
B83002,ILKLEY & WHARFEDALE MEDICAL PRACTICE,5485.25,5469.09,0.9970539173237318
B83005,THORNBURY MEDICAL PRACTICE,7122.75,6890.46,0.9673875960829735
B83006,SILSDEN & STEETON MEDICAL PRACTICE,0.0,0.0,
B83008,LING HOUSE MEDICAL CENTRE,20065.5,17848.28,0.8895008846029253
B83009,SUNNYBANK & COWGILL MEDICAL PRACTICE,15853.25,16979.55,1.0710453692460535
B83010,PARKLANDS MEDICAL PRACTICE,10094.25,10705.87,1.060590930480224
B83012,MANOR MEDICAL PRACTICE,11042.25,10679.65,0.9671624895288551
B83013,WESTCLIFFE MEDICAL CENTRE,0.0,0.0,
B83014,BINGLEY MEDICAL PRACTICE,13567.5,14610.96,1.0769087893864013
B83015,TONG MEDICAL PRACTICE,8742.75,9623.56,1.1007474764805123
B83016,FARROW MEDICAL CENTRE,8740.0,8650.96,0.989812356979405
B83018,IDLE MEDICAL CENTRE,12557.5,12216.75,0.9728648218196297
B83019,GRANGE PARK SURGERY,7003.25,6787.18,0.9691471816656553
B83020,THE WILLOWS MEDICAL PRACTICE,18378.25,18922.89,1.0296350305388162
B83022,BAILDON MEDICAL PRACTICE,9654.5,10214.77,1.058032005800404
B83025,DR I M RAJA & PARTNER,4476.25,4394.18,0.9816654565763754
B83026,PRIMROSE SURGERY,5854.0,5354.62,0.9146942261701401
B83028,WIBSEY & QUEENSBURY MED P,10885.75,11076.16,1.0174916748960798
B83029,LOW MOOR SURGERY,10120.75,10813.84,1.0684820788973148
B83031,OAK GLEN SURGERY,3982.5,4163.32,1.0454036409290646
B83032,BRADFORD MOOR PRACTICE,4258.0,4199.09,0.9861648661343354
B83033,MODALITY PARTNERSHIP (AWC),86723.25,91238.11,1.0520605489300736
B83034,GRANGE MEDICAL CENTRE,7077.0,6466.72,0.9137657199378268
B83035,HORTON PARK MEDICAL PRACTICE,12468.75,12317.14,0.9878408020050125
B83037,THE WILSDEN MEDICAL PRACTICE,10067.75,11263.89,1.1188090685605026
B83038,LEYLANDS LANE MEDICAL PRACTICE,18743.75,17998.26,0.9602272757585861
B83039,THE SALTAIRE & WINDHILL MEDICAL P'SHIP,24234.5,25186.13,1.0392675730879533
B83041,BOWLING HALL MED PRACTICE,14867.5,15938.92,1.0720645703716158
B83042,ROOLEY LANE MED. CENTRE,8672.75,9697.6,1.1181689775446082
B83045,HOLLYNS HEALTH & WELLBEING,12650.25,13124.77,1.0375107211319934
B83051,BRADFORD STUDENT HEALTH SERVICE,11037.25,8279.25,0.7501189154907246
B83052,KENSINGTON PARTNERSHIP,24591.5,23324.2,0.9484659333509546
B83054,HAIGH HALL MEDICAL PRACTICE,6329.5,6066.96,0.9585212102061774
B83055,THE RIDGE MEDICAL PRACT.,32230.25,30319.67,0.9407209066017173
B83056,MOORSIDE SURGERY,8350.0,8778.03,1.0512610778443114
B83058,THE AVICENNA MEDICAL PRACTICE,8768.5,7940.82,0.9056075725608713
B83062,ASHCROFT SURGERY,8930.25,8494.84,0.9512432462697014
B83063,SHIPLEY MEDICAL PRACTICE-AFFINITY CARE,20058.25,19534.52,0.9738895466952501
B83064,THE ROCKWELL AND WROSE PRACTICE,11507.0,11112.61,0.9657260797775268
B83067,THE SPRINGFIELD SURGERY (BINGLEY),7772.0,8229.37,1.0588484302624808
B83604,THE LISTER SURGERY,4533.0,4207.37,0.9281645709243327
B83611,NEW OTLEY ROAD MEDICAL PRACTICE,11657.25,10973.08,0.9413094855133072
B83614,PICTON MEDICAL CENTRE,9779.75,8713.3,0.8909532452261049
B83620,ADDINGHAM SURGERY,3451.0,4359.75,1.2633294697189221
B83621,DR A AZAM & PARTNERS,3311.25,3080.92,0.9304401661004152
B83622,DR IA GILKAR & PARTNERS,4226.75,3723.8,0.8810078665641451
B83624,I G MEDICAL,17139.25,18385.19,1.0726951296001865
B83626,VALLEY VIEW SURGERY,6484.5,5988.73,0.9235453774385072
B83627,FRIZINGHALL MEDICAL CENTRE,3660.0,3187.14,0.8708032786885246
B83628,CLARENDON MEDICAL CENTRE,9979.25,8995.64,0.901434476538818
B83629,PEEL PARK SURGERY,3172.0,3064.76,0.9661916771752838
B83641,ASHWELL MEDICAL CENTRE,9749.25,9056.01,0.9288929917685976
B83642,THE CITY MEDICAL PRACTICE,4426.75,4159.82,0.9397006833455694
B83653,DR GILKAR,7740.25,7106.79,0.9181602661412746
B83657,BEVAN COMMUNITY BENEFIT SOCIETY,5977.25,4802.37,0.803441381906395
B83659,PARK GRANGE MEDICAL CENTRE,3870.75,3526.41,0.9110404960279015
B83660,BILTON MEDICAL CENTRE,6142.5,5629.29,0.9164493284493285
B83661,MOOR PARK MEDICAL PRACTICE,2972.25,2785.33,0.9371116157792918
B84001,STATION ROAD SURGERY,10260.25,9456.93,0.921705611461709
B84003,RYDINGS HALL SURGERY,7893.0,7852.06,0.9948131255542887
B84004,HEBDEN BRIDGE GROUP PRACTICE,18528.5,20751.09,1.1199552041449659
B84006,TODMORDEN GROUP PRACTICE,16185.0,18999.87,1.1739184430027803
B84007,BRIG ROYD SURGERY,10676.25,11200.18,1.0490743472661281
B84008,THE NORTHOLME PRACTICE,16023.5,16133.77,1.0068817674041253
B84009,STAINLAND ROAD MEDICAL CENTRE,11571.25,11420.25,0.9869504159014799
B84010,KEIGHLEY ROAD SURGERY,10430.0,10574.81,1.0138839884947266
B84011,CHURCH LANE SURGERY,11122.25,11487.11,1.032804513475241
B84012,SPRING HALL GROUP PRACTICE,28811.75,28409.97,0.986054994923946
B84013,PLANE TREES GROUP PRACTICE,9136.0,10008.94,1.0955494746059544
B84014,RASTRICK HEALTH CENTRE,5283.5,5952.06,1.1265373332071544
B84016,BANKFIELD SURGERY,11251.5,11420.06,1.0149811136292939
B84019,THE BOULEVARD MEDICAL PRACTICE,16965.0,15980.77,0.941984674329502
B84021,KING CROSS PRACTICE,8817.25,8969.52,1.017269556834614
B84612,LISTER LANE SURGERY,8983.25,8752.31,0.9742921548437369
B84613,BEECHWOOD MEDICAL CENTRE,10096.0,9962.17,0.9867442551505546
B84618,CARITAS GROUP PRACTICE,8470.5,8702.37,1.027373826810696
B84623,LONGROYDE SURGERY,4983.75,4788.09,0.9607404063205418
B85001,PARKVIEW SURGERY,6925.75,7048.75,1.0177598094069233
B85002,DEARNE VALLEY HEALTH CENTRE,4536.25,4448.3,0.9806117387710114
B85004,CALDER VIEW SURGERY,6099.75,6284.49,1.0302864871511128
B85005,SHEPLEY PRIMARY CARE LIMITED,6779.0,6991.79,1.0313895854845847
B85006,ELMWOOD FAMILY DOCTORS,15355.5,15942.05,1.038198039790303
B85008,BATLEY HEALTH CENTRE SURGERY,6192.5,5958.36,0.9621897456600726
B85009,"NORTH ROAD SUITE,RAVENSTHORPE HEALTH CTR",8666.0,8948.25,1.0325698130625434
B85010,DALTON SURGERY,6917.5,7166.32,1.0359696422117817
B85012,UNDERCLIFFE SURGERY,10807.75,10612.37,0.9819222317318591
B85014,BROOKROYD HOUSE,9474.25,9981.57,1.0535472464838904
B85015,WELLINGTON HOUSE,8704.25,9083.58,1.0435798604130166
B85016,MELTHAM ROAD SURGERY,10478.5,9929.63,0.9476194111752636
B85018,GROVE HOUSE SURGERY,9301.75,9120.47,0.9805111941301368
B85019,MIRFIELD HEALTH CENTRE,17284.0,18013.14,1.0421858366118955
B85020,EIGHTLANDS SURGERY,6690.0,6694.89,1.000730941704036
B85021,CLECKHEATON GROUP PRACTICE,8996.5,9381.84,1.042832212527094
B85022,HONLEY SURGERY,7863.5,8364.15,1.0636675780504863
B85023,THE ALMONDBURY SURGERY,6293.75,6576.32,1.044896921549156
B85024,THE WATERLOO PRACTICE,9440.75,9802.89,1.0383592405264412
B85025,BLACKBURN RD.MEDICAL CTR.,12201.5,12152.09,0.9959504978896038
B85026,KIRKBURTON HEALTH CENTRE,8016.75,8048.1,1.0039105622602675
B85027,LINDLEY GROUP PRACTICE LTD,10519.0,9824.75,0.9340003802642837
B85028,THE GRANGE MEDICAL PRACTICE,16982.5,17316.23,1.0196514058589725
B85030,THE GREENWAY MEDICAL PRACTICE,9404.25,9341.51,0.9933285482627535
B85031,LEPTON AND KIRKHEATON SURGERIES,6914.75,7619.65,1.1019415018619616
B85032,MELTHAM GROUP PRACTICE,5979.25,5869.65,0.981669941882343
B85033,THE LINDLEY VILLAGE SURG.,5538.0,5071.84,0.9158252076561936
B85036,NEW STREET & NETHERTON GROUP PRACTICE,8360.75,8577.81,1.0259617857249648
B85037,NEWSOME SURGERY LIMITED,5823.5,5992.94,1.0290959045247703
B85038,THE PADDOCK SURGERY,5884.75,6387.41,1.0854173924125918
B85041,MOUNT PLEASANT MED CENTRE,15802.75,13995.15,0.8856148455173941
B85042,PADDOCK AND LONGWOOD FAMILY PRACTICE,8997.75,8632.41,0.9593965157956156
B85044,THORNTON LODGE SURGERY,3044.25,2505.59,0.8230565820809723
B85048,WOODHOUSE HILL SURGERY,4481.0,4315.35,0.9630328051774159
B85051,FIELDHEAD SURGERY,7456.75,7076.71,0.9490340966238643
B85054,COLNE VALLEY GROUP PRACTICE,10005.75,11213.45,1.120700597156635
B85055,HEALDS ROAD SURGERY,12621.75,10970.49,0.8691734505912413
B85058,ROSE MEDICAL PRACTICE,3022.25,2954.27,0.9775068243858053
B85059,SLAITHWAITE HEALTH CENTRE,8168.5,8259.09,1.0110901634326988
B85060,GREENHEAD FAMILY DOCTORS,2466.75,2815.21,1.1412627951758387
B85061,SKELMANTHORPE FAMILY DOCTORS,9534.0,9829.91,1.0310373400461506
B85062,UNIVERSITY HEALTH CENTRE,14797.75,9431.99,0.6373935226639185
B85606,THORNHILL LEES MEDICAL CENTRE,4649.75,4524.29,0.9730179041883972
B85610,OAKLANDS HEALTH CENTRE,10779.0,10294.51,0.9550524167362464
B85611,DR HANDA & PARTNER,3757.75,3653.5,0.9722573348413279
B85612,LIVERSEDGE MEDICAL CENTRE,4426.0,4290.25,0.9693289652056033
B85614,CROFT MEDICAL CENTRE,6857.25,6060.08,0.8837478581063838
B85619,COOK LANE SURGERY,3127.5,2837.62,0.907312549960032
B85620,WINDSOR MEDICAL CENTRE,2737.75,2915.3,1.0648525248835723
B85623,MARSH SURGERY,3436.0,3408.72,0.9920605355064027
B85634,BIRKBY HEALTH CENTRE,3678.75,3228.54,0.8776187563710499
B85636,WESTBOURNE SURGERY,4262.5,4578.09,1.0740387096774193
B85640,KIRKGATE SURGERY,3509.5,3492.97,0.9952899273400769
B85641,LOCKWOOD SURGERY,4449.0,4643.34,1.0436817262306137
B85645,SAVILE TOWN MEDICAL CTR.,2487.0,2085.76,0.8386650583031766
B85646,THE ALBION MOUNT MEDICAL PRACTICE,6311.0,6432.71,1.019285374742513
B85650,DR MAHMOOD & PARTNERS,4990.75,4263.16,0.8542122927415718
B85652,SIDINGS HEALTHCARE CENTRE,7703.0,6668.84,0.865745813319486
B85655,CHERRY TREE SURGERY,2691.75,2628.91,0.9766545927370669
B85659,THE WHITEHOUSE CENTRE,1914.75,1366.44,0.713638856247552
B85660,THE JUNCTION SURGERY,6636.25,6622.34,0.9979039367112451
B86002,CITY VIEW MEDICAL PRACTICE,15387.0,16010.58,1.0405264184051473
B86003,DR G LEES & PARTNERS,17187.75,15602.56,0.9077721051330162
B86004,HIGHFIELD SURGERY,8433.25,8090.87,0.9594011798535559
B86005,DR N DUMPHY & PARTNERS,5635.5,5835.92,1.0355638363942863
B86006,OULTON MEDICAL CENTRE,15235.0,15699.19,1.0304686576960946
B86007,WINDMILL HEALTH CENTRE,9058.75,9440.71,1.0421647578308264
B86008,ALWOODLEY MEDICAL CENTRE,19344.75,18335.71,0.9478390777859625
B86009,MANSTON SURGERY,8197.75,8879.66,1.0831825805861364
B86010,COLLINGHAM CHURCH VIEW SURGERY,9906.0,10728.92,1.0830728851201292
B86011,HILLFOOT SURGERY,9907.0,8910.33,0.899397395780761
B86012,LEEDS CITY MEDICAL PRACTICE,19423.0,19925.99,1.0258966174123463
B86013,THE NORTH LEEDS MEDICAL PRACTICE,20647.75,18556.86,0.8987352132798974
B86014,ROBIN LANE HEALTH AND WELLBEING CENTRE,13453.0,12870.7,0.9567159741321639
B86015,MANOR PARK SURGERY,14052.75,13731.32,0.9771268968707192
B86016,SHAFTESBURY MEDICAL CTR.,18319.25,19579.46,1.068791571707357
B86017,CRAVEN ROAD MEDICAL PRACTICE,16764.25,14861.99,0.8865287740280656
B86018,MULBERRY STREET MEDICAL PRACTICE,7663.75,7659.67,0.9994676235524385
