dictionary_file,dictionary_sha256,dictionary_url,first_release_period,last_release_period,MEASURE,MEASURE_DESCRIPTION,MEASURE_TYPE
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,ABPDEC12M,Patients who chose not to undertake ambulatory blood pressure monitoring or home blood pressure monitoring in the 12 months up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,ABPDEC24M,"Patients whose first “high” blood pressure reading from 1 April 2020 to the day before the quality of service start date, was in the 6 months up to the quality of service start date and chose not to undertake ambulatory blood pressure monitoring or home blood pressure monitoring in the 24 months up to and including the payment period end date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,AST_DAT9M,Patients who have an asthma diagnosis in the 9 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,BPDEC1,Patient chose not to have their blood pressure recorded in the 5 years leading up to and including the payment period end date,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,BPLAT6M,Patients who had a high blood pressure reading in the 6 months up to and including the payment period end date and either (i) their latest blood pressure reading from 1 April 2020 and prior to the quality service start date was not high or (ii) they did not have a blood pressure reading from 1 April 2020 and prior to the quality service start date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,C19CON_DAT,Patients who have a persisting COVID-19 vaccination contraindication,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,C19DEC_DAT,Patients who chose not to receive a COVID-19 vaccination in the 12 months up to and including the payment period end date,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,CARHOMDEC1,"Patients who have the registration with general practitioner practice aligned to care home declined code, recorded up to and including the achievement date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,CHOLDEC,Patent chose not to have a cholesterol test in the 12 months leading up to and including the payment period end date,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,CHOLMX_DAT,Patients who are receiving maximum tolerated cholesterol lowering treatment in the 12 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,DECTESTQR,Patient's who declined a cholesterol test or a blood pressure test or their smoking status in the 12 months up to and including their latest QRISK score.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,Denominator,Denominator count for indicator,Denominator
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,DOAC3MDAT1,Patient prescribed earliest direct-acting oral anti-coagulant (DOAC) on or after quality service start date in the 3 months up to and including the quality service end date,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,DOAC9MDAT1,Patients whose latest prescription for a direct-acting oral anticoagulant (DOAC) on or after the quality service start date is 9 months or more prior to the reporting period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FAMHYPRDEC,Patients who chose not to be referred for a familial hypercholesterolemia assessment in the 12 months up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FITDEC,"Total number of fast-track referrals for suspected cancer where the referral does not have an accompanying faecal immunochemical test result recorded in the period between 21 days before and 14 days after the referral, and the patient the referral relates to has chosen not to have a faecal immunochemical test in the period on or after the quality service start date and up to and including the achievement date and the patient also does not have a faecal immunochemical test not indicated code recorded in the period on or after the quality service start date and up to and including the achievement date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FITNI2DAT,"Total number of fast-track referrals for suspected cancer where the referral does not have an accompanying faecal immunochemical test result recorded in the period between 21 days before and 14 days after the referral, and the patient the referrals relates to has a faecal immunochemical test not indicated code recorded in the period on or after the quality service start date and up to and including the achievement date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FLUDEC_DAT,Patient either did not receive a flu vaccination or did not consent to a flu vaccination in the 12 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FLUEXPCON,Patient has flu vaccine expiring contraindication recorded on or after the service start date and up to and including the achievement date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,FLUINVITE1,"Patient has not responded to at least two flu vaccination invitations using their preferred method of communication, made at least 7 days apart, in the flu season.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,HLTHAPDEC,Patient chose not to receive a learning disability health action plan in the 12 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,HLTHCHKDEC,Patient chose not to receive a learning disability health check in the 12 months leading up to and including the PPED,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,Management Information,Management information count for indicator,Management information count
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,MEDRVWDEC,Patient chose not to receive a structured medication review in the 12 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,MILDINTAST,Patients who have a diagnosis of mild asthma which has not been superseded by a more severe asthma diagnosis and have an ‘inhaled corticosteroid not indicated’ code recorded in the 12 months leading up to and including the payment period end date and also have have been prescribed less than 3 SABA prescriptions in the 12 months up to and including the achievement date if 18 years and over or have been prescribed less than 4 SABA prescriptions in the 12 months up to and including the achievement date if under 18 years.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,Numerator,Numerator count for indicator,Numerator
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,PALCARDAT2,"Patients who have a palliative care code recorded on or after 1 April 2008 and who have not been subsequently identified as no longer requiring palliative care, up to and including the achievement date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,PCSPDEC,"Patient chose not to receive a personalised care and support plan, in the 12 months leading up to and including the payment period end date.",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,Register,Register count for indicator,Register
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,REGL3M_DAT,Patients registered within 3 months of end of payment period,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,SMOKORDEC,Patient has a smoking status or declined to provide their smoking status,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,SOCPRESDEC,Patients who chose not to accept a referral to a social prescribing service up to and including the achievement date,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,STATDECAW,Patients who chose not to receive a statin prescription anywhere in the patient record.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,STATINTOL,Patients who have a statin intolerance anywhere in the patient record,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,STATLLTDEC,"Patients who have declined or are clinically unsuitable for all statins, ezetimibe and bempedoic acid",PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,STRMEDRVDC,Patients who chose not to receive a structured medication review in the 12 months up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,TXSTAT_DAT,Patients who have an expiring statin contraindication recorded in the 12 months leading up to and including the payment period end date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,XFLU_DAT,Persisting Flu vaccine contraindications recorded up to and including the achievement date.,PCA
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,XSTAT_DAT,Patients who have a persisting statin contraindication.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,Management Information,Management information count for indicator,
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,Denominator,Denominator count for indicator,
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,Numerator,Numerator count for indicator,
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ABPDEC12M,Patients who chose not to undertake ambulatory blood pressure monitoring or home blood pressure monitoring in the 12 months up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ABPDEC24M,"Patients whose first “high” blood pressure reading from 1 April 2020 to the day before the quality of service start date, was in the 6 months up to the quality of service start date and chose not to undertake ambulatory blood pressure monitoring or home blood pressure monitoring in the 24 months up to and including the payment period end date.",PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ACNOPQSNSD,Patients with no non-steroidal anti-inflammatory drug prescription in the 3 months prior to the quality service start date and an oral anticoagulant prescription in the 3 months prior to the quality service start date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,AGEUM50F55,Male patients under 50 years old and female patients under 55 years old.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ANTICOAG3M,Patients who have not had an oral anticoagulant prescription code recorded in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ASPIRIN3M,Patients who have not had an aspirin prescription code recorded in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,AST_DAT9M,Patients who have an asthma diagnosis in the 9 months leading up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ASTB3M_DAT,Patients who have not had an asthma diagnosis code recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ASTRES_DAT,Patients who do not have an 'active' (unresolved and have received asthma-related drug treatment in the 12 months up to and including the achievement date) diagnosis of asthma .,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,ASTRESLAT,Patients who have an asthma resolve code recorded up to and including the achievement date and the asthma resolve code is after their latest asthma code recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,BPDEC1,Patient chose not to have their blood pressure recorded in the 5 years leading up to and including the payment period end date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,BPLAT_2,Patients who did not have a latest blood pressure reading from the 1 April 2020 to the quality service start date which was “high” (i.e. with systolic value >= 140 or diastolic value >= 90) nor have a “high” blood pressure reading from 6 months before the quality service start date up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,BPLAT6M,Patients who had a high blood pressure reading in the 6 months up to and including the payment period end date and either (i) their latest blood pressure reading from 1 April 2020 and prior to the quality service start date was not high or (ii) they did not have a blood pressure reading from 1 April 2020 and prior to the quality service start date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,BTHPALDIZC,"Patient with no breathlessness, palpitation, syncope/dizziness or chest discomfort between quality service start date up to and including achievement date",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,C19CON_DAT,Patients who have a persisting COVID-19 vaccination contraindication,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,C19DEC_DAT,Patients who chose not to receive a COVID-19 vaccination in the 12 months up to and including the payment period end date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CARHOMDEC1,"Patients who have the registration with general practitioner practice aligned to care home declined code, recorded up to and including the achievement date.",PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CARHOME_18,"Patient is less than 18 years of age at the quality service end date, and doesn't have the code indicating care home residency.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CARHOMNP18,"Patient is less than 18 years of age at the quality service end date, and doesn't have the code indicating permanent care home residency.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CHOLDEC,Patent chose not to have a cholesterol test in the 12 months leading up to and including the payment period end date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CHOLMX_DAT,Patients who are receiving maximum tolerated cholesterol lowering treatment in the 12 months leading up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CVDDIAG,"Patients with a diagnosis of stroke, TIA, coronary heart disease or peripheral arterial disease recorded up to and including the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,CVDPAL_DAT,"Patients who have a diagnosis of stroke, TIA, coronary heart disease, peripheral arterial disease or a palliative care code, not been subsequently superseded by a no longer requiring palliative care code, recorded up to and including the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,DECTESTQR,Patient's who declined a cholesterol test or a blood pressure test or their smoking status in the 12 months up to and including their latest QRISK score.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,DIABUNRES,Patients who have unresolved diabetes recored up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,DIBFRISTAT,Patient's with an unresolved diabetes diagnosis whose latest frailty diagnosis is not moderate or severe and who have been prescribed a statin in the 6 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,DOAC3MDAT1,Patient prescribed earliest direct-acting oral anti-coagulant (DOAC) on or after quality service start date in the 3 months up to and including the quality service end date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,DOAC9MDAT1,Patients whose latest prescription for a direct-acting oral anticoagulant (DOAC) on or after the quality service start date is 9 months or more prior to the reporting period end date.,PCA
