gp_code,sat_24,cont_24,n_24,sat_25,cont_25,n_25,sd_24,oc_24,sd_25,oc_25,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,d_sat,d_cont,d_sd,d_oc,w
F81164,47.929486312474,27.0721715304842,110.0,69.33488650000001,27.883266099999997,100.0,41.68663152850982,9.739447907639498,44.69857183885538,16.842288848397708,0.0,28.18,9.19005262702946,7.265923973126967,5.046600504124501,1.2518071257760015,0.0,0.0,EAST OF ENGLAND,21.405400187526013,0.8110945695157952,3.011940310345558,7.10284094075821,100.0
F81176,92.7164253321783,80.3133935995209,101.0,87.77018939999999,62.12389029999999,87.0,42.13906111603189,8.613287684319948,43.22481019173851,43.047762103876586,0.0,31.83,8.016950261775934,11.609817772036392,6.508534207734382,0.0,0.0,0.0,EAST OF ENGLAND,-4.946235932178311,-18.1895032995209,1.085749075706623,34.434474419556636,87.0
F81207,68.0713451883649,47.1634397811321,132.0,75.9083215,27.0487386,124.0,34.816196057538626,0.0,30.51669464652117,0.03231226573607341,0.0,30.73,7.865443839552221,8.187284126902904,0.0,0.0,0.0,0.0,EAST OF ENGLAND,7.836976311635098,-20.114701181132098,-4.299501411017456,0.03231226573607341,124.0
F81223,65.2986084906765,60.7913532184263,102.0,76.7455321,63.5705657,107.0,53.74089212724365,8.44153065616248,47.989026063100134,68.77978324247506,0.0,17.68,8.083251445315524,15.88599943205494,2.633948094760398,0.0,0.0,0.0,EAST OF ENGLAND,11.446923609323505,2.779212481573701,-5.751866064143513,60.338252586312585,102.0
F81613,62.209866117803,56.3641347714651,116.0,78.9606422,43.6099752,116.0,51.9393977494185,2.817234720944248,56.9202674442579,4.875486973063011,0.0,28.14,9.066239028001926,5.544005544005544,6.389367763917763,0.0,0.0,0.0,EAST OF ENGLAND,16.750776082196992,-12.754159571465102,4.980869694839406,2.058252252118763,116.0
F81649,95.023975663244,45.916381063634,119.0,88.3140327,45.9633878,104.0,63.56189320388349,1.4769314037909347,52.465340566606386,74.69849910631667,0.0,24.48,8.415677128223725,11.216056669126328,2.597402598878394,2.361275087072019,0.0,0.0,EAST OF ENGLAND,-6.7099429632440035,0.04700673636600072,-11.096552637277107,73.22156770252575,104.0
F81656,91.8494056208755,82.78085067452,118.0,85.3518871,73.3494682,108.0,47.88099315068493,7.7948131764539355,38.12701981171842,18.83884666141497,0.0,37.88,7.922804782879556,10.146765718427252,3.768798695415836,0.0,0.0,0.0,EAST OF ENGLAND,-6.497518520875502,-9.431382474519992,-9.75397333896651,11.044033484961034,108.0
F81696,82.2364757758299,39.269719106737696,86.0,79.68000830000001,57.597331600000004,109.0,45.45682730923695,0.0,37.30632911392405,2.7367638047296325,0.0,17.29,7.840640884428129,4.196446132056915,2.098223069962626,0.0,0.0,0.0,EAST OF ENGLAND,-2.5564674758298906,18.327612493262308,-8.150498195312899,2.7367638047296325,86.0
F81744,88.5197939304302,93.1575896675287,126.0,91.0380858,83.888294,113.0,25.235571260306244,0.03073896471166851,25.0,1.8777143528188323,0.0,11.67,7.906854122043606,12.07732433261737,3.534826633936791,0.0,0.0,0.0,EAST OF ENGLAND,2.5182918695698078,-9.269295667528695,-0.2355712603062443,1.8469753881071638,113.0
Y02177,73.5428755081438,30.8088361176759,117.0,67.4127602,45.4811356,111.0,32.79758915118031,40.285330631374165,37.51477663230241,11.280990551206258,0.0,41.37,8.81317819890558,6.315345803860314,5.75204234594072,5.51402680055041,0.0,0.0,EAST OF ENGLAND,-6.1301153081438,14.672299482324103,4.717187481122096,-29.004340080167907,111.0
Y02707,68.079377339446,39.24650197297,110.0,82.8238761,70.40082290000001,100.0,53.34714602544648,27.031769495102235,50.99392744070172,272.51756647234623,0.0,34.57,8.819714614064658,15.921966598847234,2.522291737524016,2.207005272180896,0.0,0.0,EAST OF ENGLAND,14.74449876055401,31.154320927030007,-2.3532185847447593,245.485796977244,100.0
F82001,48.3781032614376,21.9641890539685,132.0,54.610619699999994,27.509040000000002,113.0,41.506700470843896,23.23854351046296,42.52451361867704,23.642888155860224,0.0,29.72,8.669255978826573,15.483723196953646,3.435737395138432,0.0,0.0,0.0,LONDON,6.232516438562392,5.544850946031502,1.0178131478331451,0.4043446453972628,113.0
F82002,89.9154014304952,53.7208306263674,130.0,88.2598498,61.23365629999999,136.0,29.35000345375423,0.0,32.51723073757844,12.139232947369328,0.0,6.6,8.816705015621595,18.578910962051587,4.150607767565965,2.4508350637414766,0.0,0.0,LONDON,-1.6555516304951965,7.512825673632591,3.1672272838242073,12.139232947369328,130.0
F82003,53.499367284542096,32.670838034607605,99.0,59.3753969,33.3125767,87.0,23.39137952328023,2.5324021514181525,23.265512940442783,3.0225874049616923,0.0,27.31,8.63041770463085,6.372092331046389,4.714776836872888,2.476448438378998,0.0,0.0,LONDON,5.876029615457902,0.6417386653923955,-0.12586658283744612,0.4901852535435398,87.0
F82005,59.726159327374596,15.2817472745863,107.0,71.8179578,40.780002100000004,103.0,51.62941329554984,6.811041178864136,50.16343842018532,7.522945614973762,0.0,34.18,8.869726236187635,23.570660853795687,2.8116213683223994,4.311152763823806,0.0,0.0,LONDON,12.091798472625406,25.498254825413703,-1.465974875364516,0.7119044361096254,103.0
F82006,93.76488502976909,80.4536199062383,110.0,92.42896309999999,89.7137015,120.0,42.81930923636098,2.6302270726899724,36.48880589977178,4.9028177329074465,0.0,5.78,9.456685994681642,9.171383720012246,4.085434565434045,1.2506432344760652,0.0,0.0,LONDON,-1.3359219297690998,9.260081593761697,-6.330503336589196,2.272590660217474,110.0
F82007,63.5598495984677,25.459829735983902,103.0,62.5830063,32.045176600000005,99.0,27.55619546997894,16.3134048884849,30.166931637519873,19.03831206558812,0.0,14.03,9.26772052049044,15.51667755096902,4.00355661869428,0.0,0.0,0.0,LONDON,-0.9768432984676991,6.585346864016103,2.6107361675409315,2.724907177103219,99.0
F82008,61.8018183556891,12.579969803983,109.0,64.09943919999999,25.175384299999997,98.0,53.426575099901896,15.151453780524855,44.6935632126798,148.8515919051426,0.0,12.21,9.489259158757807,12.973191092532344,3.510630248921843,1.4123225134296735,0.0,0.0,LONDON,2.2976208443108916,12.595414496016998,-8.733011887222098,133.70013812461775,98.0
F82009,64.1402755201634,42.214399985186105,99.0,77.8425681,25.4760429,116.0,54.225580518763316,29.237797731561965,56.64128027913843,27.368371857067057,0.0,17.85,9.94783133826318,12.84836695960651,3.73721510542805,3.1377300882486594,0.0,0.0,LONDON,13.702292579836595,-16.738357085186106,2.4156997603751122,-1.8694258744949082,99.0
F82010,81.75681845810921,25.2425971708492,108.0,78.7814573,28.1597971,113.0,27.03625619859251,34.45881775094024,24.44815949970589,32.663273960787414,0.0,27.37,9.055497786170513,13.573833012667096,1.5566322269569786,5.572743370497928,0.0,0.0,LONDON,-2.9753611581092088,2.9171999291507973,-2.58809669888662,-1.795543790152827,108.0
F82011,68.97964544179021,40.0437551431665,94.0,80.9471401,34.0280008,110.0,38.212542459966315,10.122890650053966,39.332376341208246,14.356034783968722,0.0,21.19,9.195598915321147,10.825073577010247,2.4356415547511925,3.32871012482663,0.0,0.0,LONDON,11.967494658209787,-6.015754343166499,1.1198338812419308,4.233144133914756,94.0
F82013,77.9994116477771,43.366338771729204,113.0,87.160495,36.4706515,125.0,41.79184083551432,12.25336790086059,45.83141150397678,12.534941422771157,0.0,15.38,9.79932539263721,14.67869545461692,2.752255397463228,0.0,0.0,0.0,LONDON,9.161083352222903,-6.8956872717292015,4.03957066846246,0.28157352191056617,113.0
F82014,84.04920053737101,73.6958942929247,117.0,74.8747465,67.0476623,104.0,32.42141666152041,4.4429634839940775,37.86410380660098,4.787098873229495,0.0,29.57,8.943527895533329,8.28744912881673,6.6856732464253845,0.0,0.0,0.0,LONDON,-9.174454037371007,-6.648231992924707,5.442687145080569,0.34413538923541775,104.0
F82015,67.5015504013461,15.159774688022,117.0,59.81098419999999,38.5726932,105.0,22.981627296587927,6.277094786361361,19.64036732535218,9.226095576114709,0.0,31.53,8.57254905571353,5.903965938658047,1.6147599161081765,1.9175274001419225,0.0,0.0,LONDON,-7.690566201346101,23.412918511978003,-3.341259971235747,2.949000789753348,105.0
F82016,57.2706415237495,33.849310776859795,121.0,48.6241295,26.672194500000003,113.0,28.680732668676097,28.370744831635644,25.50492677881213,28.70601246958411,0.0,30.49,8.77230041793584,4.545689344490934,7.273102950565628,2.066222429877576,0.0,0.0,LONDON,-8.646512023749494,-7.177116276859792,-3.175805889863966,0.3352676379484656,113.0
F82017,63.338999282817895,13.8793209251369,107.0,63.7941419,17.7569952,111.0,31.08687846086973,21.516556628590205,31.482326790640442,24.212103094995356,0.0,30.93,9.060214913398545,9.874437387868928,3.501433109458517,4.523975521729026,0.0,0.0,LONDON,0.4551426171821049,3.8776742748630983,0.3954483297707121,2.695546466405151,107.0
F82018,49.6164241308526,11.5873518867019,122.0,55.815386000000004,18.7792868,124.0,50.30794550297765,47.139008982736975,51.73821957736216,58.548498060109516,0.0,26.32,9.360934735600663,9.267184218834004,2.86732185028279,1.5139459366465238,0.0,0.0,LONDON,6.1989618691474035,7.191934913298102,1.4302740743845064,11.409489077372541,122.0
F82019,58.6100326684006,30.468540079867502,140.0,65.9820575,37.8477174,130.0,24.60325621251071,19.66469612820065,36.055851063829785,21.91668221688379,0.0,23.93,8.794572370872121,9.69941904521344,3.354382420813337,0.0,0.0,0.0,LONDON,7.372024831599397,7.379177320132499,11.452594851319073,2.2519860886831395,130.0
F82021,70.633694393203,42.6399654246632,135.0,60.2923215,21.5528852,138.0,53.50210215582789,13.921355522254977,50.75391455635028,13.347600623733888,0.0,12.08,9.190205689555802,5.169716345146589,2.5848581735936333,0.4353445337051901,0.0,0.0,LONDON,-10.341372893203001,-21.087080224663204,-2.7481875994776104,-0.5737548985210896,135.0
F82022,78.7010333528163,26.083308797107,105.0,72.3142781,27.6136269,129.0,53.49430285592846,15.486359804714262,51.31883463274518,14.970042056737666,0.0,13.88,9.516635639139386,13.60440719973498,4.672220654699827,0.4318859423579499,0.0,0.0,LONDON,-6.3867552528163,1.5303181028929984,-2.1754682231832803,-0.5163177479765952,105.0
F82023,76.2040707868598,65.07627300662679,121.0,69.8642906,55.924544,115.0,58.71764237355635,10.527024735890913,59.400072280448136,14.128348448388133,0.0,16.34,8.171905546340389,8.210729500717969,0.7532779341352605,0.0,0.0,0.0,LONDON,-6.339780186859798,-9.151729006626795,0.6824299068917838,3.6013237124972193,115.0
F82025,68.3916736939419,31.9171491234556,161.0,77.7235685,36.7139886,138.0,50.378283845949134,2.3770437045410873,43.083925817251625,3.6849987852367287,0.0,28.79,8.725696765990932,5.84494655662292,2.164795022053849,0.0,0.0,0.0,LONDON,9.331894806058102,4.796839476544399,-7.294358028697509,1.3079550806956415,138.0
F82027,63.6557161570411,48.3332949304905,77.0,51.568021900000005,26.6791528,71.0,28.702490170380077,22.698957523748017,64.24642464246425,16.02077904307225,0.0,22.43,7.666315598090314,15.486449353690524,0.0,0.0,0.0,0.0,LONDON,-12.087694257041093,-21.654142130490502,35.543934472084175,-6.6781784806757685,71.0
F82028,56.7688538673971,28.7720414126984,103.0,75.2276787,44.7898725,101.0,23.793978051781725,35.1442772865853,24.57121048850575,36.752963959785355,0.0,16.11,9.263233219729214,7.0819962370571785,2.12459887130685,3.793926554956607,0.0,0.0,LONDON,18.4588248326029,16.0178310873016,0.7772324367240238,1.6086866732000544,101.0
F82030,66.6978842529243,25.0018316838092,136.0,71.0316201,24.1946245,130.0,51.9456317764804,0.0,54.9759935647671,4.63161294808333,0.0,18.95,9.600076876007538,9.824426748762637,4.514901997957006,2.7089411990450984,0.0,0.0,LONDON,4.333735847075701,-0.8072071838092008,3.0303617882867044,4.63161294808333,130.0
F82031,66.5181483982493,43.9162840793572,91.0,82.9630151,35.9821436,106.0,46.12209724238026,3.189862878104067,49.8179325707921,5.181252607901081,0.0,21.93,8.358158381397471,26.68646684512877,3.126343352221658,4.689515025987729,0.0,0.0,LONDON,16.444866701750712,-7.934140479357197,3.695835328411839,1.9913897297970142,91.0
F82033,68.795581136592,31.9392519571225,95.0,84.2402785,59.024645899999996,102.0,26.958478216404174,3.8222603385331824,19.580659383726058,4.367574752405522,0.0,9.61,8.15796737772627,2.5207075167689115,0.0,1.0693910696297713,0.0,0.0,LONDON,15.444697363407997,27.085393942877495,-7.377818832678116,0.5453144138723398,95.0
F82034,63.026622865112905,26.2178182659647,97.0,68.1283006,49.868586,76.0,62.391752577319586,11.546241449226294,59.619980047792495,0.24460343667828532,0.0,32.77,9.14850929351685,2.55307832099641,0.4822481280085103,0.4538805896901733,1.0,0.0,LONDON,5.101677734887097,23.650767734035302,-2.771772529527091,-11.301638012548008,76.0
F82038,47.5067587123644,25.3429098516284,89.0,57.1125402,27.844052,99.0,72.9529731149838,1.9806761012196343,64.22907868654659,1.3871944697193694,0.0,29.81,8.543672824220616,7.167667588378508,0.4155169628307093,0.0,0.0,0.0,LONDON,9.605781487635596,2.5011421483716028,-8.72389442843722,-0.5934816315002649,89.0
F82039,88.8409044731722,61.784517741483505,104.0,84.1641238,50.5443868,118.0,30.530307254781686,4.583922454706346,30.649990341896853,3.791039666223288,0.0,20.34,8.386571846207799,7.900784381516722,2.1879095208250243,0.0,0.0,0.0,LONDON,-4.676780673172203,-11.240130941483507,0.11968308711516684,-0.7928827884830576,104.0
F82040,78.50457753533911,50.778405104164406,107.0,57.0184275,18.5463337,105.0,28.55758750151387,4.3168637369918175,26.763449042908153,19.703394381445857,0.0,31.47,8.316524347804224,7.496282412662199,2.085922064736917,6.8444317695707975,0.0,0.0,LONDON,-21.486150035339108,-32.2320714041644,-1.7941384586057154,15.38653064445404,105.0
F82042,55.5781807487207,26.6368799816389,92.0,46.5401743,24.4770239,99.0,62.243175600954544,2.058657840502864,64.0350954310883,5.918270864089084,0.0,31.46,9.91656006700382,3.658526555079413,2.855756339170416,0.394805023893929,0.0,0.0,LONDON,-9.0380064487207,-2.1598560816388996,1.7919198301337502,3.8596130235862205,92.0
F82045,90.8778304795496,81.4006463366799,90.0,90.7945939,73.4402438,96.0,33.05842454139047,0.0,27.36842105263158,0.09606147934678194,0.0,15.19,8.156725349238803,1.5296001548720155,2.141440212232021,0.0,0.0,0.0,LONDON,-0.08323657954960595,-7.960402536679894,-5.690003488758894,0.09606147934678194,90.0
F82051,59.1605461669619,15.4834175777154,98.0,56.51239150000001,7.9816986000000005,108.0,65.91375770020534,12.490802344841383,64.97680725041033,15.635461115312063,0.0,32.41,9.318117964149614,11.49218890285509,0.8619141677141318,7.775184054587897,0.0,0.0,LONDON,-2.6481546669618936,-7.5017189777154,-0.9369504497950061,3.1446587704706808,98.0
F82055,84.33891554473621,62.1328270425778,119.0,88.3906865,35.8271445,114.0,37.582789345785486,23.275183898973395,36.735340729001585,35.03989630270283,0.0,10.38,9.436040652072082,6.8943504628151935,2.340674540376636,0.0,0.0,0.0,LONDON,4.051770955263791,-26.3056825425778,-0.8474486167839004,11.764712403729433,114.0
F82604,79.1001968756234,29.7796763025093,124.0,74.40181630000001,31.4913494,110.0,59.12920445044698,20.538384828191244,60.835084769511,48.37623275453213,0.0,31.91,8.67564887710821,18.88417347955961,3.5503968592643167,7.055275811214474,0.0,0.0,LONDON,-4.698380575623389,1.7116730974906993,1.705880319064022,27.83784792634089,110.0
F82607,71.0028147799344,33.3406574800091,92.0,81.5139604,59.3459992,105.0,24.447685410252255,9.777123012138338,23.752813203300825,10.200397926062122,0.0,18.02,8.683371251456213,3.161742909650373,4.426440074526797,0.5420130704193543,0.0,0.0,LONDON,10.511145620065605,26.005341719990902,-0.6948722069514304,0.4232749139237839,92.0
F82609,80.0574275985338,64.1847052978505,113.0,82.1664228,66.636207,106.0,26.790331646992694,7.681163385539275,30.291150738633647,9.927357808051175,0.0,10.3,8.491276913786418,9.742581032070472,4.32395450132558,0.0,0.0,0.0,LONDON,2.1089952014662003,2.4515017021495,3.5008190916409525,2.2461944225119,106.0
F82610,81.2969052114518,60.3787257801664,115.0,78.98521149999999,55.3187321,117.0,25.40768509840675,1.3205731960323328,24.79153590962073,4.5386017415512745,0.0,17.36,7.960498133991792,12.470191359274123,1.116733554353516,0.0,0.0,0.0,LONDON,-2.3116937114518095,-5.0599936801664,-0.616149188786018,3.2180285455189415,115.0
F82612,61.3962761854892,29.945798073049,120.0,53.6983955,20.189284,110.0,45.18560498724851,9.769706186870483,46.145819746967526,11.094356519109839,0.0,26.73,9.352013530292329,13.863333912515186,0.0,0.9257652022218364,1.0,0.0,LONDON,-7.697880685489203,-9.756514073049,0.9602147597190154,1.3246503322393561,110.0
F82619,78.29885936983409,57.53022347333881,99.0,66.8674824,32.0947122,92.0,45.68684305907938,24.86275094249835,43.917514495131826,24.05862343786717,0.0,20.95,8.362389520659022,6.226286602198657,0.0,0.0,0.0,0.0,LONDON,-11.43137696983409,-25.43551127333881,-1.7693285639475533,-0.8041275046311824,92.0
F82624,91.8376881918164,53.755345032552405,106.0,82.53365120000001,52.504766999999994,93.0,42.34929428835246,2.3446965634320636,47.65189559075106,5.350284345478111,0.0,9.12,8.436055439956599,1.1568216340105562,10.1221892834936,2.313643263683032,0.0,0.0,LONDON,-9.304036991816389,-1.2505780325524114,5.3026013023986,3.0055877820460477,93.0
F82625,77.2624450897603,18.9448709405019,116.0,76.150016,44.1133605,115.0,44.06549542455264,0.0,49.26497360276716,9.368013825262507,0.0,32.59,8.974554745312904,6.863961853281853,1.35029643141971,2.2955039356921327,0.0,0.0,LONDON,-1.1124290897603117,25.1684895594981,5.19947817821452,9.368013825262507,115.0
F82627,55.9605771387945,40.0428004708393,105.0,53.0782714,36.420633800000004,97.0,61.94690265486726,0.7956805910770105,33.150287372673986,0.009515109994671533,0.0,20.73,9.066113895048,0.0,0.0,3.6656623324316784,1.0,0.0,LONDON,-2.8823057387945,-3.6221666708392988,-28.796615282193272,-0.786165481082339,97.0
F82630,85.6509857497808,79.16737213849659,118.0,75.2762526,56.52461600000001,143.0,26.39401210471654,4.170872116297169,21.885509709615594,5.963231365862221,0.0,19.59,8.93779865919964,5.253192956343778,3.3270222065599246,0.3151915773806266,0.0,0.0,LONDON,-10.374733149780795,-22.64275613849658,-4.5085023951009475,1.7923592495650515,118.0
F82634,79.84682585680581,20.277677996472,82.0,77.4035793,32.492845599999995,103.0,28.54124818175521,33.571786184463555,23.20272264554408,137.3783849992259,0.0,30.84,8.720038792782255,2.133536526199774,3.265617133604561,0.0,0.0,0.0,LONDON,-2.4432465568058035,12.215167603527995,-5.338525536211133,103.80659881476234,82.0
F82638,84.68457035603811,48.097342702713604,128.0,88.1010737,39.9866752,124.0,43.352808695368346,10.437272709754849,41.71723122238586,11.514012754725725,0.0,20.41,8.919575775647806,10.699597650546682,1.4979436710765357,0.0,0.0,0.0,LONDON,3.4165033439618924,-8.110667502713603,-1.635577472982483,1.076740044970876,124.0
F82642,58.599005894612496,33.894282517438,94.0,70.61178460000001,44.2133592,112.0,46.39002333722287,51.3938384211691,41.636632930140706,66.97517503006524,0.0,29.78,8.886190238789318,18.40856448137179,2.138815583852864,1.511921362573032,0.0,0.0,LONDON,12.012778705387511,10.319076682561999,-4.753390407082165,15.581336608896144,94.0
F82647,48.5020890189957,19.758067343577,89.0,67.54292079999999,46.5869366,93.0,37.868480725623584,41.424819482169376,48.638552216503406,35.992780898973784,0.0,30.8,8.507496328437373,8.831894447417579,3.258107402433483,0.0,0.0,0.0,LONDON,19.040831781004293,26.828869256423,10.770071490879822,-5.432038583195592,89.0
F82648,85.9453008940279,77.3909114350108,111.0,75.8784411,66.1502052,110.0,59.74304068522484,1.5125081606207038,52.106513989413415,2.819459832241481,0.0,28.2,8.253292747629255,5.207994271206302,4.721914807629712,1.9443178595143544,0.0,0.0,LONDON,-10.066859794027891,-11.240706235010805,-7.636526695811426,1.306951671620777,110.0
F82650,70.5129735677378,40.0688214662482,102.0,75.7186758,54.105526299999994,107.0,37.97693760993724,12.523799532272312,43.098389247973735,21.25638804020072,0.0,31.11,9.221865369980785,5.278561446235718,0.5008608549233469,1.3180548811691146,0.0,0.0,LONDON,5.2057022322621975,14.036704833751791,5.121451638036497,8.732588507928407,102.0
F82660,53.658145340249796,13.126192706804801,94.0,60.1239035,20.5906285,107.0,47.28937788733084,12.50849582103116,53.765427536767426,59.349261023262585,0.0,30.84,9.92240743738864,6.465835867922678,4.278284761063683,0.588754783632617,0.0,0.0,LONDON,6.465758159750202,7.4644357931952,6.4760496494365825,46.840765202231424,94.0
F82661,69.9840699579498,49.0997971367321,98.0,56.0670692,52.9323292,105.0,55.08809484603985,2.1013065754218356,30.364792937816436,2.8738331512547295,0.0,26.46,8.330783288713675,11.86280022572094,0.5140975194794762,0.0,0.0,0.0,LONDON,-13.9170007579498,3.832532063267898,-24.723301908223416,0.7725265758328939,98.0
F82663,80.5028479796989,68.8005046218741,107.0,71.2673131,56.7662507,117.0,47.248908296943235,2.6781366979839807,48.62722351121423,5.290692612336573,0.0,19.19,8.31475055662606,7.836095012652029,2.6120316692514893,0.0,0.0,0.0,LONDON,-9.235534879698903,-12.034253921874097,1.378315214270998,2.6125559143525927,107.0
F82670,92.36850979516011,54.501062279192006,124.0,91.06285790000001,52.559493,107.0,18.346863468634687,8.15448695768884,17.366932103939646,21.52187122357601,0.0,30.55,8.436145812562915,6.419779862278372,0.0,5.899257170742287,0.0,0.0,LONDON,-1.3056518951600964,-1.9415692791920023,-0.9799313646950409,13.36738426588717,107.0
F82671,67.9833277822716,33.8284119569914,113.0,77.0625397,23.2859761,96.0,31.659259259259258,15.432740675664945,29.556170945288525,16.738964208818945,0.0,30.23,8.116367305456498,4.777783307619569,1.075001244214403,1.592594437863933,0.0,0.0,LONDON,9.0792119177284,-10.542435856991403,-2.1030883139707335,1.3062235331540002,96.0
F82674,85.7477462190938,52.2995028638773,113.0,83.25473129999999,60.0873045,95.0,36.39615160673191,0.0,39.42586184800717,55.95247900642417,0.0,7.58,8.647724254216008,15.352660679870109,6.038089108621244,1.4978205552467598,0.0,0.0,LONDON,-2.4930149190938096,7.787801636122701,3.029710241275261,55.95247900642417,95.0
F82675,55.536719050000606,53.058879725089,103.0,82.27302250000001,57.4777529,104.0,36.80985680985681,25.777002831866792,36.75019475460919,17.23553534737935,0.0,10.29,8.173293438966228,8.65068170944993,9.177244947813822,3.3098260479548665,0.0,0.0,LONDON,26.736303449999404,4.418873174910999,-0.059662055247621026,-8.541467484487441,103.0
F82677,81.8391077964422,21.4368799805305,92.0,88.6285082,55.371644399999994,77.0,46.80071166748837,59.50723576075551,51.12374405076679,25.38759198021569,0.0,28.83,9.001869892687166,6.963733974686662,6.898038370338435,12.317925661318634,0.0,0.0,LONDON,6.789400403557792,33.934764419469495,4.3230323832784165,-34.119643780539825,77.0
F82678,81.3807851121686,54.279724045286,84.0,73.7417275,60.1508837,85.0,32.63826284639204,5.1027448842878655,31.94036032304825,11.535897786340774,0.0,29.81,8.489547890595913,8.224247824001097,1.6448495648002193,5.702145159344801,0.0,0.0,LONDON,-7.6390576121686,5.871159654713999,-0.6979025233437888,6.433152902052909,84.0
F82679,64.34797189184131,29.0603414684996,111.0,60.813142600000006,25.9938235,95.0,46.46900499850472,2.7899441636789706,66.48778885116636,2.8458064152879037,0.0,28.41,8.65140352017812,5.782739221778543,1.6788597744032177,0.0,0.0,0.0,LONDON,-3.534829291841305,-3.0665179684996,20.018783852661635,0.0558622516089331,95.0
F82680,77.6701260749167,30.285646348774797,106.0,71.45576510000001,34.1951112,105.0,28.75484461982947,3.941582643761422,36.93448947440239,8.159659921548434,0.0,27.86,9.22462946160646,1.9190483616617515,0.0,0.0,0.0,0.0,LONDON,-6.214360974916687,3.909464851225202,8.17964485457292,4.218077277787012,105.0
F82686,59.5710931016638,28.2056406868503,121.0,76.4367429,49.8708085,122.0,40.875824835032994,11.20955021802215,40.59269756585528,33.36006288838613,0.0,24.51,8.461169427734912,4.061271615166311,1.8050096081507463,1.3537572050554372,0.0,0.0,LONDON,16.8656497983362,21.665167813149704,-0.2831272691777116,22.15051267036398,121.0
F84003,84.4192670370548,29.819975157791202,106.0,86.1688961,61.716883700000004,122.0,63.81512380443291,0.0,66.44922998882434,190.38503368387566,0.0,31.7,9.617626044073797,18.65897697418038,5.359123375626636,7.115922097954837,0.0,0.0,LONDON,1.7496290629452034,31.896908542208802,2.6341061843914346,190.38503368387566,106.0
F84004,50.1660787776953,33.9884814241615,114.0,63.213815600000004,32.5639412,116.0,37.248878214079575,0.0,31.68309278979648,92.87459237919633,0.0,36.25,9.48351141689004,10.470845619708932,1.52192523542281,3.794666919813564,0.0,0.0,LONDON,13.047736822304707,-1.4245402241614968,-5.565785424283096,92.87459237919633,114.0
F84006,69.05565379582211,36.666669868588095,114.0,55.1411415,35.4801661,112.0,43.10483144779712,71.59714294443215,52.65444381996871,84.08427274402686,0.0,33.08,9.756146964637418,5.067593665121668,1.6067979918887605,2.549246813441483,0.0,0.0,LONDON,-13.914512295822107,-1.1865037685880964,9.549612372171595,12.487129799594712,112.0
F84008,81.7716614533961,47.051536031594196,90.0,78.92070319999999,21.3996921,90.0,44.70569158423869,148.30552956420541,43.639921722113506,148.0863245367191,0.0,23.82,9.394833181006184,23.48229196260905,1.9513141568673644,4.257412707101924,0.0,0.0,LONDON,-2.850958253396115,-25.651843931594197,-1.0657698621251868,-0.21920502748631066,90.0
F84009,69.8305434310972,19.3055823364126,147.0,68.9405644,28.4565524,140.0,22.515679593741183,179.79062024606415,21.341140079540434,174.02350270884918,0.0,28.8,9.446038121861744,7.634747687547319,2.275255933375029,10.217584516146022,0.0,0.0,LONDON,-0.889979031097198,9.150970063587401,-1.1745395142007489,-5.767117537214972,140.0
F84010,62.392295909029606,29.3023738545839,118.0,66.0852625,31.560054599999997,128.0,51.67234633345955,70.52424234470762,47.667978600551486,80.06020588241226,0.0,35.53,9.235683179647978,8.319792005849854,3.3539161520961978,5.21598959961001,0.0,0.0,LONDON,3.692966590970393,2.2576807454160956,-4.004367732908065,9.535963537704646,118.0
F84012,52.7755567992462,32.068788076716096,110.0,57.760766600000004,35.8528298,111.0,21.87823685119116,51.14440801904335,19.143410063149318,60.42873940369401,0.0,41.42,9.174695923026716,7.848149364237725,5.029447832259625,4.753104543429075,0.0,0.0,LONDON,4.9852098007538,3.784041723283906,-2.7348267880418433,9.284331384650663,110.0
F84013,69.0828277592816,15.348498829506399,121.0,70.0145386,12.639087900000002,128.0,57.922919112808536,1.383262572334939,69.16213015578668,23.25056843163723,0.0,48.73,9.782764261060962,7.145980150723766,1.9406977673513333,3.3999821346735186,0.0,0.0,LONDON,0.9317108407183952,-2.7094109295063973,11.239211042978148,21.86730585930229,121.0
F84014,67.675156197929,34.2417784168709,125.0,61.9596959,28.5690816,135.0,22.38965158890773,157.1505577781546,24.580502578374396,146.30929204389193,0.0,33.88,8.945289167583232,3.33695416033022,3.058874646100369,5.492070389745817,0.0,0.0,LONDON,-5.715460297928999,-5.6726968168709,2.190850989466668,-10.841265734262663,125.0
F84015,90.74130799536489,54.483567838518596,86.0,95.7571181,57.736937899999994,98.0,55.43974409661072,10.272251972569991,54.757412398921836,9.93241490570504,0.0,35.76,8.580762493012257,6.005818136319559,2.102036347711846,7.006787826957366,0.0,0.0,LONDON,5.015810104635108,3.253370061481398,-0.6823316976888805,-0.33983706686495196,86.0
F84016,53.761953407056,39.270287114545,108.0,55.465026699999996,31.801493100000002,133.0,47.8695192162359,0.0,48.20717131474104,77.56351132957295,0.0,35.04,9.398050163901,7.551202530771249,3.978505021481164,10.609346723949772,0.0,0.0,LONDON,1.7030732929439978,-7.468794014544997,0.33765209850513855,77.56351132957295,108.0
