dictionary_file,dictionary_sha256,dictionary_url,first_release_period,last_release_period,YEAR,QUALITY_SERVICE,INDICATOR_ID,INDICATOR_DESCRIPTION,RULESET_ID,INDICATOR_TYPE
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI130,Percentage of patients aged 16 years or over who have received a second dose of a Covid 19 vaccination,Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI131,Percentage of patients aged 16 years or over and recorded as being from an ethnic minority who have received a second dose of a Covid 19 vaccination,Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI133,Percentage of patients aged 45 or over and recorded as being from an ethnic minority who have a record of blood pressure in the preceding 5 years,Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI134,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses who received all six elements of the Physical Health Check for people with Severe Mental Illness.",Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI135,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses and recorded as being from an ethnic minority who received all six elements of the Physical Health Check for people with Severe Mental Illness",Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI136,Number of registered patients with a Type 1 Opt Out,Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI137,Number of patients recorded as having a diagnosis of autism,Tackling Health Inequalities,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI138,"Number of encounters with a Clinical Pharmacist, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI139,Percentage of registered patients who had at least one encounter with a Clinical Pharmacist.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI140,"Number of encounters with a First Contact Physiotherapist, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI141,Percentage of registered patients who had at least one encounter with a First Contact Physiotherapist.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI142,"Number of encounters with a Physician Associate, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI143,Percentage of registered patients who had at least one encounter with a Physician Associate.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI144,"Number of encounters with a Dietitian, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI145,Percentage of registered patients who had at least one encounter with a Dietitian.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI146,"Number of encounters with a Podiatrist, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI147,Percentage of registered patients who had at least one encounter with a Podiatrist.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI148,"Number of encounters with a Pharmacy Technician, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI149,Percentage of registered patients who had at least one encounter with a Pharmacy Technician.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI150,"Number of encounters with an Occupational Therapist, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI151,Percentage of registered patients who had at least one encounter with an Occupational Therapist.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI152,"Number of encounters with a Social Prescribing Link Worker, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI153,Percentage of registered patients who had at least one encounter with a Social Prescribing Link Worker.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI154,"Number of encounters with a Health and Wellbeing Coach, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI155,Percentage of registered patients who had at least one encounter with a Health and Wellbeing Coach.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI156,Number of encounters with a Care Coordinator per registered patient.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI157,Percentage of registered patients who had at least one encounter with a Care Coordinator.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI158,"Number of encounters with a Trainee Nursing Associate, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI159,Percentage of registered patients who had at least one encounter with a Trainee Nursing Associate.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI160,"Number of encounters with a Nursing Associate, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI161,Percentage of registered patients who had at least one encounter with a Nursing Associate.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI162,"Number of encounters with a Paramedic, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI163,Percentage of registered patients who had at least one encounter with a Paramedic.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI164,"Number of encounters with a Mental Health Practitioner, per registered patient.",Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI165,Percentage of registered patients who had at least one encounter with a Mental Health Practitioner.,Workforce,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI166,Number of declined referrals to the Community Pharmacy Consultation Service per registered patient,Access,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI167,Percentage of permanent care home residents aged 18 years or over who received a falls risk assessment.,Enhanced Health in Care Homes,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI170,Percentage of permanent care home residents aged 18 years or over who received a psychosocial assessment,Enhanced Health in Care Homes,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI171,Percentage of patients aged 75 years or over on a long-term prescription of an angiotensin converting enzyme (ACE) inhibitor or a loop diuretic who have not had their renal function and electrolytes recorded in the previous 15 months.,Structured Medication Reviews & Medicines Optimisation,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI172,Percentage of patients aged 18 years or over prescribed methotrexate for at least 3 months without a full blood count in the previous 3 months.,Structured Medication Reviews & Medicines Optimisation,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI173,Percentage of patients aged 18 years or over prescribed methotrexate for at least 3 months without a liver function test in the previous 3 months.,Structured Medication Reviews & Medicines Optimisation,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI174,Percentage of patients aged 18 years or over prescribed lithium for at least 3 months without a lithium concentration check in the previous 3 months.,Structured Medication Reviews & Medicines Optimisation,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI175,Percentage of patients aged 18 years or over prescribed amiodarone for at least 6 months without a thyroid function test (TFT) in the previous 6 months.,Structured Medication Reviews & Medicines Optimisation,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI176,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins.",Cardiovascular Disease Prevention,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI177,"Percentage of patients on the QOF Asthma Register who received three or more inhaled corticosteroid (ICS, inclusive of ICS/LABA) prescriptions over the previous 12 months.",Respiratory Care,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI178,Percentage of patients on the QOF asthma register who received 6 or more Short Acting Beta-2 Agonist (SABA) inhaler prescriptions over the previous 12 months.,Respiratory Care,MI
389117c8c2__NCDes_Data_Dictionary_23_24_v2.0.xlsx,1d5ea89c5654049c06682b26b110275f34591cca2d79242ccd0319b8a7adbb70,https://files.digital.nhs.uk/28/BA6DA6/NCDes_Data_Dictionary_23_24_v2.0.xlsx,202304,202305,2023/24,NCD2324,NCDMI180,Percentage of patients at risk of harm due to medication errors who received a Structured Medication Review.,Structured Medication Reviews & Medicines Optimisation,MI
