gp_code,oc_wd_total,oc_rush,oc_rush_pct,same_day_12m,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,rush_pct,calls_per_1k,total_wd,oq
G85011,4025,1149,28.546583850931675,52.16513923158266,0.0,19.22,9.941064286891354,7.709073398129942,2.7481038561740045,0.0,0.0,0.0,LONDON,25.3,246.1,4813,Q2
G85014,3868,1237,31.980351602895556,49.367349745564574,0.0,21.44,9.348760835260332,14.32645212756231,3.7151253486195257,1.3931720059500057,0.0,0.0,LONDON,21.6,319.2,3881,Q2
G85016,4015,1381,34.39601494396015,32.334980328780915,0.0,19.37,9.63426188572651,19.424825336918403,2.565542969026959,5.026369898501797,0.0,0.0,LONDON,26.2,376.3,5576,Q3
G85022,2544,865,34.00157232704402,55.358508828074996,0.0,24.78,9.655939237823992,13.218694461789712,3.9109574049345945,7.873150060361528,0.0,0.0,LONDON,34.8,493.4,7838,Q3
G85030,1371,585,42.669584245076585,39.45449635430732,0.0,27.1,8.743199308343923,10.593631589443596,2.978129361430565,1.53160938642558,0.0,0.0,LONDON,32.1,368.7,2227,Q4
G85032,317,128,40.37854889589905,62.68223829227735,0.0,25.93,9.381846710120431,4.447845223971752,0.0,4.717411601182161,0.0,0.0,LONDON,36.2,564.9,6625,Q3
G85038,8226,4659,56.63749088256747,37.61192378513795,0.0,21.53,10.884733906049345,12.450230919413304,3.2661374081750267,0.5647643874820972,0.0,0.0,LONDON,26.0,331.6,17231,Q4
G85039,1270,414,32.59842519685039,53.674562574139976,0.0,22.71,9.864252839284848,16.109132192610698,5.116871636202907,5.200072801019214,0.0,0.0,LONDON,49.0,365.5,7097,Q2
G85042,444,140,31.53153153153153,39.517403787218946,0.0,24.86,8.806623734402136,8.385325680059896,1.916645869727976,1.197903668579985,0.0,0.0,LONDON,28.6,570.9,3875,Q2
G85046,368,108,29.347826086956523,34.19669089222205,0.0,14.76,9.43342392149032,13.419471836310178,2.1974651807108425,1.6000960057603455,0.0,0.0,LONDON,23.3,423.7,5152,Q2
G85052,198,38,19.19191919191919,62.767336357744654,0.0,28.76,9.259789049436868,3.121753130874107,2.5887708890175523,0.0,0.0,0.0,LONDON,36.8,529.1,5508,Q1
G85057,2382,845,35.47439126784215,41.1649132834408,0.0,26.54,9.2042049218701,5.111263897506414,3.5416631730753103,7.002834001308,1.0,0.0,LONDON,28.5,486.2,6213,Q3
G85073,264,52,19.696969696969692,32.37107792757391,0.0,26.33,8.949116290586186,12.327269973705,3.635852098730698,6.925432568578016,0.0,0.0,LONDON,24.9,408.0,3002,Q1
G85076,624,117,18.75,45.56770942195592,0.0,27.41,9.203986898004008,3.300905736330091,4.29386111975847,0.0,0.0,0.0,LONDON,24.9,355.7,3382,Q1
G85085,2997,1001,33.40006673340007,34.1988787252877,0.0,20.82,9.459385560813043,11.64120153882133,0.9770294153414404,0.4989086373557842,0.0,0.0,LONDON,22.0,247.2,3268,Q2
G85086,888,268,30.18018018018018,43.56481640799752,0.0,22.23,9.198023158932653,7.181243725945111,0.0,2.969687255485906,0.0,0.0,LONDON,26.4,354.4,3883,Q2
G85102,499,84,16.83366733466934,24.317551538641453,0.0,23.83,9.160694842085777,6.207307246996182,1.1209584187480297,6.585630713560094,0.0,0.0,LONDON,28.3,228.4,2174,Q1
G85114,4051,1293,31.918044927178475,33.92086188458035,0.0,23.98,9.456399347861131,26.833988154576907,5.775458211458394,4.37850622568854,0.0,0.0,LONDON,23.3,359.5,4677,Q2
G85121,2622,707,26.96414950419527,30.267719568567028,0.0,29.63,9.165822319329422,5.576127206098889,1.394031802047484,5.018514484861686,0.0,0.0,LONDON,21.4,373.3,3768,Q1
G85123,565,148,26.194690265486727,36.66357117061342,0.0,24.51,9.251362346499103,13.24893421379724,4.991001799640072,1.919616076784643,0.0,0.0,LONDON,34.4,438.4,4432,Q1
G85125,1065,391,36.713615023474176,39.78570739084269,0.0,29.1,8.750089034173126,7.689971612596555,3.1266917551990496,9.21106489681125,0.0,0.0,LONDON,22.1,483.7,2950,Q3
G85129,1975,683,34.58227848101266,34.08943416051176,0.0,24.23,8.865099805663114,9.114233929807217,1.8077819363039327,4.444130592472283,0.0,0.0,LONDON,22.8,259.3,1965,Q3
G85130,2004,748,37.3253493013972,60.47615201324664,0.0,21.78,9.310102747245413,7.57830589234401,0.0,0.8688503571186146,0.0,0.0,LONDON,24.6,230.3,2355,Q3
G85132,4275,1914,44.77192982456141,51.046788401063296,0.0,20.38,9.64219313224788,1.7661095269272185,3.5495338527051667,2.735738287241698,0.0,0.0,LONDON,23.2,334.5,5225,Q4
G85134,179,54,30.16759776536313,45.9008906142955,0.0,27.69,9.0417639169739,4.103211551329599,0.0,2.367237433914622,0.0,0.0,LONDON,27.8,427.4,3777,Q2
G85136,2935,1191,40.57921635434412,73.37934072388224,0.0,19.38,9.565044207890578,4.526246267074247,0.7855468727168584,2.749414054509004,0.0,0.0,LONDON,30.3,338.9,5244,Q3
G85137,1120,218,19.464285714285715,35.25892631045834,0.0,21.41,9.13018724153961,20.360248110728897,1.3868197946856633,4.247135621224843,0.0,0.0,LONDON,26.6,347.0,3047,Q1
G85633,5791,2064,35.64151269210844,20.158370692178522,0.0,30.25,9.963668938883332,9.102072683502886,4.519649884066274,4.707968629235702,0.0,0.0,LONDON,21.9,273.5,5617,Q3
G85642,878,327,37.24373576309795,57.77597072575727,0.0,19.24,9.161298926238182,12.435124324986656,2.4086051627471403,3.640914779138259,0.0,0.0,LONDON,33.4,354.4,3443,Q3
G85644,1460,476,32.602739726027394,52.709256480932275,0.0,17.11,8.76072743237818,11.245672481285515,1.3377751659807957,4.473185708798746,0.0,0.0,LONDON,25.6,330.5,2063,Q2
G85647,342,102,29.82456140350877,41.17241811235674,0.0,22.95,8.909989499201336,14.511573474067989,2.5566295709318423,2.700665038765796,0.0,0.0,LONDON,37.3,517.2,3923,Q2
G85662,146,21,14.383561643835616,55.61102294041264,0.0,21.87,8.92844154428013,11.524270344004773,2.65128918936833,0.0,0.0,0.0,LONDON,37.3,479.0,3585,Q1
G85673,761,257,33.77135348226018,39.20158183615723,0.0,24.62,8.852223913363753,20.982605895635377,2.8612644404439727,0.0,0.0,0.0,LONDON,30.5,386.4,2698,Q2
G85674,231,56,24.24242424242424,45.788865292077745,0.0,16.82,8.793776398701755,6.53856946143054,2.9930356317858364,0.0,0.0,0.0,LONDON,29.5,418.2,3025,Q1
G85695,917,168,18.3206106870229,30.653699372153145,0.0,27.01,8.879553609042404,4.6402097370161135,1.484867115065601,0.0,0.0,0.0,LONDON,18.8,284.1,2021,Q1
G85698,3059,820,26.80614579928081,32.263148414985594,0.0,25.72,9.663250825045736,7.880219978383647,6.239072616532271,3.814650376696725,0.0,0.0,LONDON,20.0,297.9,4780,Q1
G85721,918,315,34.31372549019608,44.56821102882673,0.0,30.25,8.844095977021299,10.865384616346152,3.769230770192308,0.0,0.0,0.0,LONDON,24.5,379.2,2525,Q3
H81003,6948,3611,51.97179044329303,42.59415864764058,0.0,13.83,9.861384355682118,10.134921014667215,4.686556137067861,2.8786858168227547,0.0,0.0,SOUTH EAST,24.5,306.4,5880,Q4
H81016,738,176,23.848238482384826,38.08509437688683,0.0,7.5,9.242815629199573,12.15349989141746,3.355894191882931,4.930583006590783,0.0,0.0,SOUTH EAST,23.9,535.5,5458,Q1
H81028,3636,1281,35.23102310231023,47.9277418696855,0.0,10.62,9.326944935729472,25.10927684873295,5.709836029100941,5.662011152690948,0.0,1.0,SOUTH EAST,21.9,434.0,4876,Q3
H81030,6187,1570,25.37578794246,54.37074749760367,0.0,13.42,10.233144954161988,12.41268376197868,4.661180997249176,2.704079492265925,1.0,0.0,SOUTH EAST,22.0,495.7,14221,Q1
H81032,6423,2483,38.65794799937724,52.22398320434711,0.0,10.62,9.796375503839496,8.915049938503492,4.511599001586109,4.170260919386704,0.0,0.0,SOUTH EAST,23.2,270.1,4657,Q3
H81033,9203,4905,53.29783766163207,66.87704474612947,0.0,15.12,10.007494652740302,11.858358428574649,4.181655689319805,3.1843067750632725,0.0,0.0,SOUTH EAST,23.3,347.2,7963,Q4
H81034,2085,890,42.68585131894484,51.1117879987816,0.0,7.99,9.092091602882816,19.06667792003152,2.521173921607249,0.9004192577168744,0.0,0.0,SOUTH EAST,25.4,425.4,3752,Q4
H81038,593,167,28.161888701517707,43.159767141009056,0.0,5.5,8.204808506324085,10.93344266776001,2.332467770944376,0.0,0.0,0.0,SOUTH EAST,20.5,276.7,975,Q2
H81039,1687,508,30.11262596324837,37.488312107044976,1.0,9.71,8.79351093378897,8.258116718923839,1.6182866380095071,0.890057650450086,0.0,0.0,SOUTH EAST,21.5,393.9,2531,Q2
H81043,3747,1306,34.854550306912195,36.43946574752262,1.0,7.37,9.257390928667458,15.888441020821904,4.65571111694135,7.734077483244687,0.0,0.0,SOUTH EAST,25.6,336.3,3529,Q3
H81047,810,250,30.8641975308642,30.912717467587633,0.0,11.71,9.382008156115344,11.921894521386358,2.627847888035712,2.9647514634249053,0.0,0.0,SOUTH EAST,23.3,560.9,6731,Q2
H81048,3847,1306,33.94853132310892,62.74193095311666,0.0,11.13,9.272454080630729,10.274884485550944,0.0,4.410682121387736,0.0,0.0,SOUTH EAST,25.9,338.1,3580,Q3
H81053,701,152,21.683309557774606,38.38289370204264,1.0,10.88,9.073756706856082,10.497516240733663,2.262132213221246,6.113870845242643,0.0,0.0,SOUTH EAST,33.3,533.4,4748,Q1
H81055,873,224,25.65864833906071,39.97002199684647,0.0,11.06,9.120916997548958,10.573253747664827,3.499339317446576,1.6038638531006515,0.0,0.0,SOUTH EAST,34.1,670.2,5866,Q1
H81057,1544,373,24.1580310880829,47.188734677337656,0.0,13.86,8.981314973128486,9.522512234039208,4.727726143948364,4.090656664396408,0.0,0.0,SOUTH EAST,36.9,512.7,4042,Q1
H81058,617,197,31.92868719611021,30.642098032084697,0.0,11.37,9.198925469160883,8.098855342133211,3.209764157184039,0.3236736964547615,0.0,0.0,SOUTH EAST,30.9,609.6,6283,Q2
H81064,5237,1756,33.53064731716632,62.91601973835913,1.0,10.98,9.55420190702925,13.502901102773476,6.144901503846471,8.773028609007007,0.0,1.0,SOUTH EAST,23.5,306.5,4305,Q2
H81065,3600,1729,48.02777777777778,52.942212205514664,0.0,9.45,9.20221579009525,9.66917305933848,4.516546387855061,4.032630703442018,0.0,0.0,SOUTH EAST,25.7,473.2,4715,Q4
H81069,4332,1091,25.18467220683287,51.62316842476514,0.0,8.84,10.017366681559285,13.444978213037468,5.615955500394129,4.295254100867084,0.0,0.0,SOUTH EAST,20.1,434.1,9838,Q1
H81071,3930,2374,60.40712468193384,45.20999224860827,0.0,10.02,9.262466236347803,12.289603784181423,2.126229028405091,2.3034147801393754,0.0,0.0,SOUTH EAST,24.0,287.0,3180,Q4
H81073,8337,2942,35.28847307184839,54.13822918008058,0.0,6.95,10.034515814942532,4.955321637719298,1.5321637425438597,1.4970760236842104,1.0,0.0,SOUTH EAST,25.8,254.6,6286,Q3
H81074,1705,714,41.87683284457478,35.65148514851485,0.0,4.88,8.798429534717956,13.902121129255466,3.5427622464333344,2.8382356641421134,0.0,0.0,SOUTH EAST,23.2,359.1,2373,Q4
H81075,2291,596,26.01484068092536,48.745542296205755,0.0,9.36,9.360339589252389,13.33825803701047,5.324917514847224,8.767752116195668,0.0,0.0,SOUTH EAST,22.8,371.4,4114,Q1
H81077,2923,1238,42.35374615121451,40.960106678519836,1.0,10.52,9.022956020839766,12.560068345545004,5.403286597316449,8.973315241971957,0.0,1.0,SOUTH EAST,24.4,420.4,3435,Q4
H81078,7002,1982,28.30619822907741,43.458269178038854,0.0,9.08,9.767920756549534,8.363520109937825,7.848339241791644,5.054086165870604,0.0,1.0,SOUTH EAST,19.3,373.3,6066,Q2
H81080,1189,536,45.07989907485282,44.41364014416413,0.0,6.55,9.245836207661023,14.7584609451808,1.28683567172822,1.28683567172822,0.0,0.0,SOUTH EAST,26.4,509.2,5286,Q4
H81081,2259,677,29.96901283753873,40.48631480292275,0.0,12.38,9.206323983743106,12.250169428459072,1.3386992869752927,2.195466828872397,0.0,0.0,SOUTH EAST,33.5,542.8,5264,Q2
H81082,2478,653,26.35189669087974,50.44167738470453,0.0,11.3,9.192354593210704,13.24600958484995,3.8010877226563498,2.0905982477664367,0.0,0.0,SOUTH EAST,23.2,345.4,3354,Q1
H81086,1278,469,36.69796557120501,36.82267633487146,0.0,5.66,8.536750690631768,7.792759662662418,1.7782136131404758,4.184032035302771,0.0,0.0,SOUTH EAST,20.6,261.4,1250,Q3
H81090,4866,1351,27.764077270859023,73.35827835097197,0.0,10.75,9.673046606552894,11.115485509433167,4.860638766867432,3.99571887284632,0.0,0.0,SOUTH EAST,21.9,246.0,4220,Q2
H81091,1401,363,25.91006423982869,44.176507147296455,0.0,6.66,9.200247947694889,10.760856938423332,2.2627214950124164,0.8081148196472915,1.0,0.0,SOUTH EAST,39.5,652.2,9682,Q1
H81094,3082,1299,42.14795587280987,52.02262932945537,0.0,11.01,9.264118077656654,9.152965331438049,2.193477058516939,0.525625838426913,0.0,0.0,SOUTH EAST,34.7,420.2,4465,Q4
H81099,5631,1814,32.2145267270467,44.99653708866829,0.0,7.39,9.510839948138578,7.2417810242867,10.168822194194885,1.0188567479514263,0.0,0.0,SOUTH EAST,18.9,250.1,3490,Q2
H81103,1264,285,22.54746835443038,36.13412501150695,0.0,6.45,8.994834247791184,15.206086669698974,3.5064505449884225,2.911015546642408,0.0,0.0,SOUTH EAST,30.3,478.4,4011,Q1
H81109,2991,1271,42.49414911400869,54.66296777239995,0.0,4.99,8.965483619381121,15.174604527241373,0.6131703889799655,3.6449573118439824,0.0,0.0,SOUTH EAST,22.4,268.9,2092,Q4
H81110,246,92,37.39837398373984,31.25135018362497,0.0,6.45,8.755343574836969,5.771718285128851,3.1523366695563086,17.96831901489479,0.0,1.0,SOUTH EAST,27.2,441.4,2870,Q3
H81111,435,169,38.85057471264368,42.97251967488066,0.0,6.71,8.640177491827613,7.074220361964276,3.206979898602842,8.819194716736426,0.0,0.0,SOUTH EAST,34.8,2207.2,13358,Q3
H81116,871,293,33.63949483352469,41.32592966515228,0.0,9.06,8.690221701298599,18.0783357187316,5.203689684582388,5.876580593826225,0.0,0.0,SOUTH EAST,24.3,747.2,4467,Q2
H81122,1453,432,29.731589814177564,33.980874759776796,0.0,13.89,9.035014289694615,4.401104248972215,4.099223451371373,0.0,0.0,0.0,SOUTH EAST,24.9,461.3,4091,Q2
H81123,927,380,40.99244875943905,29.270236973693745,0.0,23.74,8.10746902638769,15.666582977655034,3.213658044689932,0.0,0.0,0.0,SOUTH EAST,27.7,426.6,1518,Q3
H81130,266,71,26.69172932330827,46.16207659724156,1.0,5.42,9.646124511078124,14.457354439827316,4.777380740213753,1.3107615024172556,0.0,0.0,SOUTH EAST,38.3,546.0,8567,Q1
H81133,9143,3618,39.57125669911407,37.2709997227313,0.0,8.11,10.363288266948716,9.503133370621567,1.2123061704489848,4.87448106034696,0.0,0.0,SOUTH EAST,24.1,467.8,14542,Q3
H81615,2551,853,33.43786750294002,39.73641401748049,0.0,6.84,9.589387351870004,10.154003751590068,4.234856565453748,1.8618765936328845,0.0,0.0,SOUTH EAST,24.6,418.3,6123,Q2
H81632,835,390,46.706586826347305,42.23388098854066,0.0,13.18,7.99581205371073,7.006905844702712,4.491606312952669,0.0,0.0,0.0,SOUTH EAST,22.9,373.3,1129,Q4
H81638,7952,2307,29.011569416498997,44.22591708331995,1.0,12.76,10.561745624981498,12.136945519240976,5.916184510659228,8.477333228833633,1.0,0.0,SOUTH EAST,24.9,495.7,18895,Q2
H81642,558,129,23.118279569892472,28.59083007388092,0.0,15.01,8.391346481550261,8.22606558775163,0.0,6.411492298270485,0.0,0.0,SOUTH EAST,33.9,548.6,2405,Q1
H81643,1220,436,35.73770491803279,58.608577766822776,0.0,21.32,8.260557487369782,5.170296645770051,2.619616968913592,5.170296645770051,0.0,0.0,SOUTH EAST,21.9,351.9,1408,Q3
H81644,3056,1169,38.25261780104712,32.53123034061292,0.0,8.68,9.066720162719305,10.231158486137035,1.6624016316164163,3.07852153926077,0.0,0.0,SOUTH EAST,19.1,393.8,3329,Q3
H81656,501,118,23.552894211576845,63.102537496462595,0.0,5.58,8.875275477917029,13.64552921395701,2.6096580639599227,3.802644608842547,0.0,0.0,SOUTH EAST,30.4,585.1,4120,Q1
H82003,1929,460,23.846552617936755,53.59532808724209,0.0,9.22,9.24829425740093,11.835496862694756,4.929317565507613,2.939619069655494,0.0,0.0,SOUTH EAST,20.8,345.0,3733,Q1
H82004,1283,245,19.095869056897897,37.53378859012662,1.0,13.13,8.516709741239698,13.153023962915409,1.1739007173467175,18.355538509612984,0.0,1.0,SOUTH EAST,24.3,443.2,2240,Q1
H82005,2692,733,27.228826151560177,57.720330354112455,1.0,9.61,9.47091457369846,10.267799461344326,2.87694016914867,5.836078628316026,0.0,0.0,SOUTH EAST,19.8,342.2,4437,Q2
H82011,4181,1556,37.21597703898589,45.3783151326053,0.0,16.78,9.662699668132252,9.397695105437814,9.389213430731225,8.269632426076909,0.0,0.0,SOUTH EAST,22.1,427.4,6756,Q3
H82012,4896,1354,27.655228758169933,65.67055621597947,0.0,22.74,9.585644051855787,11.236974097290611,6.559329410255823,3.737718434372352,0.0,0.0,SOUTH EAST,23.5,341.4,5263,Q2
H82014,5892,2507,42.54921928038018,56.51486844728661,0.0,15.01,9.493474618727756,7.202280346572573,8.217285934427464,8.578926880972412,0.0,0.0,SOUTH EAST,23.5,646.6,8723,Q4
H82017,4206,1838,43.69947693770804,57.031397552540916,0.0,9.11,9.938681740619494,9.074413609496494,5.715274118352192,12.840609662385306,0.0,0.0,SOUTH EAST,23.1,420.6,8329,Q4
H82020,2091,646,30.89430894308943,50.90325647729974,0.0,34.93,9.166867297001035,8.65792245093346,7.854127681796422,7.324948868096958,0.0,0.0,SOUTH EAST,25.6,203.4,1950,Q2
H82021,147,37,25.170068027210885,35.219910575782464,1.0,16.49,8.771887088041037,6.573303705234872,6.118546844090745,20.918815566120617,0.0,0.0,SOUTH EAST,34.5,601.8,4002,Q1
H82022,2933,990,33.75383566314354,48.949014058791306,1.0,9.96,9.37787254746392,10.933848300748489,4.871516569640416,3.4812228200104305,0.0,0.0,SOUTH EAST,22.7,553.1,6485,Q2
H82025,4611,1642,35.610496638473215,41.083507563645306,0.0,17.34,9.724046842116564,13.845495745374594,2.5526356457619763,3.2865183948309125,0.0,0.0,SOUTH EAST,24.2,481.9,8287,Q3
H82027,228,43,18.859649122807017,28.78036040741708,1.0,10.74,8.300031711779575,10.451954935387674,4.970178926441352,25.712392313618288,0.0,1.0,SOUTH EAST,19.4,447.4,1793,Q1
H82030,756,218,28.835978835978835,43.15509162795898,1.0,12.42,9.495550642039923,15.328642588390087,4.731681338805175,1.8497666108204631,0.0,0.0,SOUTH EAST,27.3,567.9,7616,Q2
H82031,618,237,38.3495145631068,43.9400841882756,1.0,13.7,8.81925882273528,20.50296331793147,6.466319201567293,13.267782994861935,0.0,1.0,SOUTH EAST,22.3,505.6,3549,Q3
H82034,7697,4313,56.034818760556064,48.95559302979202,0.0,12.8,10.22947044401445,8.87373606741776,7.468405446233617,7.350621982953077,0.0,0.0,SOUTH EAST,34.6,793.1,22145,Q4
H82035,2301,1490,64.75445458496306,58.74207634878152,0.0,7.19,9.307860229854848,7.843013938862516,3.579959482961933,6.4221570465334255,0.0,0.0,SOUTH EAST,21.0,381.5,4115,Q4
H82037,3877,1187,30.616456022697964,34.90055931235137,1.0,19.34,9.450268930251209,10.81428356053206,5.370429856757943,3.524344593841575,0.0,0.0,SOUTH EAST,18.3,491.3,6173,Q2
H82039,5968,1737,29.10522788203753,59.343892877429205,0.0,26.26,9.308034072572976,7.367146582020179,5.562483467180592,2.176623965536788,0.0,0.0,SOUTH EAST,24.0,671.0,7512,Q2
H82042,4336,1270,29.289667896678967,20.74474116913307,0.0,17.32,9.543545372226864,12.96151733081719,5.4272269072928365,11.465972339058355,0.0,1.0,SOUTH EAST,26.4,501.8,7094,Q2
H82045,720,437,60.69444444444444,47.51995077903042,0.0,20.49,9.951602885883847,22.91603065417147,9.637993886510744,6.391613390302984,0.0,0.0,SOUTH EAST,37.8,766.3,15837,Q4
H82050,3564,1991,55.8641975308642,57.25345116980098,0.0,21.18,9.270729671988969,15.196924768180752,3.866007687455872,3.5647603351376795,0.0,0.0,SOUTH EAST,23.5,355.2,3920,Q4
H82052,147,54,36.734693877551024,43.82298879168567,0.0,10.76,9.753923559980343,12.366747314429498,2.369108680925191,2.895577276299235,0.0,0.0,SOUTH EAST,29.7,540.0,9156,Q3
H82056,792,263,33.207070707070706,42.09093692937587,0.0,7.82,9.537525569622288,13.624997745829004,3.9411944938629113,4.777496740944565,0.0,0.0,SOUTH EAST,23.8,464.7,6931,Q2
H82057,5136,1457,28.36838006230529,59.99953472953246,0.0,8.33,9.980583615420608,11.785815958493258,2.8144347792543445,2.271298242598414,0.0,0.0,SOUTH EAST,24.7,317.4,7141,Q2
H82060,2195,725,33.029612756264235,31.712245253440166,1.0,11.93,9.223963816666464,9.105608075234697,8.86506749025862,2.946253883563784,0.0,1.0,SOUTH EAST,18.6,420.7,4242,Q2
H82063,3780,1609,42.56613756613756,33.494020926756356,0.0,8.56,9.702818708924116,12.602554440325113,2.9985129653093234,3.3896233521419408,0.0,0.0,SOUTH EAST,18.7,375.9,6515,Q4
H82064,3177,2063,64.9354737173434,45.90733243364822,0.0,24.18,9.350355905382823,11.519860904842975,4.28876734219582,3.871481870250299,0.0,0.0,SOUTH EAST,40.1,564.5,6608,Q4
H82065,713,541,75.8765778401122,39.60374639769452,0.0,17.35,9.58993481274878,13.475162911010646,8.209665741178885,9.331653392473331,0.0,0.0,SOUTH EAST,30.0,696.1,10587,Q4
H82072,2873,1165,40.5499477897668,61.36237923150675,0.0,8.02,9.512917214538223,8.413741294942765,3.231507195645347,2.14777002555403,0.0,0.0,SOUTH EAST,24.1,275.8,3758,Q3
H82077,4701,1739,36.99212933418421,30.156520889800504,0.0,16.36,9.464549680120182,4.885628793340787,3.763902981781521,12.698002365881877,0.0,0.0,SOUTH EAST,24.6,96.6,1335,Q3
H82078,2865,1735,60.55846422338569,39.022096074192646,0.0,12.72,9.25487546440832,14.427736819989638,8.008607978958276,8.73550392603515,0.0,0.0,SOUTH EAST,30.7,356.6,3689,Q4
H82084,1150,286,24.869565217391305,51.19509588887014,0.0,9.49,8.925753504431704,22.93335105705646,4.005361159073538,12.951140352905991,0.0,0.0,SOUTH EAST,22.9,511.7,4006,Q1
H82089,1405,546,38.86120996441281,43.36826888326708,0.0,8.97,9.292672764012968,11.518212097806568,8.104498917865202,1.841931572242092,0.0,0.0,SOUTH EAST,21.7,363.7,4194,Q3
H82096,244,102,41.80327868852459,48.35463865333502,0.0,18.04,8.635539031631383,5.133228699694986,3.837839438538304,8.670674287068021,0.0,0.0,SOUTH EAST,48.6,651.7,3566,Q4
H82098,2153,1210,56.200650255457504,54.44651379350483,0.0,29.21,9.255369504069035,8.67408605319971,7.724234626813354,0.0,0.0,0.0,SOUTH EAST,32.8,410.5,4194,Q4
H82100,106,63,59.43396226415094,40.94150461805647,0.0,8.86,9.100674304421746,8.213063532212468,4.657045083320933,3.2138074691266176,0.0,0.0,SOUTH EAST,50.6,613.3,5359,Q4
H82615,375,139,37.06666666666667,44.16092516145736,1.0,12.21,9.169561779291833,16.71816327589948,1.4443817535697236,6.444164749099431,0.0,1.0,SOUTH EAST,41.8,496.9,4976,Q3
H82640,5337,1331,24.93910436574855,59.48585139200975,0.0,7.67,9.69364062467742,10.72313306223981,4.090908156036388,1.0525774781312638,0.0,0.0,SOUTH EAST,21.5,296.5,4900,Q1
H83001,15280,3748,24.528795811518325,40.366616179269094,0.0,26.76,9.62366892643718,9.383698690008323,4.444909905688978,7.813869397478792,0.0,0.0,LONDON,24.9,365.0,5530,Q1
H83005,232,76,32.758620689655174,54.11976963701102,0.0,21.22,9.63890875446483,9.03331578083352,2.3278159900546664,3.265891090349444,0.0,0.0,LONDON,29.5,559.2,8288,Q2
H83010,450,80,17.77777777777778,48.14894532931554,0.0,25.26,8.81022343686112,3.5807979708811497,5.530343531810664,5.967996618135249,0.0,0.0,LONDON,29.8,455.5,3062,Q1
H83011,177,28,15.819209039548022,46.293857647626375,0.0,32.84,8.973066202068248,5.138770034547242,1.6227694843269629,4.733077662197712,0.0,0.0,LONDON,32.6,436.5,3481,Q1
H83012,4037,1473,36.48749071092395,63.97478503196579,0.0,32.6,9.203760438281416,9.980119617155848,4.187462776710594,5.556440992173672,0.0,0.0,LONDON,23.2,569.5,5339,Q3
H83013,5854,1740,29.72326614280833,32.175563400844105,0.0,11.52,9.846881927057009,11.953014216198104,3.132385622067799,0.7337119471586302,0.0,0.0,LONDON,22.0,325.9,6313,Q2
H83017,2217,798,35.994587280108256,41.84203972355395,0.0,28.6,9.547669384317375,7.51736606694262,5.043296221809878,7.555428679703111,0.0,0.0,LONDON,24.5,348.4,4677,Q3
H83021,947,358,37.80359028511088,39.62470242262988,0.0,31.84,8.753252967996994,6.739058901480751,3.7064823944718657,1.0108588351431391,0.0,0.0,LONDON,25.8,435.9,2562,Q3
H83023,164,41,25.0,38.29011023871838,0.0,25.6,8.799724521540451,7.43821382452349,3.3773511414894024,0.1608262438276646,0.0,0.0,LONDON,37.4,554.5,3583,Q1
H83028,136,56,41.1764705882353,35.49661228086167,0.0,33.13,9.199018183890372,8.77074395907256,1.186693525272021,7.093190840883615,0.0,0.0,LONDON,26.3,573.2,5586,Q3
H83029,1659,591,35.62386980108499,60.715105789732654,0.0,9.18,8.485324055741843,11.430537873292266,2.532778139646925,3.083382086100692,0.0,0.0,LONDON,24.8,682.6,3342,Q3
H83030,641,170,26.521060842433695,43.09985574611316,0.0,31.29,8.119224911734696,10.322324509069254,3.3349048410709417,6.431602193493959,0.0,0.0,LONDON,22.9,513.0,1678,Q1
H83037,1638,648,39.56043956043956,49.40230073279568,0.0,19.99,8.952616159133042,7.315311040469284,6.349137884986575,6.62518735779678,0.0,0.0,LONDON,24.7,447.0,3392,Q3
H83609,272,53,19.485294117647054,64.87041313831152,0.0,25.88,8.511795315729644,9.437471724114818,0.0,18.231479463109743,0.0,0.0,LONDON,29.3,434.6,2189,Q1
H83627,623,156,25.040128410914928,49.56778606965174,0.0,19.69,8.961398127840333,8.82475549142216,2.63374485682219,3.00999412025012,0.0,0.0,LONDON,29.3,452.8,3654,Q1
H84006,4626,1576,34.06830955469088,44.02324080051646,0.0,10.69,9.766215840295882,14.025695933007034,1.6365861123432242,2.9978586719944933,0.0,0.0,LONDON,22.0,328.4,5783,Q3
H84015,3000,814,27.133333333333333,41.84404703680864,0.0,9.9,9.104692778078304,9.513841936111293,3.289833192860914,2.845261139771601,0.0,0.0,LONDON,19.1,291.7,2629,Q2
H84016,2266,698,30.803177405119158,31.2886498507903,0.0,10.46,9.75457659358641,17.066563503372908,9.098866026741458,4.688701370922894,0.0,0.0,LONDON,21.3,508.0,8416,Q2
H84017,167,58,34.73053892215569,51.22858210415814,0.0,11.09,9.464051924856811,11.007655701427684,2.027726050589696,2.131181460273122,0.0,0.0,LONDON,30.9,538.5,6729,Q3
H84027,4626,1261,27.2589710332901,53.36480514262756,0.0,11.67,9.829706450031624,10.791548916700307,3.689050374915893,2.985690575158121,0.0,0.0,LONDON,23.7,389.7,6918,Q2
H84031,409,105,25.672371638141808,32.17434762431728,0.0,12.89,8.675748442576143,14.08183874098622,4.096203899927464,0.0,0.0,0.0,LONDON,25.3,557.1,3232,Q1
