GP_CODE,total_oc_submissions,TOTAL_PATIENTS,oc_rate,tertile,REGION_NAME,SUPPLIER
C82116,9.0,5105,0.0881488736532811,Low,MIDLANDS,"ACCURX LIMITED, RAPID HEALTH"
C82119,583.0,3293,8.852110537503796,High,MIDLANDS,Klinik Healthcare Solutions UK Ltd
C82120,261.0,3946,3.3071464774455146,Mid,MIDLANDS,"ACCURX LIMITED, RAPID HEALTH"
C82121,422.0,14846,1.4212582513808434,Low,MIDLANDS,ACCURX LIMITED
C82124,1707.0,24641,3.4637392962947935,Mid,MIDLANDS,ECONSULT HEALTH LIMITED
C82600,17.0,6234,0.13634905357715751,Low,MIDLANDS,ACCURX LIMITED
C82610,146.0,6819,1.0705382020824168,Low,MIDLANDS,ACCURX LIMITED
C82611,103.0,6982,0.7376109997135492,Low,MIDLANDS,ACCURX LIMITED
C82614,1075.0,4290,12.529137529137529,High,MIDLANDS,TPP
C82620,33.0,2331,0.7078507078507079,Low,MIDLANDS,TPP
C82624,2081.0,8294,12.545213407282374,High,MIDLANDS,TPP
C82627,1292.0,8230,7.849331713244228,Mid,MIDLANDS,ACCURX LIMITED
C82628,47.0,3532,0.6653454133635334,Low,MIDLANDS,ACCURX LIMITED
C82631,1136.0,7074,8.029403449250777,Mid,MIDLANDS,"ACCURX LIMITED, RAPID HEALTH"
C82634,1600.0,6439,12.424289485945023,High,MIDLANDS,ACCURX LIMITED
C82639,10.0,10195,0.04904364884747425,Low,MIDLANDS,ACCURX LIMITED
C82642,3.0,9586,0.01564781973711663,Low,MIDLANDS,ACCURX LIMITED
C82643,36.0,14314,0.12575101299427133,Low,MIDLANDS,ACCURX LIMITED
C82644,163.0,5076,1.6055949566587864,Mid,MIDLANDS,ACCURX LIMITED
C82649,313.0,5790,2.70293609671848,Mid,MIDLANDS,ACCURX LIMITED
C82650,114.0,5400,1.0555555555555556,Low,MIDLANDS,ACCURX LIMITED
C82651,9.0,3787,0.11882756799577501,Low,MIDLANDS,ACCURX LIMITED
C82653,40.0,2050,0.975609756097561,Low,MIDLANDS,TPP
C82659,433.0,2891,7.488758215150466,Mid,MIDLANDS,Klinik Healthcare Solutions UK Ltd
C82660,1791.0,7470,11.987951807228914,High,MIDLANDS,Klinik Healthcare Solutions UK Ltd
C82662,9.0,8669,0.05190910139577807,Low,MIDLANDS,ACCURX LIMITED
C82667,2009.0,8188,12.267953102100634,High,MIDLANDS,"ACCURX LIMITED, RAPID HEALTH"
C82669,695.0,4192,8.28959923664122,Mid,MIDLANDS,ACCURX LIMITED
C82671,95.0,8295,0.5726341169379144,Low,MIDLANDS,Klinik Healthcare Solutions UK Ltd
C82676,1592.0,7503,10.609089697454353,High,MIDLANDS,ACCURX LIMITED
C82678,1386.0,5529,12.533912099837222,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C82680,1131.0,4749,11.907770056854075,High,MIDLANDS,TPP
C83001,5657.0,27293,10.363463159051772,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C83002,1642.0,8709,9.427029509702608,High,MIDLANDS,TPP
C83003,4882.0,21017,11.614407384498264,High,MIDLANDS,ACCURX LIMITED
C83004,3603.0,11558,15.58660667935629,High,MIDLANDS,ACCURX LIMITED
C83005,89.0,7287,0.6106765472759709,Low,MIDLANDS,ACCURX LIMITED
C83007,8222.0,26820,15.328113348247578,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C83008,2360.0,7814,15.101100588686972,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83009,2656.0,8562,15.510394767577669,High,MIDLANDS,ACCURX LIMITED
C83010,708.0,18620,1.9011815252416757,Mid,MIDLANDS,TPP
C83011,4121.0,12552,16.415710643722115,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83013,2296.0,7937,14.463903237999242,High,MIDLANDS,ACCURX LIMITED
C83014,2314.0,10223,11.31761713782647,High,MIDLANDS,ACCURX LIMITED
C83015,703.0,8712,4.034664830119376,Mid,MIDLANDS,ACCURX LIMITED
C83018,3337.0,12009,13.893746356898992,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83019,135.0,22273,0.3030575135814663,Low,MIDLANDS,CONTINUUM HEALTH LIMITED
C83020,3581.0,10302,17.380120364977675,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83022,402.0,22990,0.8742931709438887,Low,MIDLANDS,ACCURX LIMITED
C83023,3694.0,17479,10.566966073574005,High,MIDLANDS,TPP
C83024,938.0,3726,12.587224906065487,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83025,1962.0,18846,5.2053486150907355,Mid,MIDLANDS,ACCURX LIMITED
C83026,2183.0,23204,4.703930356835029,Mid,MIDLANDS,ACCURX LIMITED
C83027,3166.0,10345,15.302078298695022,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C83028,352.0,7899,2.228130143056083,Mid,MIDLANDS,ACCURX LIMITED
C83029,142.0,4317,1.644660643965717,Mid,MIDLANDS,"ACCURX LIMITED, TPP"
C83030,1940.0,5237,18.52205461141875,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83031,4924.0,12152,20.260039499670835,High,MIDLANDS,TPP
C83032,2599.0,6918,18.784330731425264,High,MIDLANDS,ACCURX LIMITED
C83033,246.0,3767,3.26519777010884,Mid,MIDLANDS,ACCURX LIMITED
C83035,3597.0,12642,14.226388229710489,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C83036,2854.0,8374,17.040840697396703,High,MIDLANDS,ACCURX LIMITED
C83037,2720.0,9884,13.759611493322542,High,MIDLANDS,ACCURX LIMITED
C83038,1937.0,8009,12.092645773504806,High,MIDLANDS,ACCURX LIMITED
C83039,1735.0,5618,15.441438234247062,High,MIDLANDS,ACCURX LIMITED
C83040,3930.0,14590,13.4681288553804,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83041,449.0,7651,2.934256959874526,Mid,MIDLANDS,ACCURX LIMITED
C83042,156.0,7001,1.1141265533495215,Low,MIDLANDS,ACCURX LIMITED
C83043,3958.0,10608,18.655731523378584,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83044,3008.0,12519,12.013739116542855,High,MIDLANDS,ACCURX LIMITED
C83045,337.0,16685,1.0098891219658375,Low,MIDLANDS,TPP
C83046,79.0,6121,0.6453193922561673,Low,MIDLANDS,TPP
C83048,4638.0,13220,17.54160363086233,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83049,16.0,9473,0.08445054365037476,Low,MIDLANDS,TPP
C83051,214.0,8757,1.2218796391458262,Low,MIDLANDS,ACCURX LIMITED
C83052,1186.0,4175,14.203592814371257,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83053,87.0,2440,1.7827868852459017,Mid,MIDLANDS,ACCURX LIMITED
C83054,5373.0,16056,16.732062780269057,High,MIDLANDS,ACCURX LIMITED
C83055,102.0,6221,0.8198038900498312,Low,MIDLANDS,ACCURX LIMITED
C83056,3771.0,14128,13.345838052095129,High,MIDLANDS,TPP
C83057,227.0,8363,1.357168480210451,Low,MIDLANDS,ACCURX LIMITED
C83058,703.0,9343,3.762174890292198,Mid,MIDLANDS,ACCURX LIMITED
C83059,3063.0,14079,10.87790326017473,High,MIDLANDS,ACCURX LIMITED
C83060,3701.0,15435,11.988986070618724,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83061,140.0,9031,0.7751079614660613,Low,MIDLANDS,"ACCURX LIMITED, TPP"
C83062,956.0,5916,8.07978363759297,Mid,MIDLANDS,TPP
C83063,68.0,15826,0.21483634525464423,Low,MIDLANDS,ACCURX LIMITED
C83064,4035.0,14220,14.187763713080168,High,MIDLANDS,ACCURX LIMITED
C83065,3203.0,9654,16.588978661694632,High,MIDLANDS,ACCURX LIMITED
C83067,2024.0,7054,14.346470087893394,High,MIDLANDS,ACCURX LIMITED
C83072,2312.0,9580,12.066805845511483,High,MIDLANDS,TPP
C83073,2338.0,8332,14.03024483917427,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C83074,1860.0,4993,18.626076507109953,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83075,3619.0,10387,17.420814479638008,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83078,3659.0,8851,20.66998079313072,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83079,2659.0,7346,18.098284780833104,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83080,1679.0,5833,14.392250985770616,High,MIDLANDS,ACCURX LIMITED
C83082,479.0,10786,2.220470980901168,Mid,MIDLANDS,ACCURX LIMITED
C83083,2430.0,7652,15.87820177731312,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83085,2971.0,13465,11.03230597846268,High,MIDLANDS,ACCURX LIMITED
C83611,217.0,7229,1.5008991561765113,Low,MIDLANDS,ACCURX LIMITED
C83613,56.0,5320,0.5263157894736842,Low,MIDLANDS,ACCURX LIMITED
C83614,74.0,3613,1.0240797121505676,Low,MIDLANDS,"ACCURX LIMITED, TPP"
C83617,2598.0,9238,14.061485169950206,High,MIDLANDS,ACCURX LIMITED
C83626,2252.0,11028,10.210373594486763,High,MIDLANDS,ACCURX LIMITED
C83634,1062.0,5004,10.611510791366907,High,MIDLANDS,ACCURX LIMITED
C83635,2231.0,5339,20.893425735156395,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C83641,94.0,4005,1.1735330836454432,Low,MIDLANDS,ACCURX LIMITED
C83643,21.0,2381,0.4409911801763965,Low,MIDLANDS,ACCURX LIMITED
C83649,1142.0,5100,11.196078431372548,High,MIDLANDS,"ACCURX LIMITED, TPP"
C83650,30.0,4193,0.3577390889577868,Low,MIDLANDS,ACCURX LIMITED
C84001,7482.0,31332,11.939869781692838,High,MIDLANDS,TPP
C84004,2133.0,9763,10.923896343337088,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C84005,8386.0,28150,14.895204262877442,High,MIDLANDS,TPP
C84008,1480.0,6243,11.853275668748998,High,MIDLANDS,ACCURX LIMITED
C84009,366.0,13646,1.3410523230250624,Low,MIDLANDS,ACCURX LIMITED
C84010,4386.0,18812,11.657452689772485,High,MIDLANDS,TPP
C84011,149.0,9027,0.8253018721612939,Low,MIDLANDS,ACCURX LIMITED
C84012,210.0,11962,0.8777796355124561,Low,MIDLANDS,ACCURX LIMITED
C84013,468.0,15901,1.47160555939878,Low,MIDLANDS,ACCURX LIMITED
C84014,171.0,11799,0.7246376811594203,Low,MIDLANDS,ACCURX LIMITED
C84016,2779.0,15856,8.763244197780022,High,MIDLANDS,RAPID HEALTH
C84017,7409.0,26850,13.797020484171322,High,MIDLANDS,TPP
C84018,989.0,12388,3.9917662253793993,Mid,MIDLANDS,TPP
C84019,268.0,12274,1.0917386345119766,Low,MIDLANDS,ACCURX LIMITED
C84020,186.0,6926,1.3427663875252671,Low,MIDLANDS,ACCURX LIMITED
C84021,3528.0,13083,13.483146067415731,High,MIDLANDS,ACCURX LIMITED
C84023,819.0,40954,0.9999023294427895,Low,MIDLANDS,ACCURX LIMITED
C84024,6840.0,29665,11.528737569526378,High,MIDLANDS,ACCURX LIMITED
C84025,202.0,8103,1.2464519313834381,Low,MIDLANDS,ACCURX LIMITED
C84026,1331.0,12752,5.218789209535759,Mid,MIDLANDS,TPP
C84028,1854.0,7714,12.01711174487944,High,MIDLANDS,TPP
C84029,3041.0,22436,6.777054733464075,Mid,MIDLANDS,TPP
C84030,407.0,12027,1.6920262742163465,Mid,MIDLANDS,TPP
C84032,3748.0,17813,10.520406444731375,High,MIDLANDS,TPP
C84033,123.0,9344,0.6581763698630138,Low,MIDLANDS,TPP
C84034,99.0,8742,0.5662319835277968,Low,MIDLANDS,ACCURX LIMITED
C84035,585.0,11480,2.547909407665505,Mid,MIDLANDS,ACCURX LIMITED
C84036,185.0,18966,0.4877148581672467,Low,MIDLANDS,ACCURX LIMITED
C84037,3193.0,12658,12.612577026386477,High,MIDLANDS,ACCURX LIMITED
C84039,384.0,12185,1.5757078375051292,Low,MIDLANDS,TPP
C84042,133.0,7140,0.9313725490196079,Low,MIDLANDS,ACCURX LIMITED
C84043,1340.0,12632,5.303989867004434,Mid,MIDLANDS,ACCURX LIMITED
C84044,49.0,10613,0.23084895882408368,Low,MIDLANDS,ACCURX LIMITED
C84045,349.0,8036,2.171478347436536,Mid,MIDLANDS,ACCURX LIMITED
C84046,2409.0,9136,13.184106830122591,High,MIDLANDS,TPP
C84047,2455.0,10631,11.546420844699464,High,MIDLANDS,TPP
C84049,1897.0,12142,7.811727886674353,Mid,MIDLANDS,TPP
C84051,4908.0,19104,12.845477386934672,High,MIDLANDS,ACCURX LIMITED
C84053,4077.0,16855,12.094334025511717,High,MIDLANDS,ACCURX LIMITED
C84055,1347.0,11215,6.005349977708426,Mid,MIDLANDS,ECONSULT HEALTH LIMITED
C84057,74.0,4400,0.840909090909091,Low,MIDLANDS,ACCURX LIMITED
C84059,1693.0,13029,6.497045053342544,Mid,MIDLANDS,ACCURX LIMITED
C84060,103.0,8571,0.6008633765021585,Low,MIDLANDS,ACCURX LIMITED
C84061,332.0,9648,1.7205638474295193,Mid,MIDLANDS,ACCURX LIMITED
C84063,2012.0,8582,11.72220927522722,High,MIDLANDS,TPP
C84064,815.0,10564,3.857440363498675,Mid,MIDLANDS,TPP
C84065,275.0,5172,2.6585460170146944,Mid,MIDLANDS,ACCURX LIMITED
C84066,924.0,10532,4.386631219141664,Mid,MIDLANDS,TPP
C84067,80.0,5566,0.7186489399928135,Low,MIDLANDS,ACCURX LIMITED
C84069,299.0,13125,1.139047619047619,Low,MIDLANDS,ACCURX LIMITED
C84072,1425.0,10509,6.779902940336855,Mid,MIDLANDS,Blinx Healthcare
C84074,83.0,5354,0.7751214045573402,Low,MIDLANDS,TPP
C84076,31.0,4068,0.3810226155358899,Low,MIDLANDS,Engage Health Systems Limited
C84077,4439.0,18845,11.777659856725922,High,MIDLANDS,TPP
C84078,4349.0,13068,16.63988368533823,High,MIDLANDS,ACCURX LIMITED
C84080,462.0,13791,1.6750054383293453,Mid,MIDLANDS,TPP
C84081,69.0,6938,0.49726145863361193,Low,MIDLANDS,ACCURX LIMITED
C84084,285.0,8553,1.6660820764643982,Mid,MIDLANDS,ACCURX LIMITED
C84085,249.0,10808,1.1519245003700962,Low,MIDLANDS,ACCURX LIMITED
C84086,3321.0,15119,10.982869237383424,High,MIDLANDS,TPP
C84087,421.0,5625,3.7422222222222223,Mid,MIDLANDS,ACCURX LIMITED
C84090,1655.0,9300,8.89784946236559,High,MIDLANDS,RAPID HEALTH
C84091,173.0,8791,0.9839608690706404,Low,MIDLANDS,ACCURX LIMITED
C84092,47.0,5278,0.44524441076165217,Low,MIDLANDS,ACCURX LIMITED
C84094,7189.0,24265,14.81351741191016,High,MIDLANDS,CONTINUUM HEALTH LIMITED
C84095,205.0,7072,1.4493778280542986,Low,MIDLANDS,ACCURX LIMITED
C84101,39.0,3694,0.5278830536004331,Low,MIDLANDS,ACCURX LIMITED
C84105,2592.0,7408,17.494600431965445,High,MIDLANDS,ACCURX LIMITED
C84106,353.0,8237,2.1427704261260168,Mid,MIDLANDS,ACCURX LIMITED
C84107,1251.0,6931,9.02467176453614,High,MIDLANDS,TPP
C84112,42.0,3809,0.5513258072985036,Low,MIDLANDS,ACCURX LIMITED
C84113,123.0,7429,0.827836855566025,Low,MIDLANDS,ACCURX LIMITED
C84115,172.0,9934,0.865713710489229,Low,MIDLANDS,TPP
C84116,121.0,8344,0.725071907957814,Low,MIDLANDS,ACCURX LIMITED
C84117,2746.0,20127,6.821682317285239,Mid,MIDLANDS,ACCURX LIMITED
C84120,489.0,15781,1.549331474558013,Low,MIDLANDS,TPP
C84122,195.0,10842,0.8992805755395683,Low,MIDLANDS,ACCURX LIMITED
C84123,91.0,4403,1.0333863275039745,Low,MIDLANDS,ACCURX LIMITED
C84129,1487.0,9802,7.585186696592531,Mid,MIDLANDS,ACCURX LIMITED
C84131,514.0,8647,2.9721290621024634,Mid,MIDLANDS,TPP
C84136,51.0,4827,0.5282784338098198,Low,MIDLANDS,ACCURX LIMITED
C84140,102.0,4953,1.029678982434888,Low,MIDLANDS,ACCURX LIMITED
C84142,55.0,5232,0.525611620795107,Low,MIDLANDS,TPP
C84144,79.0,5098,0.7748136524127109,Low,MIDLANDS,ACCURX LIMITED
C84150,71.0,4872,0.7286535303776682,Low,MIDLANDS,ACCURX LIMITED
C84151,20.0,3551,0.28161081385525205,Low,MIDLANDS,ACCURX LIMITED
C84605,305.0,17717,0.8607552068634645,Low,MIDLANDS,ACCURX LIMITED
C84613,3366.0,12229,13.762368141303458,High,MIDLANDS,TPP
C84619,353.0,6858,2.5736366287547385,Mid,MIDLANDS,ACCURX LIMITED
C84621,249.0,5325,2.338028169014085,Mid,MIDLANDS,ACCURX LIMITED
C84624,1030.0,5682,9.063709961281239,High,MIDLANDS,RAPID HEALTH
C84628,262.0,8023,1.632805683659479,Mid,MIDLANDS,ACCURX LIMITED
C84629,28.0,4324,0.32377428307123035,Low,MIDLANDS,TPP
C84637,249.0,9723,1.2804689910521445,Low,MIDLANDS,ACCURX LIMITED
C84646,1734.0,6375,13.6,High,MIDLANDS,ACCURX LIMITED
C84654,1012.0,4599,11.002391824309631,High,MIDLANDS,ACCURX LIMITED
C84656,872.0,8650,5.040462427745664,Mid,MIDLANDS,ACCURX LIMITED
C84658,2065.0,10465,9.866220735785953,High,MIDLANDS,RAPID HEALTH
C84660,50.0,4524,0.5526083112290009,Low,MIDLANDS,ACCURX LIMITED
C84664,215.0,5032,2.1363275039745626,Mid,MIDLANDS,ACCURX LIMITED
C84667,976.0,6101,7.998688739550895,Mid,MIDLANDS,TPP
C84676,69.0,8390,0.4112038140643624,Low,MIDLANDS,ACCURX LIMITED
C84679,35.0,4470,0.39149888143176736,Low,MIDLANDS,ACCURX LIMITED
C84682,73.0,5057,0.7217718014633181,Low,MIDLANDS,ACCURX LIMITED
C84683,1345.0,11437,5.880038471627175,Mid,MIDLANDS,Blinx Healthcare
C84691,1950.0,9018,10.81170991350632,High,MIDLANDS,ACCURX LIMITED
C84692,76.0,2704,1.4053254437869822,Low,MIDLANDS,ACCURX LIMITED
C84693,82.0,5194,0.7893723527146708,Low,MIDLANDS,ACCURX LIMITED
C84694,33.0,4694,0.35151256923732427,Low,MIDLANDS,ACCURX LIMITED
C84695,999.0,4517,11.05822448527784,High,MIDLANDS,ACCURX LIMITED
C84696,35.0,4871,0.35926914391295417,Low,MIDLANDS,TPP
C84703,262.0,6917,1.8938846320659244,Mid,MIDLANDS,ACCURX LIMITED
C84704,641.0,8193,3.9118759917002315,Mid,MIDLANDS,ACCURX LIMITED
C84705,1697.0,8048,10.542992047713717,High,MIDLANDS,EVERGREEN HEALTH SOLUTIONS
C84714,161.0,6117,1.316004577407226,Low,MIDLANDS,ACCURX LIMITED
C85001,561.0,4452,6.300539083557952,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85003,465.0,13258,1.7536581686528887,Mid,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
C85004,3564.0,16298,10.933856914958891,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85005,68.0,7307,0.4653072396332284,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85006,334.0,5613,2.9752360591484055,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85007,4153.0,10476,19.821496754486446,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85008,198.0,12835,0.7713283989092325,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85009,228.0,7518,1.5163607342378291,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85010,6995.0,16669,20.982062511248426,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85013,3617.0,11033,16.391733889241365,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85014,59.0,9791,0.3012971095904402,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85016,2619.0,10810,12.113783533765034,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85017,254.0,11736,1.0821404226312201,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85018,257.0,7364,1.744975556762629,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85019,241.0,11408,1.0562762973352036,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85020,2311.0,12099,9.550376064137533,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85022,253.0,13174,0.9602246849855776,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85023,153.0,11465,0.6672481465329263,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85024,97.0,6285,0.771678599840891,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85028,24.0,3688,0.32537960954446854,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85030,362.0,10077,1.796169494889352,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85033,1352.0,11129,6.074220504986971,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85614,43.0,4627,0.4646639291117355,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85619,411.0,8709,2.359627971064416,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85622,10.0,2295,0.21786492374727673,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C85623,70.0,5736,0.6101813110181311,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86001,3834.0,16706,11.474919190709924,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86002,1871.0,8265,11.31881427707199,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86003,297.0,9753,1.5226084281759458,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86005,132.0,4710,1.4012738853503186,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86006,225.0,10399,1.0818347918069047,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86007,959.0,19434,2.467325306164454,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86009,104.0,7449,0.6980802792321117,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86011,692.0,14016,2.468607305936073,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86012,75.0,5508,0.6808278867102396,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86013,117.0,8650,0.676300578034682,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86015,425.0,8301,2.5599325382484035,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86016,1544.0,9151,8.436236476887773,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86017,925.0,15785,2.9299968324358567,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86018,143.0,9915,0.7211296016137166,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86019,5824.0,16637,17.503155616998257,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86020,1945.0,8653,11.23887669016526,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86021,126.0,6226,1.0118856408609058,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86023,821.0,13910,2.9511143062544933,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86024,4611.0,12005,19.204498125780923,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86025,103.0,6537,0.7878231604711641,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86026,154.0,4997,1.5409245547328396,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86029,256.0,13922,0.9194081310156585,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86032,1742.0,5488,15.870991253644315,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86033,2563.0,5163,24.820840596552394,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86034,2606.0,10021,13.002694341882048,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86037,148.0,9306,0.7951859015688802,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86038,495.0,9510,2.6025236593059935,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86605,129.0,7819,0.8249136718250416,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86609,5708.0,20079,14.213855271676874,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86611,75.0,6977,0.5374802923892791,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86614,75.0,9699,0.3866377977111043,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86616,49.0,3746,0.6540309663641218,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86621,125.0,4522,1.3821318000884564,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86625,44.0,1720,1.2790697674418605,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C86626,1381.0,2783,24.811354653251886,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87002,5750.0,21145,13.596594939702058,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87003,1763.0,11354,7.763783688567907,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87004,150.0,12034,0.6232341698520857,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87005,449.0,19005,1.1812680873454355,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87006,233.0,15190,0.7669519420671495,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87007,2592.0,11690,11.08639863130881,High,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
C87008,548.0,16142,1.6974352620493125,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87009,2477.0,10722,11.55101660138034,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87010,56.0,4724,0.5927180355630821,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87012,554.0,15601,1.7755272097942438,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87013,59.0,6536,0.45134638922888615,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87014,2490.0,9583,12.991756234999476,High,NORTH EAST AND YORKSHIRE,CONTINUUM HEALTH LIMITED
C87016,2252.0,12263,9.182092473293647,High,NORTH EAST AND YORKSHIRE,CONTINUUM HEALTH LIMITED
C87017,3640.0,12854,14.15901664851408,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87018,81.0,7710,0.5252918287937743,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87020,53.0,5109,0.5186925034253278,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87022,86.0,8614,0.4991873693986533,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87024,110.0,4287,1.2829484487986937,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87029,3134.0,12587,12.449352506554382,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87030,199.0,9406,1.057835424197321,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87031,412.0,3940,5.228426395939087,Mid,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
C87603,90.0,4068,1.1061946902654867,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87604,64.0,5958,0.5370929842228935,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
C87608,106.0,5858,0.904745646978491,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
