month,gp_code,gp_name,inb_total,ans_total,pct_u2_total,inb_core,ans_core,pct_u2_core,inb_810,ans_810,pct_u2_810
2026-06-01,G82022,SPELDHURST & GREGGSWOOD MEDICAL GROUP,5152.0,3267.0,0.666,5044.0,3267.0,0.666,1133.0,825.0,0.657
2026-06-01,G82137,ST ANDREWS MEDICAL CENTRE,3594.0,2286.0,0.58,3518.0,2275.0,0.578,781.0,532.0,0.607
2026-06-01,G82025,THE WELLS MEDICAL PRACTICE,5704.0,2506.0,0.332,5590.0,2506.0,0.332,1133.0,533.0,0.343
2026-06-01,G82155,WATERFIELD HOUSE SURGERY,2694.0,1922.0,0.766,2604.0,1915.0,0.766,596.0,445.0,0.715
2026-06-01,G82666,BIRCHINGTON MEDICAL CENTRE,8451.0,4419.0,0.471,7658.0,4307.0,0.47,1794.0,1047.0,0.468
2026-06-01,G82067,OLD ROAD WEST SURGERY,6634.0,2893.0,0.723,6538.0,2893.0,0.723,3011.0,526.0,0.373
2026-06-01,G82219,ST PETER'S SURGERY,4717.0,2890.0,0.635,3945.0,2647.0,0.644,1292.0,834.0,0.586
2026-06-01,Unassigned,Unmapped,32591.0,11250.0,0.292,31346.0,11187.0,0.29,6388.0,1830.0,0.239
2026-06-01,G82158,HOWELL SURGERY,2561.0,1688.0,0.812,2442.0,1688.0,0.812,770.0,596.0,0.834
2026-06-01,G82170,LAMBERHURST,1945.0,1502.0,0.931,1883.0,1502.0,0.931,492.0,404.0,0.918
2026-06-01,G82215,MARDEN MEDICAL CENTRE,2908.0,1527.0,0.629,2864.0,1527.0,0.629,657.0,367.0,0.594
2026-06-01,G82224,OLD PARSONAGE SURGERY,2802.0,1868.0,0.62,2550.0,1859.0,0.62,747.0,527.0,0.533
2026-06-01,G82235,OLD SCHOOL SURGERY,2789.0,1586.0,0.583,2742.0,1586.0,0.583,557.0,261.0,0.559
2026-06-01,G82733,ORCHARD END,2246.0,1560.0,0.915,2201.0,1556.0,0.915,534.0,427.0,0.885
2026-06-01,G82055,WEALD VIEW MEDICAL PRACTICE - HAWKHURST,7697.0,3649.0,0.703,7597.0,3649.0,0.703,2638.0,1082.0,0.577
2026-06-01,G82141,YALDING,4836.0,2920.0,0.468,4480.0,2920.0,0.468,1147.0,727.0,0.38
2026-06-01,Y02676,BRIGHTON STATION HEALTH CENTRE,3632.0,2168.0,0.545,2855.0,1866.0,0.519,1023.0,676.0,0.428
2026-06-01,G81076,SALTDEAN AND ROTTINGDEAN MED PRACTICE,6986.0,3948.0,0.532,6773.0,3940.0,0.532,1490.0,812.0,0.534
2026-06-01,G81694,SHIP STREET SURGERY,1819.0,1409.0,0.841,1701.0,1409.0,0.841,650.0,590.0,0.731
2026-06-01,G81075,THE AVENUE SURGERY,3458.0,2103.0,0.568,3412.0,2103.0,0.568,953.0,578.0,0.486
2026-06-01,G81006,ARDINGLY COURT SURGERY,3933.0,2300.0,0.68,3485.0,2300.0,0.68,1686.0,835.0,0.48
2026-06-01,G81669,BROADWAY SURGERY,2079.0,1303.0,0.619,2043.0,1303.0,0.619,772.0,378.0,0.365
2026-06-01,G81028,PARK CRESCENT HEALTH CENTRE,8010.0,2589.0,0.537,7532.0,2589.0,0.537,3642.0,412.0,0.252
2026-06-01,G81054,PAVILION SURGERY,6032.0,4155.0,0.688,5714.0,4155.0,0.688,1392.0,1242.0,0.824
2026-06-01,G81011,ST. PETER'S MEDICAL CENTRE,11076.0,2449.0,0.287,10639.0,2449.0,0.287,3598.0,526.0,0.23
2026-06-01,G81065,WOODINGDEAN MEDICAL CENTRE,1814.0,1508.0,0.934,1731.0,1504.0,0.934,525.0,350.0,0.874
2026-06-01,G81034,CHARTER MEDICAL CENTRE,13700.0,5461.0,0.701,12538.0,5402.0,0.7,4507.0,1193.0,0.571
2026-06-01,G81070,TRINITY MEDICAL CENTRE,9712.0,2712.0,0.127,9422.0,2712.0,0.127,2732.0,636.0,0.212
2026-06-01,G81014,CARDEN SURGERY,5033.0,2168.0,0.482,4942.0,2168.0,0.482,1717.0,704.0,0.466
2026-06-01,G81044,MONTPELIER SURGERY,6052.0,2554.0,0.812,5251.0,2553.0,0.812,3513.0,1121.0,0.609
2026-06-01,G81071,UNIVERSITY OF SUSSEX HEALTH CENTRE,2618.0,2062.0,0.774,2583.0,2062.0,0.774,723.0,562.0,0.708
2026-06-01,G81042,BEACONSFIELD MEDICAL PRACTICE,4765.0,3196.0,0.513,4620.0,3189.0,0.513,1012.0,606.0,0.454
2026-06-01,G81018,PRESTON PARK SURGERY,6246.0,1516.0,0.229,6131.0,1516.0,0.229,1868.0,439.0,0.253
2026-06-01,G81038,STANFORD MEDICAL CENTRE,7922.0,5032.0,0.523,7391.0,4975.0,0.521,2856.0,1519.0,0.386
2026-06-01,G81646,THE HAVEN PRACTICE,1128.0,918.0,0.964,1101.0,918.0,0.964,332.0,272.0,0.967
2026-06-01,G81036,WARMDENE SURGERY,5288.0,3265.0,0.696,4817.0,3188.0,0.694,1303.0,915.0,0.626
2026-06-01,G81001,HOVE MEDICAL CENTRE,3599.0,2290.0,0.827,3529.0,2290.0,0.827,943.0,539.0,0.776
2026-06-01,G81073,MILE OAK MEDICAL CENTRE,3423.0,1466.0,0.374,3332.0,1466.0,0.374,744.0,272.0,0.371
2026-06-01,G81046,PORTSLADE HEALTH CENTRE,4678.0,3041.0,0.41,4573.0,3036.0,0.41,1110.0,700.0,0.407
2026-06-01,G81083,WISH PARK SURGERY,7849.0,2911.0,0.298,7617.0,2898.0,0.296,1947.0,713.0,0.203
2026-06-01,H82014,COPPICE SURGERY,17560.0,3088.0,0.273,16592.0,3088.0,0.273,4519.0,961.0,0.217
2026-06-01,H82039,PARK SURGERY,7195.0,2679.0,0.355,6803.0,2679.0,0.355,1748.0,634.0,0.315
2026-06-01,H82007,WESTCOURT MEDICAL CENTRE,6881.0,3704.0,0.422,6591.0,3647.0,0.417,1540.0,756.0,0.39
2026-06-01,H82059,WILLOW GREEN SURGERY,10755.0,4420.0,0.365,10271.0,4417.0,0.364,2408.0,908.0,0.177
2026-06-01,H82043,GROVE HOUSE SURGERY,8302.0,3550.0,0.553,8203.0,3550.0,0.553,2287.0,710.0,0.47
2026-06-01,H82099,WEST MEADS SURGERY,2648.0,1981.0,0.682,2533.0,1966.0,0.68,741.0,406.0,0.682
2026-06-01,H82077,THE CROFT SURGERY,4885.0,2073.0,0.316,4671.0,2073.0,0.316,1059.0,492.0,0.295
2026-06-01,H82084,BROW MEDICAL CENTRE,4183.0,2342.0,0.459,4069.0,2342.0,0.459,1027.0,607.0,0.407
2026-06-01,H82003,MEADOWS SURGERY,4056.0,3109.0,0.789,3986.0,3109.0,0.789,941.0,737.0,0.78
2026-06-01,H82057,MID SUSSEX HEALTH CARE,7914.0,5034.0,0.188,7756.0,5034.0,0.188,1822.0,988.0,0.183
2026-06-01,H82072,SILVERDALE PRACTICE,3450.0,2117.0,0.783,3392.0,2117.0,0.783,756.0,410.0,0.739
2026-06-01,H82046,BROADWATER MEDICAL CENTRE,7880.0,3595.0,0.514,6450.0,3592.0,0.514,2346.0,968.0,0.32
2026-06-01,H82041,VICTORIA ROAD SURGERY,5988.0,3674.0,0.259,5529.0,3649.0,0.258,1697.0,1059.0,0.13
2026-06-01,H82055,BILLINGSHURST SURGERY,7888.0,5054.0,0.709,7165.0,4993.0,0.707,2093.0,1354.0,0.564
2026-06-01,H82070,GLEBE SURGERY,7778.0,4732.0,0.478,7625.0,4732.0,0.478,1865.0,868.0,0.434
2026-06-01,H82060,HENFIELD MEDICAL CENTRE,4614.0,2442.0,0.491,4545.0,2441.0,0.49,824.0,428.0,0.537
2026-06-01,H82022,STEYNING HEALTH CENTRE,7345.0,4640.0,0.754,7092.0,4636.0,0.753,1554.0,1067.0,0.724
2026-06-01,H82042,CATHEDRAL MEDICAL GROUP,6373.0,2428.0,0.375,6045.0,2403.0,0.369,1325.0,562.0,0.354
2026-06-01,H82013,LANGLEY HOUSE SURGERY,6885.0,4574.0,0.62,6652.0,4567.0,0.62,1601.0,1179.0,0.67
2026-06-01,H82051,LAVANT ROAD SURGERY,5884.0,3397.0,0.57,5675.0,3352.0,0.569,1429.0,861.0,0.51
2026-06-01,H82049,PARKLANDS SURGERY,5402.0,2857.0,0.4,5262.0,2857.0,0.4,1556.0,665.0,0.405
2026-06-01,H82037,SELSEY MEDICAL PRACTICE,6697.0,3641.0,0.331,6443.0,3641.0,0.331,1339.0,712.0,0.308
2026-06-01,H82078,SOUTHBOURNE SURGERY,1398.0,909.0,0.761,1217.0,903.0,0.76,297.0,223.0,0.771
2026-06-01,H82067,TANGMERE MEDICAL CENTRE,4584.0,3134.0,0.821,4405.0,3124.0,0.821,1252.0,937.0,0.737
2026-06-01,H82095,WITTERINGS MEDICAL CENTRE,4195.0,2794.0,0.622,4042.0,2770.0,0.624,991.0,578.0,0.573
2026-06-01,H82076,CORNERWAYS SURGERY,2033.0,1717.0,0.941,1957.0,1712.0,0.941,701.0,672.0,0.917
2026-06-01,H82061,SELDEN MEDICAL CENTRE,5327.0,4062.0,0.767,4989.0,3980.0,0.77,1739.0,1341.0,0.62
2026-06-01,H82011,STRAND MEDICAL GROUP,7174.0,4309.0,0.652,6887.0,4270.0,0.649,1488.0,939.0,0.748
2026-06-01,H82045,WORTHING MEDICAL GROUP,16865.0,6691.0,0.546,14419.0,6691.0,0.546,5979.0,1776.0,0.406
2026-06-01,H82034,LIME TREE SURGERY,22713.0,5031.0,0.438,21227.0,5031.0,0.438,7083.0,1029.0,0.38
2026-06-01,H82047,BRIDGE MEDICAL CENTRE,6351.0,4118.0,0.646,6181.0,4117.0,0.646,1558.0,1022.0,0.641
2026-06-01,Y00351,LANGLEY CORNER SURGERY,5081.0,3338.0,0.393,4883.0,3335.0,0.393,1072.0,729.0,0.479
2026-06-01,H82012,LEACROFT MEDICAL PRACTICE,6263.0,4712.0,0.805,5775.0,4622.0,0.806,1477.0,1183.0,0.737
2026-06-01,H82064,SOUTHGATE MEDICAL GROUP,7333.0,3739.0,0.573,7173.0,3739.0,0.573,2710.0,625.0,0.586
2026-06-01,H82063,MOATFIELD SURGERY,7126.0,4046.0,0.62,6818.0,4046.0,0.62,1350.0,692.0,0.592
2026-06-01,H82044,DOLPHINS PRACTICE,4490.0,3136.0,0.692,4298.0,3132.0,0.692,885.0,694.0,0.732
2026-06-01,H82056,NEWTONS PRACTICE,6916.0,4901.0,0.733,6613.0,4764.0,0.727,1210.0,740.0,0.635
2026-06-01,H82005,CUCKFIELD MEDICAL CENTRE,4931.0,3004.0,0.64,4849.0,3004.0,0.64,1012.0,588.0,0.668
2026-06-01,H82035,LINDFIELD MEDICAL CENTRE,4611.0,2801.0,0.472,4415.0,2798.0,0.472,958.0,633.0,0.42
2026-06-01,H82100,NORTHLANDS WOOD SURGERY,5435.0,2833.0,0.67,5344.0,2833.0,0.67,2744.0,760.0,0.422
2026-06-01,H82615,OUSE VALLEY PRACTICE,5548.0,2924.0,0.639,5472.0,2924.0,0.639,2131.0,894.0,0.431
2026-06-01,H82050,IFIELD MEDICAL PRACTICE,4285.0,3239.0,0.876,4157.0,3239.0,0.876,998.0,763.0,0.818
2026-06-01,H82052,POUND HILL MEDICAL GROUP,9718.0,4926.0,0.462,7638.0,4557.0,0.478,2976.0,1268.0,0.337
2026-06-01,H82025,WOODLANDS&CLERKLANDS PARTNERSHIP,8951.0,5636.0,0.564,8569.0,5617.0,0.563,2001.0,1288.0,0.727
2026-06-01,H82640,HOLBROOK SURGERY,5189.0,3627.0,0.521,5069.0,3625.0,0.52,1028.0,777.0,0.61
2026-06-01,H82089,RIVERSIDE MEDICAL PRACTICE,4284.0,2913.0,0.339,4157.0,2902.0,0.338,834.0,608.0,0.438
2026-06-01,H82004,COWFOLD SURGERY,2441.0,1936.0,0.877,2408.0,1936.0,0.877,594.0,426.0,0.854
2026-06-01,H82027,RUDGWICK MEDICAL CENTRE,2018.0,1539.0,0.553,1977.0,1538.0,0.553,425.0,315.0,0.476
2026-06-01,H82028,THE COURTYARD SURGERY HORSHAM,7530.0,4148.0,0.404,7045.0,4065.0,0.399,1491.0,937.0,0.466
2026-06-01,H82092,VILLAGE SURGERY,6948.0,4399.0,0.654,6190.0,4235.0,0.662,2174.0,1261.0,0.499
2026-06-01,H82065,BALL TREE SURGERY,11081.0,3210.0,0.208,10041.0,3031.0,0.21,2986.0,806.0,0.128
2026-06-01,H82091,NEW POND ROW SURGERY,3652.0,2367.0,0.577,3412.0,2325.0,0.571,937.0,626.0,0.594
2026-06-01,H82096,THE ORCHARD SURGERY,3732.0,2275.0,0.568,3668.0,2275.0,0.568,1460.0,683.0,0.394
2026-06-01,H82036,ORCHARD SURGERY,3694.0,2252.0,0.35,3531.0,2251.0,0.35,780.0,501.0,0.485
2026-06-01,H82017,PARK SURGERY,9254.0,3980.0,0.61,8777.0,3921.0,0.613,1834.0,628.0,0.596
2026-06-01,H82021,ARUNDEL SURGERY,4394.0,2520.0,0.602,4308.0,2520.0,0.602,1538.0,621.0,0.473
2026-06-01,H82016,BERSTED GREEN SURGERY,6161.0,2387.0,0.211,5735.0,2386.0,0.21,1539.0,547.0,0.163
2026-06-01,H82038,FLANSHAM PARK HEALTH CENTRE,7194.0,4341.0,0.513,6838.0,4308.0,0.512,1638.0,1024.0,0.514
2026-06-01,H82031,LOXWOOD SURGERY,4066.0,2151.0,0.497,3998.0,2151.0,0.497,946.0,561.0,0.453
2026-06-01,H82030,PULBOROUGH MEDICAL GROUP,8426.0,4847.0,0.586,7921.0,4847.0,0.586,2138.0,1312.0,0.473
2026-06-01,H82006,THE PETWORTH SURGERY,3782.0,2440.0,0.365,3733.0,2440.0,0.365,1725.0,890.0,0.187
2026-06-01,H82023,ADUR HEALTH PARTNERSHIP,17662.0,4182.0,0.391,16743.0,4115.0,0.386,4202.0,923.0,0.286
2026-06-01,H82088,BEWBUSH MEDICAL CENTRE,5061.0,2357.0,0.483,5003.0,2357.0,0.483,2021.0,644.0,0.356
2026-06-01,H82098,COACHMANS MEDICAL PRACTICE,4720.0,3009.0,0.508,4584.0,3009.0,0.508,1380.0,718.0,0.447
2026-06-01,H82033,GOSSOPS GREEN MEDICAL CTR,5497.0,2811.0,0.53,5423.0,2811.0,0.53,1797.0,796.0,0.307
2026-06-01,H82026,SAXONBROOK MEDICAL CENTRE,7054.0,4741.0,0.624,6825.0,4734.0,0.624,1519.0,1086.0,0.753
2026-06-01,H81070,HEATHCOTE MEDICAL CENTRE,3921.0,1861.0,0.445,3827.0,1861.0,0.445,1159.0,402.0,0.465
2026-06-01,H81080,LONGCROFT CLINIC,5443.0,2699.0,0.353,5319.0,2699.0,0.353,1381.0,598.0,0.36
2026-06-01,H81011,NORK CLINIC,4056.0,2698.0,0.628,3973.0,2698.0,0.628,1244.0,607.0,0.44
2026-06-01,H81081,TADWORTH MEDICAL CENTRE,5993.0,3562.0,0.603,5880.0,3562.0,0.603,1864.0,973.0,0.512
2026-06-01,H81126,TATTENHAM HEALTH CENTRE,2519.0,1701.0,0.825,2435.0,1697.0,0.825,613.0,506.0,0.765
2026-06-01,H81030,THE HOUSE PARTNERSHIP,19631.0,9568.0,0.542,19081.0,9520.0,0.543,4337.0,2108.0,0.494
2026-06-01,H81089,THE WALL HOUSE SURGERY,7522.0,3340.0,0.428,7178.0,3328.0,0.427,1584.0,644.0,0.357
2026-06-01,H81029,DAPDUNE HOUSE SURGERY,3775.0,2648.0,0.768,3670.0,2633.0,0.766,673.0,339.0,0.853
2026-06-01,H81064,FAIRLANDS MEDICAL PRACTICE,5071.0,3059.0,0.581,4908.0,3052.0,0.582,1093.0,679.0,0.555
2026-06-01,H81090,WOODBRIDGE HILL SURGERY,4673.0,3128.0,0.773,4510.0,3120.0,0.773,1024.0,788.0,0.75
2026-06-01,H81067,COBHAM HEALTH CENTRE,7420.0,3139.0,0.569,7233.0,3139.0,0.569,3698.0,743.0,0.334
2026-06-01,H81107,OXSHOTT MEDICAL PRACTICE,3823.0,2882.0,0.781,3454.0,2882.0,0.781,957.0,781.0,0.706
2026-06-01,H81033,CHERTSEY HEALTH CENTRE,8754.0,3472.0,0.387,8426.0,3433.0,0.383,2111.0,865.0,0.353
2026-06-01,H81042,CROUCH OAK FAMILY PRACTICE,5891.0,4009.0,0.682,5508.0,3992.0,0.681,1625.0,957.0,0.658
2026-06-01,H81658,NEW OTTERSHAW SURGERY,3429.0,2227.0,0.717,3019.0,2107.0,0.728,1128.0,733.0,0.528
2026-06-01,H81068,BROCKWOOD MEDICAL PRACTICE,4767.0,3721.0,0.772,4631.0,3719.0,0.772,1055.0,877.0,0.815
2026-06-01,H81028,DORKING MEDICAL PRACTICE,5283.0,3410.0,0.558,5114.0,3406.0,0.557,1158.0,885.0,0.629
2026-06-01,H81113,LEITH HILL PRACTICE,5903.0,2872.0,0.64,5678.0,2825.0,0.638,1267.0,755.0,0.628
2026-06-01,H81072,MEDWYN SURGERY,5779.0,4120.0,0.735,5562.0,4108.0,0.735,1236.0,975.0,0.79
2026-06-01,H81109,CAPELFIELD SURGERY,2196.0,1510.0,0.646,2119.0,1499.0,0.644,464.0,315.0,0.562
2026-06-01,H81099,ESHER GREEN SURGERY,3883.0,3047.0,0.775,3780.0,3047.0,0.775,774.0,648.0,0.853
2026-06-01,H81078,GLENLYN MEDICAL CENTRE,5384.0,4341.0,0.987,5174.0,4333.0,0.987,1017.0,804.0,0.994
2026-06-01,H81038,LITTLETON SURGERY,1174.0,838.0,0.642,1139.0,836.0,0.644,246.0,187.0,0.594
2026-06-01,H81672,THE GROVES HINCHLEY WOOD,2468.0,1749.0,0.724,2391.0,1747.0,0.724,565.0,417.0,0.758
2026-06-01,H81086,THORKHILL SURGERY,1250.0,651.0,0.767,1223.0,651.0,0.767,282.0,159.0,0.849
2026-06-01,H81026,BINSCOMBE MEDICAL CENTRE,4311.0,2872.0,0.502,4089.0,2871.0,0.502,1045.0,796.0,0.548
2026-06-01,H81052,CRANLEIGH MEDICAL PRACTICE,7408.0,4244.0,0.721,7231.0,4225.0,0.72,1711.0,918.0,0.785
2026-06-01,H81044,SPRINGFIELD SURGERY,1951.0,1287.0,0.778,1909.0,1285.0,0.778,407.0,318.0,0.855
2026-06-01,H81021,THE MILL MEDICAL PRACTICE,9329.0,4716.0,0.596,9010.0,4586.0,0.588,3485.0,1108.0,0.326
2026-06-01,H81043,WONERSH SURGERY,3927.0,2647.0,0.819,3782.0,2636.0,0.819,940.0,684.0,0.782
2026-06-01,H81071,ASHLEY CENTRE SURGERY,3632.0,2185.0,0.675,3478.0,2172.0,0.674,829.0,477.0,0.616
2026-06-01,H81051,DERBY MEDICAL CENTRE,3339.0,1843.0,0.657,3181.0,1843.0,0.657,739.0,456.0,0.697
2026-06-01,H81644,FOUNTAIN PRACTICE,4197.0,1664.0,0.515,4130.0,1663.0,0.515,752.0,352.0,0.489
2026-06-01,H81656,SHADBOLT PARK HOUSE SURG,4426.0,2662.0,0.6,4067.0,2551.0,0.611,1249.0,775.0,0.423
2026-06-01,H81091,SPRING STREET SURGERY,9643.0,3435.0,0.217,9425.0,3435.0,0.217,3460.0,848.0,0.229
2026-06-01,H81074,ST STEPHENS HOUSE SURGERY,2792.0,1777.0,0.595,2682.0,1777.0,0.595,635.0,391.0,0.614
2026-06-01,H81088,CENTRAL SURREY HEALTH,5888.0,4150.0,0.452,5720.0,4140.0,0.451,1148.0,913.0,0.512
2026-06-01,H81615,FARNHAM CENTRE FOR HEALTH,5882.0,3066.0,0.377,5657.0,3054.0,0.378,1332.0,695.0,0.365
2026-06-01,H81027,FARNHAM DENE MEDICAL PRACTICE,6452.0,3264.0,0.611,6240.0,3255.0,0.611,1504.0,795.0,0.581
2026-06-01,H81006,AUSTEN ROAD SURGERY,3954.0,2867.0,0.781,3825.0,2867.0,0.781,1002.0,733.0,0.697
2026-06-01,H81035,MERROW PARK SURGERY,4048.0,3316.0,0.993,3847.0,3308.0,0.993,913.0,784.0,0.999
2026-06-01,H81077,SHERESURGERYANDDISPENSARY,4300.0,2659.0,0.739,4180.0,2659.0,0.739,951.0,488.0,0.779
2026-06-01,H81085,ST. LUKE'S SURGERY,3294.0,2595.0,0.93,3202.0,2595.0,0.93,765.0,616.0,0.919
2026-06-01,H81084,THE HORSLEY MEDICAL PRACTICE,5535.0,2601.0,0.675,5122.0,2601.0,0.675,1524.0,720.0,0.613
2026-06-01,H81053,VILLAGES MEDICAL CTR,5345.0,3088.0,0.484,4969.0,3088.0,0.484,1470.0,903.0,0.396
2026-06-01,H81010,GUILDOWNS GROUP PRACTICE,7070.0,3779.0,0.601,6866.0,3768.0,0.6,1542.0,973.0,0.636
2026-06-01,H81638,MODALITY EAST SURREY MEDICAL PRACTICE,27905.0,11795.0,0.465,26676.0,11459.0,0.452,6188.0,2887.0,0.503
2026-06-01,H81133,INTEGRATED CARE PARTNERSHIP - OCH,13161.0,6935.0,0.776,12456.0,6869.0,0.775,3180.0,1632.0,0.852
2026-06-01,H81017,ASHLEA MEDICAL PRACTICE,10436.0,6254.0,0.519,9767.0,6109.0,0.517,2892.0,1803.0,0.433
2026-06-01,H81103,EASTWICK PARK MED.PRACT.,4170.0,2831.0,0.652,4078.0,2830.0,0.652,1178.0,711.0,0.678
2026-06-01,H81016,FAIRFIELD MEDICAL CENTRE,5791.0,4523.0,0.608,5530.0,4452.0,0.604,1467.0,1235.0,0.47
2026-06-01,H81618,MOLEBRIDGE PRACTICE,2665.0,1684.0,0.716,2568.0,1680.0,0.716,593.0,404.0,0.705
2026-06-01,H81116,ELIZABETH HOUSE MEDICAL PRACTICE,3235.0,1777.0,0.661,3087.0,1756.0,0.66,776.0,427.0,0.689
2026-06-01,H81055,HAWTHORNS SURGERY,6016.0,3695.0,0.656,5886.0,3695.0,0.656,2026.0,967.0,0.596
2026-06-01,H81048,HOLMHURST MEDICAL CENTRE,3773.0,2107.0,0.478,3687.0,2104.0,0.478,821.0,408.0,0.463
2026-06-01,H81058,WOODLANDS ROAD MEDICAL CENTRE,6020.0,4851.0,0.625,5719.0,4820.0,0.626,1718.0,1436.0,0.592
2026-06-01,H81004,SHEPPERTON MEDICAL PRACTICE,6337.0,3202.0,0.621,6154.0,3202.0,0.621,1488.0,840.0,0.604
2026-06-01,H81003,SUNBURY GROUP PRACTICE,6284.0,4042.0,0.377,6042.0,4042.0,0.377,1626.0,1071.0,0.401
2026-06-01,H81642,UPPER HALLIFORD MEDICAL CENTRE,2502.0,1576.0,0.555,2467.0,1576.0,0.555,799.0,360.0,0.353
2026-06-01,H81057,FORDBRIDGE MEDICAL CENTRE,3774.0,2595.0,0.525,3640.0,2595.0,0.525,1205.0,812.0,0.453
2026-06-01,H81632,THE ORCHARD SURGERY,1306.0,864.0,0.889,1264.0,864.0,0.889,279.0,241.0,0.896
2026-06-01,H81111,VIRGINIA WATER MEDICAL PRACTICE,13940.0,7547.0,0.529,12854.0,7547.0,0.529,4694.0,2445.0,0.473
2026-06-01,H81122,HYTHE MEDICAL CENTRE SURGERY,4328.0,2808.0,0.682,4108.0,2781.0,0.685,1036.0,623.0,0.708
2026-06-01,H81087,ST DAVID'S FAMILY PRACTICE,7950.0,4504.0,0.585,7818.0,4504.0,0.585,3850.0,1560.0,0.299
2026-06-01,H81134,STAINES HEALTH GROUP,5294.0,3092.0,0.424,5025.0,3090.0,0.424,1273.0,913.0,0.476
2026-06-01,H81104,STANWELL ROAD SURGERY,3251.0,1989.0,0.556,3072.0,1968.0,0.556,810.0,492.0,0.472
2026-06-01,H81023,LINGFIELD SURGERY,6317.0,2439.0,0.437,6167.0,2439.0,0.437,2615.0,799.0,0.387
2026-06-01,H81056,OXTED HEALTH CENTRE,5122.0,2769.0,0.349,4903.0,2769.0,0.349,1094.0,734.0,0.51
2026-06-01,H81005,POND TAIL SURGERY,2558.0,1482.0,0.54,2475.0,1482.0,0.54,517.0,357.0,0.58
2026-06-01,H81013,BARTLETT GROUP PRACTICE,9745.0,6447.0,0.686,9363.0,6349.0,0.682,2196.0,1437.0,0.621
2026-06-01,H81082,CAMBERLEY HEALTH CENTRE,3614.0,2654.0,0.61,3481.0,2602.0,0.603,792.0,614.0,0.621
2026-06-01,H81130,LIGHTWATER SURGERY,8618.0,5093.0,0.606,7141.0,5091.0,0.605,3239.0,1860.0,0.346
2026-06-01,H81039,PARK HOUSE SURGERY,3347.0,1678.0,0.549,3245.0,1643.0,0.541,761.0,409.0,0.499
2026-06-01,H81069,PARK ROAD SURGERY,10363.0,6703.0,0.533,10000.0,6542.0,0.522,2064.0,1409.0,0.583
2026-06-01,H81040,STATION ROAD SURGERY,4290.0,3100.0,0.685,4138.0,3061.0,0.682,1023.0,765.0,0.625
2026-06-01,H81075,UPPER GORDON ROAD SURGERY,4186.0,2806.0,0.647,3995.0,2719.0,0.639,922.0,611.0,0.499
2026-06-01,H81110,HOLLY TREE SURGERY,2970.0,2266.0,0.854,2819.0,2227.0,0.854,801.0,665.0,0.794
2026-06-01,H81663,ASHLEY MEDICAL PRACTICE,2147.0,1184.0,0.717,2109.0,1184.0,0.717,677.0,311.0,0.559
2026-06-01,H81094,THE RED PRACTICE WALTON,4445.0,2758.0,0.64,4296.0,2758.0,0.64,1443.0,613.0,0.524
2026-06-01,H81131,THE WHITE PRACTICE,2264.0,1591.0,0.609,2181.0,1589.0,0.609,838.0,448.0,0.31
2026-06-01,H81095,THE YELLOW PRACTICE,1573.0,978.0,0.676,1550.0,978.0,0.676,431.0,257.0,0.623
2026-06-01,H81034,MADEIRA MEDICAL,3569.0,2963.0,0.792,3473.0,2959.0,0.792,771.0,668.0,0.943
2026-06-01,H81036,PARISHES BRIDGE MED.PRACT,3499.0,2780.0,0.606,3428.0,2780.0,0.606,661.0,549.0,0.718
2026-06-01,H81050,WEY FAMILY PRACTICE,4018.0,2242.0,0.359,3906.0,2239.0,0.359,940.0,584.0,0.426
2026-06-01,H81022,CHIDDINGFOLD SURGERY,3471.0,2554.0,0.648,3384.0,2542.0,0.647,900.0,667.0,0.64
2026-06-01,H81076,GRAYSHOTT SURGERY,4473.0,3474.0,0.784,4362.0,3466.0,0.784,862.0,683.0,0.911
2026-06-01,H81062,HASLEMERE HEALTH CENTRE,7341.0,4465.0,0.635,7083.0,4465.0,0.635,2069.0,1195.0,0.498
2026-06-01,H81031,WITLEY SURGERY,3725.0,3082.0,0.748,3655.0,3070.0,0.748,826.0,715.0,0.814
2026-06-01,H81065,HERSHAM SURGERY,5076.0,2625.0,0.557,4910.0,2600.0,0.558,1210.0,485.0,0.462
2026-06-01,H81073,PHOENIX FAMILY PRACTICE,6491.0,3213.0,0.499,6290.0,3208.0,0.498,1661.0,556.0,0.426
2026-06-01,H81015,CHOBHAM & WEST END MEDICAL PRACTICE,3953.0,2458.0,0.502,3776.0,2456.0,0.502,1030.0,701.0,0.516
2026-06-01,H81641,THE PRACTICE COLLEGE ROAD,1609.0,1125.0,0.833,1579.0,1125.0,0.833,387.0,238.0,0.882
2026-06-01,H81643,MAYBURY SURGERY,1267.0,1005.0,0.827,1245.0,1005.0,0.827,273.0,230.0,0.804
2026-06-01,H81024,GOLDSWORTH PARK HEALTH CENTRE,4284.0,2955.0,0.631,4153.0,2903.0,0.626,1014.0,732.0,0.719
2026-06-01,H81032,HEATHCOT MEDICAL PRACTICE,4741.0,2924.0,0.661,4601.0,2909.0,0.661,1129.0,770.0,0.701
2026-06-01,H81123,SHEERWATER HEALTH CENTRE,1764.0,1094.0,0.654,1741.0,1094.0,0.654,450.0,244.0,0.57
2026-06-01,G81050,ARLINGTON ROAD SURGERY,10953.0,5585.0,0.623,10775.0,5585.0,0.623,4989.0,1870.0,0.467
