Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Column not used,Time period Sortable,New data,Compared to goal,Time period range
94240,Deprivation score (IMD 2025),E92000001,England,A83007,Blackhall and Peterlee Practice,GPs,Persons,All ages,,,2025,40.828,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83008,Hallgarth Surgery,GPs,Persons,All ages,,,2025,45.455,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83009,Bridge End Surgery,GPs,Persons,All ages,,,2025,21.995,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83010,Moorlands Surgery,GPs,Persons,All ages,,,2025,22.253,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83011,Claypath & University Medical Group,GPs,Persons,All ages,,,2025,10.293,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83012,William Brown Centre,GPs,Persons,All ages,,,2025,40.149,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83013,Neasham Road Surgery,GPs,Persons,All ages,,,2025,34.623,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83014,Belmont & Sherburn Medical Group,GPs,Persons,All ages,,,2025,21.479,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83015,Station View Medical Centre,GPs,Persons,All ages,,,2025,34.998,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83016,Tanfield View Medical Group,GPs,Persons,All ages,,,2025,36.52,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83018,Consett Medical Centre,GPs,Persons,All ages,,,2025,25.15,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
