Date,REGION_CODE,ICB_CODE,SUB_ICB_LOCATION_CODE,PCN_CODE,PRACTICE_CODE,Indicator,Wait_Time,Core_Category,Value
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_10_1830,241.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_8_10,82.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Non-Core,9.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_10_1830,173.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_8_10,59.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Non-Core,7.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_10_1830,743.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_8_10,242.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Non-Core,19.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_10_1830,115.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_8_10,46.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Non-Core,5.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_10_1830,461.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_8_10,127.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Non-Core,13.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_10_1830,272.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_8_10,70.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Non-Core,11.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_10_1830,206.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_8_10,70.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Non-Core,6.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_10_1830,326.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_8_10,234.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Non-Core,8.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_10_1830,12.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_8_10,2.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_10_1830,240.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_8_10,95.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Non-Core,11.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_10_1830,145.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_8_10,62.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Non-Core,4.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_10_1830,763.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_8_10,252.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Non-Core,24.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_10_1830,88.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_8_10,58.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Non-Core,6.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_10_1830,397.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_8_10,133.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Non-Core,11.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_10_1830,220.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_8_10,74.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Non-Core,8.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_10_1830,185.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_8_10,45.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Non-Core,3.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_10_1830,326.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_8_10,194.0
2026-06-10,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Non-Core,9.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_10_1830,4.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_8_10,1.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_10_1830,245.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Core_8_10,81.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,121_180,Non-Core,11.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_10_1830,132.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Core_8_10,49.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,181_240,Non-Core,7.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_10_1830,829.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Core_8_10,216.0
2026-06-11,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,1_30,Non-Core,9.0
